上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/08/18
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.79","-0.20","25.80","25.81","25.77","41,411,000","1,068,013,070","7,060","25.78","389","25.79","575","9,100,692,000","9,999.95","0.01"
"00687B","國泰20年美債","26.77","-0.22","26.78","26.80","26.76","26,112,000","699,126,260","4,660","26.77","187","26.78","3,271","7,249,233,575","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.14","-0.07","9.14","9.14","9.14","54,200","495,388","3","9.14","101","9.15","305","2,872,268","9,999.95","0.01"
"00694B","富邦美債1-3","39.41","-0.05","39.46","39.46","39.40","120,000","4,732,860","34","39.40","1","39.41","39","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.50","-0.09","33.56","33.58","33.50","254,000","8,515,030","47","33.49","50","33.50","40","45,686,000","9,999.95","0.01"
"00696B","富邦美債20年","27.70","-0.24","27.75","27.75","27.70","1,446,000","40,080,210","233","27.70","31","27.71","158","941,681,000","9,999.95","0.01"
"00697B","元大美債7-10","34.16","-0.06","34.22","34.22","34.14","1,347,000","46,022,850","192","34.15","3","34.16","181","63,712,000","9,999.95","0.01"
"00719B","元大美債1-3","29.52","-0.04","29.55","29.56","29.51","1,835,000","54,205,310","495","29.52","204","29.53","60","529,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","32.05","-0.10","32.09","32.09","32.03","3,722,000","119,313,650","992","32.04","10","32.05","116","4,069,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","35.31","-0.13","35.33","35.35","35.31","2,373,000","83,836,530","159","35.30","27","35.31","11","1,489,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","30.53","-0.09","30.54","30.55","30.53","153,000","4,672,720","9","30.50","6","30.52","1","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","32.59","-0.12","32.66","32.66","32.59","3,494,000","113,943,720","108","32.58","84","32.59","26","2,843,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","33.98","-0.08","34.01","34.01","33.97","4,128,000","140,301,160","834","33.98","13","33.99","430","3,582,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","31.62","-0.05","31.70","31.70","31.62","206,000","6,516,320","55","31.62","17","31.63","74","1,173,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","37.94","-0.10","37.92","38.03","37.91","144,000","5,471,710","12","37.97","1","38.00","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","14.94","-0.02","14.89","14.94","14.89","501,000","7,484,390","7","14.89","51","14.91","5","27,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","37.25","除息","37.43","37.48","37.25","1,191,000","44,401,060","138","37.25","143","37.26","10","1,664,471,000","9,999.95","0.01"
