"112年07月14日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,792.70","+","261.06","1.34","",
"發行量加權股價指數","17,283.71","+","222.31","1.30","",
"臺灣公司治理100指數","9,804.58","+","128.49","1.33","",
"臺灣50指數","12,951.00","+","159.03","1.24","",
"臺灣50權重上限30%指數","12,041.84","+","156.96","1.32","",
"臺灣中型100指數","17,514.64","+","312.12","1.81","",
"臺灣資訊科技指數","24,177.87","+","361.13","1.52","",
"臺灣發達指數","10,236.97","+","78.36","0.77","",
"臺灣高股息指數","8,071.78","+","159.07","2.01","",
"臺灣就業99指數","11,130.21","+","175.74","1.60","",
"臺灣高薪100指數","9,259.03","+","117.74","1.29","",
"未含金融指數","15,021.41","+","193.73","1.31","",
"未含電子指數","18,434.89","+","175.38","0.96","",
"未含金融電子指數","15,287.86","+","124.59","0.82","",
"小型股300指數","9,764.81","+","125.61","1.30","",
"水泥窯製類指數","644.30","+","2.86","0.45","",
"塑膠化工類指數","823.99","+","10.87","1.34","",
"機電類指數","4,774.13","+","70.57","1.50","",
"水泥類指數","170.00","+","0.79","0.47","",
"食品類指數","2,081.31","+","20.47","0.99","",
"塑膠類指數","230.05","+","3.16","1.39","",
"紡織纖維類指數","607.53","+","2.37","0.39","",
"電機機械類指數","327.63","+","6.24","1.94","",
"電器電纜類指數","108.09","-","0.11","-0.10","",
"化學生技醫療類指數","126.64","+","2.04","1.64","",
"化學類指數","149.36","+","2.35","1.60","",
"生技醫療類指數","73.24","+","1.20","1.67","",
"玻璃陶瓷類指數","50.25","+","0.14","0.28","",
"造紙類指數","378.46","+","7.67","2.07","",
"鋼鐵類指數","143.58","+","0.53","0.37","",
"橡膠類指數","246.78","+","0.38","0.15","",
"汽車類指數","437.04","+","4.57","1.06","",
"電子工業類指數","849.97","+","12.57","1.50","",
"半導體類指數","391.24","+","5.30","1.37","",
