"112年10月13日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,205.25","-","48.16","-0.25","",
"發行量加權股價指數","16,782.57","-","43.34","-0.26","",
"臺灣公司治理100指數","9,432.79","-","22.55","-0.24","",
"臺灣50指數","12,529.60","-","3.91","-0.03","",
"臺灣50權重上限30%指數","11,784.83","-","24.46","-0.21","",
"臺灣中型100指數","16,962.62","-","88.22","-0.52","",
"臺灣資訊科技指數","23,460.66","+","32.23","0.14","",
"臺灣發達指數","9,652.80","-","52.95","-0.55","",
"臺灣高股息指數","8,210.87","-","74.48","-0.90","",
"臺灣就業99指數","10,899.97","-","64.92","-0.59","",
"臺灣高薪100指數","9,134.26","-","54.77","-0.60","",
"未含金融指數","14,533.34","-","25.55","-0.18","",
"未含電子指數","17,766.37","-","111.33","-0.62","",
"未含金融電子指數","14,496.59","-","72.92","-0.50","",
"小型股300指數","9,701.15","-","38.19","-0.39","",
"水泥窯製類指數","598.09","+","0.41","0.07","",
"塑膠化工類指數","807.70","-","6.07","-0.75","",
"機電類指數","4,648.71","-","2.54","-0.05","",
"水泥類指數","155.86","+","0.31","0.20","",
"食品類指數","1,947.09","-","12.93","-0.66","",
"塑膠類指數","219.99","-","1.77","-0.80","",
"紡織纖維類指數","595.96","+","0.62","0.10","",
"電機機械類指數","305.15","+","0.23","0.08","",
"電器電纜類指數","102.12","-","1.32","-1.28","",
"化學生技醫療類指數","127.14","-","0.60","-0.47","",
"化學類指數","164.05","-","0.06","-0.04","",
"生技醫療類指數","66.40","-","0.66","-0.98","",
"玻璃陶瓷類指數","50.72","-","0.39","-0.76","",
"造紙類指數","332.31","-","0.62","-0.19","",
"鋼鐵類指數","132.34","-","0.26","-0.20","",
"橡膠類指數","260.00","-","3.27","-1.24","",
"汽車類指數","408.10","-","0.03","-0.01","",
"電子工業類指數","828.89","-","0.40","-0.05","",
"半導體類指數","379.42","+","2.63","0.70","",
"電腦及週邊設備類指數","224.85","-","7.06","-3.04","",
"光電類指數","33.78","+","0.03","0.09","",
"通信網路類指數","145.07","+","0.08","0.06","",
"電子零組件類指數","197.71","-","1.98","-0.99","",
"電子通路類指數","217.52","-","0.43","-0.20","",
"資訊服務類指數","174.44","-","0.56","-0.32","",
"其他電子類指數","104.82","+","0.06","0.06","",
"建材營造類指數","388.93","+","1.18","0.30","",
"航運類指數","133.80","-","1.45","-1.07","",
"觀光餐旅類指數","122.79","-","1.25","-1.01","",
"金融保險類指數","1,645.60","-","14.68","-0.88","",
"貿易百貨類指數","274.02","+","0.03","0.01","",
"油電燃氣類指數","107.20","-","1.60","-1.47","",
"綠能環保類指數","88.54","-","0.90","-1.01","",
"數位雲端類指數","85.76","+","0.33","0.39","",
"運動休閒類指數","90.54","-","0.67","-0.73","",
"居家生活類指數","92.26","-","1.59","-1.69","",
