"113年12月26日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","26,258.59","+","34.19","0.13","",
"發行量加權股價指數","23,246.94","+","26.81","0.12","",
"臺灣公司治理100指數","13,918.25","+","12.31","0.09","",
"臺灣50指數","19,639.78","+","16.84","0.09","",
"臺灣50權重上限30%指數","16,725.18","+","23.84","0.14","",
"臺灣中型100指數","19,491.75","+","43.11","0.22","",
"臺灣資訊科技指數","39,386.39","+","56.84","0.14","",
"臺灣發達指數","9,964.42","-","8.28","-0.08","",
"臺灣高股息指數","9,361.94","+","41.36","0.44","",
"臺灣就業99指數","13,519.38","+","6.78","0.05","",
"臺灣高薪100指數","12,107.48","+","10.48","0.09","",
"未含金融指數","20,312.17","+","25.23","0.12","",
"未含電子指數","19,259.57","-","5.21","-0.03","",
"未含金融電子指數","14,383.08","-","9.42","-0.07","",
"小型股300指數","11,363.53","+","44.00","0.39","",
"水泥窯製類指數","583.18","-","0.54","-0.09","",
"塑膠化工類指數","602.34","+","0.75","0.12","",
"機電類指數","7,197.42","+","12.99","0.18","",
"水泥類指數","153.01","+","0.07","0.05","",
"食品類指數","2,134.76","-","22.58","-1.05","",
"塑膠類指數","109.25","-","0.62","-0.56","",
"紡織纖維類指數","590.37","+","0.83","0.14","",
"電機機械類指數","407.43","+","1.26","0.31","",
"電器電纜類指數","91.69","+","1.01","1.11","",
"化學生技醫療類指數","132.38","+","1.25","0.95","",
"化學類指數","162.40","+","0.48","0.30","",
"生技醫療類指數","72.66","+","0.96","1.34","",
"玻璃陶瓷類指數","47.09","-","0.50","-1.05","",
"造紙類指數","286.42","+","0.63","0.22","",
"鋼鐵類指數","120.74","+","0.05","0.04","",
"橡膠類指數","272.76","-","3.61","-1.31","",
"汽車類指數","376.15","-","0.09","-0.02","",
"電子工業類指數","1,292.41","+","2.24","0.17","",
"半導體類指數","661.84","+","0.40","0.06","",
"電腦及週邊設備類指數","278.01","-","0.46","-0.17","",
"光電類指數","41.07","+","0.56","1.38","",
"通信網路類指數","170.08","-","0.10","-0.06","",
"電子零組件類指數","242.12","+","2.82","1.18","",
"電子通路類指數","249.16","+","1.38","0.56","",
"資訊服務類指數","222.92","-","0.67","-0.30","",
"其他電子類指數","172.16","+","0.45","0.26","",
"建材營造類指數","546.64","+","1.14","0.21","",
"航運類指數","205.54","-","0.33","-0.16","",
"觀光餐旅類指數","118.97","+","0.32","0.27","",
"金融保險類指數","2,120.76","+","0.85","0.04","",
"貿易百貨類指數","286.78","-","1.29","-0.45","",
"油電燃氣類指數","52.88","-","0.31","-0.58","",
"綠能環保類指數","110.02","+","0.22","0.20","",
"數位雲端類指數","62.55","-","0.46","-0.73","",
"運動休閒類指數","94.88","-","1.00","-1.04","",
"居家生活類指數","116.55","-","1.28","-1.09","",
"其他類指數","318.58","+","1.63","0.51","",
"臺指日報酬兩倍指數","63,850.40","+","147.10","0.23","",
"臺指反向一倍指數","2,777.69","-","3.21","-0.12","",
"電子類兩倍槓桿指數","83,721.74","+","289.71","0.35","",
"電子類反向指數","2,026.58","-","3.52","-0.17","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,821.29","+","53.39","1.42","",
"臺灣中小型公司治理指數","10,353.79","+","46.72","0.45","",
"臺灣IPO指數","5,585.31","-","9.93","-0.18","",
"智慧中立指數","3,726.53","-","5.83","-0.16","",
"臺灣5G指數","11,725.08","+","37.47","0.32","",
"臺灣企業社會責任中小型指數","11,722.29","+","37.95","0.32","",
"特選臺灣電動車代表指數","10,094.40","+","7.59","0.08","",
"臺灣5G+通訊指數","10,449.82","+","33.13","0.32","",
"臺灣全市場指數","8,048.64","+","12.34","0.15","",
"臺灣全市場半導體指數","8,007.12","+","19.11","0.24","",
"臺灣智慧移動與電動車指數","5,913.87","+","23.65","0.40","",
"特選小資高價30指數","8,408.09","+","28.19","0.34","",
"特選臺灣綠能及電動車指數","6,121.11","+","24.00","0.39","",
"特選臺灣智能車供應鏈聯盟指數","7,482.06","+","22.41","0.30","",
"臺灣全市場半導體精選30指數","6,274.97","+","6.63","0.11","",
"特選臺灣高股息30指數","5,003.16","+","32.91","0.66","",
"臺灣友善環境指數","7,142.89","+","9.59","0.13","",
"台灣永續價值指數","6,506.12","-","0.91","-0.01","",
"特選臺灣IC設計指數","4,625.73","+","24.25","0.53","",
"特選臺灣環境永續高股息指數","6,846.45","+","52.07","0.77","",
"臺灣友善環境50指數","5,967.10","+","4.51","0.08","",
"特選臺灣IC設計產業代表指數","5,934.05","+","50.96","0.87","",
"特選臺灣綠能指數","5,202.44","+","49.76","0.97","",
"特選臺灣智慧50指數","5,502.77","+","12.98","0.24","",
"臺灣晶圓製造指數","6,250.48","+","10.63","0.17","",
"臺灣精選高息指數","5,524.42","+","25.89","0.47","",
"臺灣多因子優選高股息30指數","8,456.78","+","7.44","0.09","",
"特選臺灣優利高填息30指數","7,396.43","+","10.51","0.14","",
"特選臺灣科技優息指數","8,709.30","+","34.29","0.40","",
"臺灣半導體收益指數","6,813.12","+","31.83","0.47","",
"臺灣優選成長高股息指數","7,540.07","+","45.34","0.60","",
"特選臺灣ESG低碳高息40指數","8,115.79","+","38.61","0.48","",
"臺灣優選多因子30指數","8,740.64","+","16.06","0.18","",
"臺灣創新科技50指數","7,866.97","+","18.41","0.23","",
"臺灣全市場新經濟產業指數","4,717.00","-","20.11","-0.42","",
"臺灣ESG永續高股息等權重指數","6,123.09","+","36.96","0.61","",
"臺灣永續高息中小型指數","5,583.05","+","25.76","0.46","",
"特選臺灣高息優質成長指數","5,983.20","+","30.71","0.52","",
"特選臺灣高息動能指數","6,585.87","-","2.02","-0.03","",
"臺灣電子成長高息等權重指數","5,941.97","+","39.44","0.67","",
"特選臺灣優利成長指數","5,038.99","+","31.52","0.63","",
"臺灣價值高息指數","5,589.50","+","46.32","0.84","",
"特選臺灣IC設計動能指數","5,060.77","+","37.76","0.75","",
"臺灣科技高股息指數","5,177.85","+","60.56","1.18","",
"臺灣趨勢動能高股息指數","5,716.30","+","23.84","0.42","",
"特選臺灣科技高息成長指數","5,213.95","+","32.13","0.62","",
"特選臺灣AI優息動能指數","4,999.77","-","3.81","-0.08","",
"臺灣優選AI 50指數","5,020.94","+","20.80","0.42","",
"臺灣AI供應鏈聯盟指數","5,793.48","+","8.52","0.15","",
"台灣旗艦動能50指數","5,396.88","+","8.22","0.15","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","47,869.58","+","38.36","0.08","",
"金融類日報酬反向一倍指數","3,469.48","-","1.39","-0.04","",
"漲升股利150指數","10,000.98","+","15.90","0.16","",
"藍籌30指數","11,273.23","+","34.28","0.31","",
"工業菁英30指數","11,458.40","+","4.83","0.04","",
"低波動股利精選30指數","8,426.53","-","3.89","-0.05","",
"中小型A級動能50指數","23,917.46","-","65.17","-0.27","",
