"112年08月16日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,785.25","-","5.43","-0.03","",
"發行量加權股價指數","16,446.78","-","8.02","-0.05","",
"臺灣公司治理100指數","9,295.35","-","3.51","-0.04","",
"臺灣50指數","12,269.29","-","19.53","-0.16","",
"臺灣50權重上限30%指數","11,537.54","-","24.61","-0.21","",
"臺灣中型100指數","16,806.99","+","136.82","0.82","",
"臺灣資訊科技指數","22,906.65","+","115.44","0.51","",
"臺灣發達指數","9,711.27","-","57.98","-0.59","",
"臺灣高股息指數","8,169.63","+","120.02","1.49","",
"臺灣就業99指數","10,825.05","-","42.69","-0.39","",
"臺灣高薪100指數","9,065.77","-","16.40","-0.18","",
"未含金融指數","14,250.14","+","18.26","0.13","",
"未含電子指數","17,559.20","-","187.35","-1.06","",
"未含金融電子指數","14,410.89","-","130.80","-0.90","",
"小型股300指數","9,380.12","-","26.37","-0.28","",
"水泥窯製類指數","615.72","-","12.26","-1.95","",
"塑膠化工類指數","788.18","-","10.19","-1.28","",
"機電類指數","4,533.37","+","23.94","0.53","",
"水泥類指數","160.91","-","2.50","-1.53","",
"食品類指數","2,000.93","+","0.59","0.03","",
"塑膠類指數","220.34","-","3.81","-1.70","",
"紡織纖維類指數","578.09","-","6.27","-1.07","",
"電機機械類指數","297.92","+","1.32","0.45","",
"電器電纜類指數","98.45","-","0.31","-0.31","",
"化學生技醫療類指數","120.39","-","0.67","-0.55","",
"化學類指數","144.74","-","1.45","-0.99","",
"生技醫療類指數","68.19","-","0.06","-0.09","",
"玻璃陶瓷類指數","51.25","-","2.49","-4.63","",
"造紙類指數","337.47","-","6.25","-1.82","",
"鋼鐵類指數","135.85","-","1.00","-0.73","",
"橡膠類指數","238.39","-","1.98","-0.82","",
"汽車類指數","396.57","-","1.72","-0.43","",
"電子工業類指數","808.37","+","4.34","0.54","",
"半導體類指數","360.58","-","0.09","-0.02","",
"電腦及週邊設備類指數","251.58","+","10.90","4.53","",
"光電類指數","34.52","-","0.59","-1.68","",
"通信網路類指數","137.75","+","1.11","0.81","",
"電子零組件類指數","192.58","+","1.08","0.56","",
"電子通路類指數","181.29","+","0.09","0.05","",
"資訊服務類指數","170.82","+","0.16","0.09","",
"其他電子類指數","102.79","-","1.24","-1.19","",
"建材營造類指數","376.47","-","0.26","-0.07","",
"航運類指數","137.53","-","2.72","-1.94","",
"觀光餐旅類指數","131.91","-","2.67","-1.98","",
"金融保險類指數","1,606.08","-","22.73","-1.40","",
"貿易百貨類指數","280.97","+","0.74","0.26","",
"油電燃氣類指數","106.56","-","1.88","-1.73","",
"綠能環保類指數","87.42","-","0.88","-1.00","",
"數位雲端類指數","84.92","-","1.94","-2.23","",
"運動休閒類指數","92.29","-","1.57","-1.67","",
"居家生活類指數","91.92","-","0.77","-0.83","",
"其他類指數","347.90","+","0.48","0.14","",
"臺指日報酬兩倍指數","33,534.77","-","32.72","-0.10","",
"臺指反向一倍指數","4,114.02","+","2.00","0.05","",
"電子類兩倍槓桿指數","35,270.11","+","376.70","1.08","",
"電子類反向指數","3,483.06","-","18.90","-0.54","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,022.11","+","48.77","1.23","",
"臺灣中小型公司治理指數","8,367.84","-","2.80","-0.03","",
