"112年10月23日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,609.00","-","204.98","-1.09","",
"發行量加權股價指數","16,251.36","-","189.36","-1.15","",
"臺灣公司治理100指數","9,165.46","-","134.25","-1.44","",
"臺灣50指數","12,177.13","-","194.09","-1.57","",
"臺灣50權重上限30%指數","11,410.34","-","160.06","-1.38","",
"臺灣中型100指數","16,142.35","-","158.53","-0.97","",
"臺灣資訊科技指數","22,724.11","-","443.23","-1.91","",
"臺灣發達指數","9,304.95","-","29.61","-0.32","",
"臺灣高股息指數","7,857.71","-","84.13","-1.06","",
"臺灣就業99指數","10,542.76","-","102.14","-0.96","",
"臺灣高薪100指數","8,835.70","-","96.65","-1.08","",
"未含金融指數","14,061.56","-","169.28","-1.19","",
"未含電子指數","17,267.40","-","75.36","-0.43","",
"未含金融電子指數","14,071.54","-","32.89","-0.23","",
"小型股300指數","9,435.08","-","9.49","-0.10","",
"水泥窯製類指數","567.86","-","1.77","-0.31","",
"塑膠化工類指數","786.83","-","2.86","-0.36","",
"機電類指數","4,489.74","-","67.90","-1.49","",
"水泥類指數","147.57","-","0.45","-0.30","",
"食品類指數","1,916.22","-","1.60","-0.08","",
"塑膠類指數","213.56","-","1.41","-0.66","",
"紡織纖維類指數","595.04","-","2.91","-0.49","",
"電機機械類指數","291.28","+","1.57","0.54","",
"電器電纜類指數","95.99","+","0.21","0.22","",
"化學生技醫療類指數","124.80","+","0.16","0.13","",
"化學類指數","162.38","-","1.18","-0.72","",
"生技醫療類指數","64.50","+","0.77","1.21","",
"玻璃陶瓷類指數","49.01","-","0.18","-0.37","",
"造紙類指數","325.90","-","2.89","-0.88","",
"鋼鐵類指數","128.32","-","0.17","-0.13","",
"橡膠類指數","252.62","-","0.39","-0.15","",
"汽車類指數","385.88","-","1.71","-0.44","",
"電子工業類指數","800.97","-","12.67","-1.56","",
"半導體類指數","372.35","-","7.78","-2.05","",
"電腦及週邊設備類指數","207.20","-","1.69","-0.81","",
"光電類指數","32.13","-","0.15","-0.46","",
"通信網路類指數","141.56","-","0.26","-0.18","",
"電子零組件類指數","186.58","-","0.54","-0.29","",
"電子通路類指數","214.33","-","2.15","-0.99","",
"資訊服務類指數","165.46","-","0.88","-0.53","",
"其他電子類指數","98.56","-","2.24","-2.22","",
"建材營造類指數","388.13","+","1.02","0.26","",
"航運類指數","128.90","-","0.18","-0.14","",
"觀光餐旅類指數","117.82","+","1.52","1.31","",
"金融保險類指數","1,603.75","-","13.96","-0.86","",
"貿易百貨類指數","269.08","-","1.45","-0.54","",
"油電燃氣類指數","106.90","-","0.82","-0.76","",
"綠能環保類指數","86.69","+","0.44","0.51","",
"數位雲端類指數","80.01","-","0.03","-0.04","",
"運動休閒類指數","87.44","-","0.55","-0.63","",
"居家生活類指數","88.83","-","0.05","-0.06","",
"其他類指數","347.15","-","1.61","-0.46","",
"臺指日報酬兩倍指數","32,651.37","-","769.87","-2.30","",
"臺指反向一倍指數","4,151.91","+","47.28","1.15","",
"電子類兩倍槓桿指數","34,459.02","-","1,107.69","-3.11","",
"電子類反向指數","3,498.29","+","53.64","1.56","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,914.99","+","55.27","1.43","",
"臺灣中小型公司治理指數","8,975.83","-","153.40","-1.68","",
"臺灣IPO指數","4,545.62","-","45.98","-1.00","",
"智慧中立指數","3,319.70","-","0.65","-0.02","",
"臺灣5G指數","8,139.39","-","81.80","-0.99","",
"臺灣企業社會責任中小型指數","10,271.61","-","28.14","-0.27","",
"特選臺灣電動車代表指數","7,776.01","+","17.69","0.23","",
"臺灣5G+通訊指數","6,513.89","-","106.41","-1.61","",
"臺灣全市場指數","5,544.45","-","66.62","-1.19","",
"臺灣全市場半導體指數","5,512.22","-","102.59","-1.83","",
"臺灣智慧移動與電動車指數","4,246.96","-","43.13","-1.01","",
"特選小資高價30指數","5,233.68","-","95.96","-1.80","",
"特選臺灣綠能及電動車指數","4,865.32","-","51.98","-1.06","",
"特選臺灣智能車供應鏈聯盟指數","4,774.56","-","79.68","-1.64","",
"臺灣全市場半導體精選30指數","4,360.23","-","94.91","-2.13","",
"特選臺灣高股息30指數","4,283.21","-","50.95","-1.18","",
"臺灣友善環境指數","4,910.77","-","49.53","-1.00","",
"台灣永續價值指數","4,548.63","-","51.77","-1.13","",
"特選臺灣IC設計指數","3,733.91","-","130.57","-3.38","",
"特選臺灣環境永續高股息指數","5,298.30","-","82.93","-1.54","",
"臺灣友善環境50指數","4,008.24","-","53.44","-1.32","",
"特選臺灣IC設計產業代表指數","4,777.34","-","161.98","-3.28","",
"特選臺灣綠能指數","4,716.63","+","4.04","0.09","",
"特選臺灣智慧50指數","3,835.43","-","49.94","-1.29","",
"特選臺灣標竿PCB指數","4,631.15","-","13.04","-0.28","",
"臺灣晶圓製造指數","4,671.60","-","66.10","-1.40","",
"臺灣精選高息指數","4,229.01","-","64.05","-1.49","",
"臺灣多因子優選高股息30指數","6,392.60","-","33.58","-0.52","",
"特選臺灣優利高填息30指數","5,619.89","-","67.19","-1.18","",
"臺灣多因子優選成長30指數","6,336.16","-","52.02","-0.81","",
"特選臺灣科技優息指數","7,483.30","-","63.01","-0.83","",
"臺灣工業4.0指數","5,943.83","-","98.41","-1.63","",
"臺灣半導體收益指數","5,368.78","-","100.12","-1.83","",
"臺灣優選成長高股息指數","6,052.31","-","70.41","-1.15","",
"特選臺灣ESG低碳高息40指數","6,741.64","-","64.81","-0.95","",
"臺灣優選多因子30指數","6,053.52","-","71.06","-1.16","",
"臺灣創新科技50指數","5,198.38","-","85.23","-1.61","",
"臺灣全市場新經濟產業指數","4,329.04","-","15.82","-0.36","",
"臺灣ESG永續高股息等權重指數","5,348.91","-","44.93","-0.83","",
"臺灣永續高息中小型指數","5,156.22","-","10.09","-0.20","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,128.40","-","493.99","-1.73","",
"金融類日報酬反向一倍指數","4,711.97","+","40.31","0.86","",
"漲升股利150指數","8,109.84","-","80.55","-0.98","",
"藍籌30指數","7,677.43","-","105.15","-1.35","",
"工業菁英30指數","8,305.82","-","108.48","-1.29","",
"電子菁英30指數","9,249.07","-","153.73","-1.63","",
"低波動股利精選30指數","6,991.63","-","47.36","-0.67","",
"中小型A級動能50指數","20,556.24","-","68.56","-0.33","",
"特選高息低波指數","8,121.52","-","40.77","-0.50","",
"臺灣永續指數","8,253.66","-","107.39","-1.28","",
"價值投資指數","6,123.14","-","92.24","-1.48","",
"存股雙十等權重指數","7,007.60","-","102.97","-1.45","",
"特選大蘋果指數","8,456.82","-","138.09","-1.61","",
"中小型300指數","9,788.11","-","49.16","-0.50","",
"臺灣500指數","8,362.29","-","97.68","-1.15","",
"臺灣勞工權益指數","7,507.36","-","51.11","-0.68","",
"微波高息精選20指數","6,772.46","-","80.81","-1.18","",
"特選世代行動通訊指數","7,868.33","-","51.46","-0.65","",
"智慧投資多因子30指數","5,159.38","-","42.30","-0.81","",
"臺股期貨指數","8,832.87","-","86.41","-0.97","",
"特選價值成長指數","7,340.09","-","35.59","-0.48","",
"臺灣上櫃永續指數","6,356.70","-","66.94","-1.04","",
"特選台股領航指數","7,593.93","-","99.79","-1.30","",
"特選Smart多因子指數","6,177.44","-","80.50","-1.29","",
"特選ESG高股息指數","4,807.55","-","37.15","-0.77","",
"特選上櫃ESG成長指數","4,546.53","-","68.95","-1.49","",
"特選上櫃ESG電子菁英指數","4,591.53","-","69.64","-1.49","",
"臺灣優息存股指數","4,346.89","-","20.72","-0.47","",
"特選上櫃ESG永續高股息指數","6,437.08","-","16.20","-0.25","",
"特選臺灣金融高股息存股指數","5,181.99","-","54.62","-1.04","",
"特選臺灣產業龍頭存股等權重指數","6,168.81","-","65.58","-1.05","",
"上櫃ESG 30指數","5,614.78","-","57.16","-1.01","",
"臺灣ESG低碳50指數","5,474.21","-","106.40","-1.91","",
"臺灣創新板指數","4,307.11","-","52.71","-1.21","",
"特選上櫃ESG龍頭指數","5,335.46","-","54.91","-1.02","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","26,938.10","-","296.73","-1.09","",
"發行量加權股價報酬指數","34,967.59","-","407.45","-1.15","",
"臺灣公司治理100報酬指數","13,053.11","-","191.20","-1.44","",
"臺灣50報酬指數","--","","--","--","",
