"113年04月23日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","22,323.16","+","216.11","0.98","",
"發行量加權股價指數","19,599.28","+","188.06","0.97","",
"臺灣公司治理100指數","11,201.51","+","103.58","0.93","",
"臺灣50指數","15,192.43","+","157.87","1.05","",
"臺灣50權重上限30%指數","13,712.91","+","106.40","0.78","",
"臺灣中型100指數","18,813.27","+","194.80","1.05","",
"臺灣資訊科技指數","29,705.97","+","389.47","1.33","",
"臺灣發達指數","9,835.28","+","25.93","0.26","",
"臺灣高股息指數","9,154.19","+","34.81","0.38","",
"臺灣就業99指數","12,145.37","+","96.62","0.80","",
"臺灣高薪100指數","10,402.97","+","68.80","0.67","",
"未含金融指數","17,096.23","+","172.82","1.02","",
"未含電子指數","19,341.39","+","100.77","0.52","",
"未含金融電子指數","15,693.58","+","80.84","0.52","",
"小型股300指數","11,122.69","+","112.78","1.02","",
"水泥窯製類指數","599.29","-","0.18","-0.03","",
"塑膠化工類指數","761.79","+","2.04","0.27","",
"機電類指數","5,669.35","+","64.38","1.15","",
"水泥類指數","157.28","-","0.19","-0.12","",
"食品類指數","2,144.60","+","6.52","0.30","",
"塑膠類指數","191.42","-","1.24","-0.64","",
"紡織纖維類指數","629.45","+","7.14","1.15","",
"電機機械類指數","444.60","+","0.65","0.15","",
"電器電纜類指數","121.13","-","1.41","-1.15","",
"化學生技醫療類指數","129.92","+","1.86","1.45","",
"化學類指數","163.88","+","0.89","0.55","",
"生技醫療類指數","69.94","+","1.49","2.18","",
"玻璃陶瓷類指數","48.28","+","0.32","0.67","",
"造紙類指數","348.60","+","1.31","0.38","",
"鋼鐵類指數","143.74","+","0.28","0.20","",
"橡膠類指數","282.16","+","1.27","0.45","",
"汽車類指數","401.23","+","3.21","0.81","",
"電子工業類指數","1,005.64","+","11.93","1.20","",
"半導體類指數","487.70","+","6.94","1.44","",
"電腦及週邊設備類指數","247.79","+","1.83","0.74","",
"光電類指數","36.25","+","0.71","2.00","",
"通信網路類指數","147.45","+","0.24","0.16","",
"電子零組件類指數","206.29","+","1.12","0.55","",
"電子通路類指數","277.39","+","1.36","0.49","",
"資訊服務類指數","190.70","+","0.85","0.45","",
"其他電子類指數","133.63","+","1.62","1.23","",
"建材營造類指數","562.82","+","7.47","1.35","",
"航運類指數","158.19","+","1.21","0.77","",
"觀光餐旅類指數","130.51","+","1.79","1.39","",
"金融保險類指數","1,813.46","+","9.68","0.54","",
"貿易百貨類指數","290.69","-","0.52","-0.18","",
"油電燃氣類指數","99.13","+","0.38","0.38","",
"綠能環保類指數","113.35","-","0.60","-0.53","",
"數位雲端類指數","66.90","+","0.66","1.00","",
"運動休閒類指數","97.41","+","2.00","2.10","",
"居家生活類指數","113.20","+","2.01","1.81","",
"其他類指數","366.37","+","1.32","0.36","",
"臺指日報酬兩倍指數","47,030.55","+","893.96","1.94","",
"臺指反向一倍指數","3,409.33","-","33.35","-0.97","",
"電子類兩倍槓桿指數","53,440.22","+","1,253.07","2.40","",
"電子類反向指數","2,740.90","-","33.31","-1.20","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,929.20","+","78.72","2.04","",
"臺灣中小型公司治理指數","9,004.67","+","183.49","2.08","",
"臺灣IPO指數","5,281.29","+","57.87","1.11","",
"智慧中立指數","3,671.12","-","1.82","-0.05","",
"臺灣5G指數","9,585.31","+","75.11","0.79","",
"臺灣企業社會責任中小型指數","12,112.28","+","78.02","0.65","",
"特選臺灣電動車代表指數","9,177.73","+","14.20","0.15","",
"臺灣5G+通訊指數","8,077.59","+","85.94","1.08","",
"臺灣全市場指數","6,741.73","+","67.38","1.01","",
"臺灣全市場半導體指數","6,620.09","+","73.91","1.13","",
"臺灣智慧移動與電動車指數","4,999.89","+","69.42","1.41","",
"特選小資高價30指數","6,478.45","+","77.41","1.21","",
"特選臺灣綠能及電動車指數","5,685.82","+","29.06","0.51","",
"特選臺灣智能車供應鏈聯盟指數","5,908.67","+","61.95","1.06","",
"臺灣全市場半導體精選30指數","5,233.70","+","54.79","1.06","",
"特選臺灣高股息30指數","5,336.81","+","13.51","0.25","",
"臺灣友善環境指數","5,926.99","+","45.85","0.78","",
"台灣永續價值指數","5,382.09","+","39.52","0.74","",
"特選臺灣IC設計指數","4,162.91","+","58.70","1.43","",
"特選臺灣環境永續高股息指數","6,955.50","+","37.85","0.55","",
"臺灣友善環境50指數","4,867.72","+","31.46","0.65","",
"特選臺灣IC設計產業代表指數","5,327.25","+","67.67","1.29","",
"特選臺灣綠能指數","5,773.39","+","8.41","0.15","",
"特選臺灣智慧50指數","4,480.14","+","39.94","0.90","",
"特選臺灣標竿PCB指數","4,983.26","+","92.09","1.88","",
"臺灣晶圓製造指數","5,434.46","+","52.34","0.97","",
"臺灣精選高息指數","5,267.26","+","23.90","0.46","",
"臺灣多因子優選高股息30指數","8,109.41","+","30.91","0.38","",
"特選臺灣優利高填息30指數","6,757.39","+","42.56","0.63","",
"特選臺灣科技優息指數","8,818.23","+","10.02","0.11","",
"臺灣工業4.0指數","6,881.43","+","96.04","1.42","",
"臺灣半導體收益指數","6,371.47","+","55.98","0.89","",
"臺灣優選成長高股息指數","7,323.94","+","38.43","0.53","",
"特選臺灣ESG低碳高息40指數","8,247.42","+","20.49","0.25","",
"臺灣優選多因子30指數","7,477.32","+","36.17","0.49","",
"臺灣創新科技50指數","6,228.89","+","63.45","1.03","",
"臺灣全市場新經濟產業指數","4,880.18","+","68.81","1.43","",
"臺灣ESG永續高股息等權重指數","6,198.24","+","38.00","0.62","",
"臺灣永續高息中小型指數","6,240.41","+","33.98","0.55","",
"特選臺灣高息優質成長指數","6,035.61","+","61.21","1.02","",
"特選臺灣高息動能指數","6,331.57","+","17.75","0.28","",
"臺灣電子成長高息等權重指數","5,582.75","+","55.13","1.00","",
"特選臺灣優利成長指數","5,187.73","+","31.95","0.62","",
"臺灣價值高息指數","5,469.71","+","29.92","0.55","",
"特選臺灣IC設計動能指數","4,672.12","+","52.01","1.13","",
"臺灣科技高股息指數","5,487.34","+","31.98","0.59","",
"臺灣趨勢動能高股息指數","5,668.54","+","38.39","0.68","",
"特選臺灣科技高息成長指數","5,245.53","+","44.87","0.86","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","35,747.51","+","379.60","1.07","",
"金融類日報酬反向一倍指數","4,141.73","-","22.35","-0.54","",
"漲升股利150指數","9,363.95","+","52.54","0.56","",
"藍籌30指數","9,024.94","+","75.05","0.84","",
"工業菁英30指數","9,929.40","+","103.50","1.05","",
"電子菁英30指數","10,933.63","+","101.55","0.94","",
"低波動股利精選30指數","7,767.14","+","18.74","0.24","",
"中小型A級動能50指數","25,127.84","+","246.47","0.99","",
"特選高息低波指數","9,912.03","-","11.62","-0.12","",
"臺灣永續指數","10,008.39","+","82.62","0.83","",
"價值投資指數","7,066.55","+","112.78","1.62","",
"存股雙十等權重指數","8,805.18","+","34.81","0.40","",
"特選大蘋果指數","9,842.03","+","118.04","1.21","",
"中小型300指數","11,514.92","+","120.75","1.06","",
"臺灣500指數","10,033.66","+","90.19","0.91","",
"臺灣勞工權益指數","8,777.37","+","30.88","0.35","",
"微波高息精選20指數","8,279.63","+","24.18","0.29","",
"特選世代行動通訊指數","8,120.25","+","54.77","0.68","",
"智慧投資多因子30指數","6,624.46","+","37.00","0.56","",
"臺股期貨指數","10,675.27","+","83.01","0.78","",
"特選價值成長指數","9,130.89","+","93.97","1.04","",
"臺灣上櫃永續指數","6,959.55","+","94.83","1.38","",
"特選台股領航指數","9,025.35","+","55.11","0.61","",
"特選Smart多因子指數","7,724.82","+","81.76","1.07","",
"特選ESG高股息指數","6,076.74","+","37.79","0.63","",
"特選上櫃ESG成長指數","5,022.06","+","40.90","0.82","",
"特選上櫃ESG電子菁英指數","5,065.57","+","40.47","0.81","",
"臺灣優息存股指數","4,879.04","+","22.52","0.46","",
"特選上櫃ESG永續高股息指數","7,437.11","+","100.49","1.37","",
"特選臺灣金融高股息存股指數","5,808.88","+","30.53","0.53","",
"特選臺灣產業龍頭存股等權重指數","6,889.96","+","45.30","0.66","",
"上櫃ESG 30指數","6,285.40","+","84.74","1.37","",
"臺灣ESG低碳50指數","6,650.34","+","56.88","0.86","",
"臺灣創新板指數","6,004.27","+","39.54","0.66","",
"特選上櫃ESG龍頭指數","5,944.35","+","67.83","1.15","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","32,477.98","+","314.42","0.98","",
"發行量加權股價報酬指數","42,386.44","+","406.70","0.97","",
"臺灣公司治理100報酬指數","16,052.34","+","148.45","0.93","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","19,682.16","+","156.57","0.80","",
"臺灣高薪100報酬指數","16,236.40","+","107.39","0.67","",
"未含金融電子報酬指數","35,015.31","+","180.36","0.52","",
"小型股300報酬指數","15,315.36","+","155.30","1.02","",
"水泥類報酬指數","321.62","-","0.39","-0.12","",
"食品類報酬指數","3,472.39","+","10.55","0.30","",
"塑膠類報酬指數","363.84","-","2.34","-0.64","",
"紡織纖維類報酬指數","1,084.10","+","12.29","1.15","",
"電機機械類報酬指數","686.62","+","1.01","0.15","",
"電器電纜類報酬指數","194.49","-","2.27","-1.15","",
"化學生技醫療類報酬指數","210.46","+","3.02","1.46","",
"化學類報酬指數","287.70","+","1.56","0.55","",
"生技醫療類報酬指數","101.11","+","2.15","2.17","",
"玻璃陶瓷類報酬指數","61.26","+","0.41","0.67","",
"造紙類報酬指數","554.89","+","2.09","0.38","",
"鋼鐵類報酬指數","253.97","+","0.49","0.19","",
"橡膠類報酬指數","467.71","+","2.10","0.45","",
"汽車類報酬指數","655.44","+","5.24","0.81","",
