"113年01月19日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","20,254.19","+","488.08","2.47","",
"發行量加權股價指數","17,681.52","+","453.73","2.63","",
"臺灣公司治理100指數","10,001.68","+","326.53","3.37","",
"臺灣50指數","13,398.22","+","518.95","4.03","",
"臺灣50權重上限30%指數","12,371.11","+","387.43","3.23","",
"臺灣中型100指數","17,902.88","+","174.42","0.98","",
"臺灣資訊科技指數","25,974.03","+","1,174.58","4.74","",
"臺灣發達指數","9,366.71","+","56.74","0.61","",
"臺灣高股息指數","8,656.53","+","133.64","1.57","",
"臺灣就業99指數","11,424.69","+","222.63","1.99","",
"臺灣高薪100指數","9,763.79","+","162.21","1.69","",
"未含金融指數","15,394.60","+","429.79","2.87","",
"未含電子指數","17,745.95","+","61.94","0.35","",
"未含金融電子指數","14,409.24","+","24.57","0.17","",
"小型股300指數","9,935.04","+","38.59","0.39","",
"水泥窯製類指數","580.33","+","3.80","0.66","",
"塑膠化工類指數","757.77","+","1.29","0.17","",
"機電類指數","5,028.83","+","183.44","3.79","",
"水泥類指數","151.27","+","1.04","0.69","",
"食品類指數","2,008.81","+","7.25","0.36","",
"塑膠類指數","197.71","+","0.16","0.08","",
"紡織纖維類指數","599.98","+","0.57","0.10","",
"電機機械類指數","304.41","+","2.57","0.85","",
"電器電纜類指數","100.30","+","1.36","1.37","",
"化學生技醫療類指數","126.05","","--","--","",
"化學類指數","155.49","+","0.44","0.28","",
"生技醫療類指數","69.16","-","0.18","-0.26","",
"玻璃陶瓷類指數","49.07","+","0.21","0.43","",
"造紙類指數","328.42","+","0.73","0.22","",
"鋼鐵類指數","137.10","-","0.77","-0.56","",
"橡膠類指數","256.66","+","2.90","1.14","",
"汽車類指數","383.14","+","1.52","0.40","",
"電子工業類指數","899.25","+","33.59","3.88","",
"半導體類指數","425.75","+","20.50","5.06","",
"電腦及週邊設備類指數","243.42","+","10.84","4.66","",
"光電類指數","37.40","+","0.18","0.48","",
"通信網路類指數","147.61","+","0.61","0.41","",
"電子零組件類指數","194.93","+","4.22","2.21","",
"電子通路類指數","251.10","-","0.52","-0.21","",
"資訊服務類指數","177.81","-","1.61","-0.90","",
"其他電子類指數","99.88","+","0.22","0.22","",
"建材營造類指數","420.75","+","1.08","0.26","",
"航運類指數","152.55","-","1.74","-1.13","",
"觀光餐旅類指數","124.27","+","0.70","0.57","",
"金融保險類指數","1,661.25","+","12.17","0.74","",
"貿易百貨類指數","275.67","+","0.48","0.17","",
"油電燃氣類指數","97.49","-","0.08","-0.08","",
"綠能環保類指數","93.23","+","0.53","0.57","",
"數位雲端類指數","74.01","-","0.93","-1.24","",
"運動休閒類指數","84.97","+","0.73","0.87","",
"居家生活類指數","101.62","+","0.44","0.43","",
"其他類指數","358.65","+","3.37","0.95","",
"臺指日報酬兩倍指數","38,518.15","+","1,927.39","5.27","",
"臺指反向一倍指數","3,802.77","-","102.86","-2.63","",
"電子類兩倍槓桿指數","43,205.39","+","3,111.51","7.76","",
"電子類反向指數","3,099.16","-","125.11","-3.88","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,025.74","+","13.21","0.33","",
"臺灣中小型公司治理指數","9,590.69","+","47.19","0.49","",
"臺灣IPO指數","5,072.72","-","9.28","-0.18","",
"智慧中立指數","3,444.26","+","10.37","0.30","",
"臺灣5G指數","8,834.02","+","246.17","2.87","",
"臺灣企業社會責任中小型指數","11,298.99","+","109.69","0.98","",
"特選臺灣電動車代表指數","8,034.15","+","180.41","2.30","",
"臺灣5G+通訊指數","7,179.72","+","271.64","3.93","",
"臺灣全市場指數","6,077.26","+","165.65","2.80","",
"臺灣全市場半導體指數","6,270.39","+","187.64","3.08","",
"臺灣智慧移動與電動車指數","4,617.66","+","132.14","2.95","",
