上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:110/07/14
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","41.35","-0.25","41.45","41.45","41.34","412,000","17,047,490","214","41.34","92","41.35","53","442,192,000","9,999.95","0.01"
"00687B","國泰20年美債","43.32","-0.22","43.30","43.35","43.30","60,000","2,600,660","8","43.30","1","43.34","1","179,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","37.45","+0.05","37.44","37.45","37.44","101,000","3,781,450","3","37.41","50","37.44","1","165,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","37.42","-0.07","37.43","37.45","37.42","112,000","4,194,200","10","37.41","75","37.44","1","12,186,000","9,999.95","0.01"
"00696B","富邦美債20年","43.19","-0.21","43.20","43.23","43.13","185,000","7,990,160","36","43.21","1","43.23","33","520,181,000","9,999.95","0.01"
"00697B","元大美債7-10","39.74","-0.07","39.76","39.76","39.72","211,000","8,385,360","14","39.72","1","39.77","15","7,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.77","+0.02","19.77","19.79","19.77","238,000","4,705,560","29","19.76","1","19.79","15","1,159,001,000","9,999.95","0.01"
"00719B","元大美債1-3","30.15","0.00","30.15","30.15","30.15","101,000","3,045,150","3","30.12","50","30.14","1","607,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","44.63","-0.17","44.64","44.65","44.61","178,000","7,943,730","46","44.60","37","44.61","1","750,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.28","0.00","45.31","45.31","45.28","184,000","8,331,580","5","45.28","18","45.29","1","405,622,000","9,999.95","0.01"
"00722B","群益15年IG電信債","47.71","-0.19","47.80","47.80","47.62","126,000","6,010,470","11","47.65","151","47.69","1","898,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","43.02","-0.17","43.02","43.02","43.02","102,000","4,388,040","6","42.96","100","43.02","10","816,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","42.46","-0.24","42.60","42.60","42.42","131,000","5,561,650","23","42.46","2","42.47","5","1,465,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","44.87","-0.11","44.87","44.87","44.87","100,000","4,487,000","2","44.86","1","44.87","1","970,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","42.40","-0.10","42.34","42.42","42.34","116,000","4,918,820","9","42.38","1","42.42","19","1,125,989,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","38.81","+0.02","38.84","38.84","38.79","227,000","8,807,880","31","38.79","2","38.80","2","120,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.71","-0.05","19.74","19.74","19.70","1,007,000","19,847,920","14","19.70","200","19.72","2","15,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","48.14","-0.18","48.14","48.14","48.12","103,000","4,958,400","7","48.10","12","48.12","1","674,971,000","9,999.95","0.01"
"00741B","富邦全球高收債","37.91","-0.01","37.87","37.91","37.87","129,000","4,889,760","12","37.88","3","37.90","1","8,128,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.11","+0.02","42.11","42.11","42.11","121,000","5,095,310","5","42.06","2","42.13","10","754,228,000","9,999.95","0.01"
"00745B","富邦中政債0-1","40.66","-0.02","40.63","40.66","40.63","100,000","4,064,500","4","40.59","20","40.68","1","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","44.69","-0.24","44.68","44.69","44.68","101,000","4,513,190","5","44.69","1","44.70","3","862,464,000","9,999.95","0.01"
"00747B","FH中國政策債","51.15","-0.05","51.20","51.20","51.15","108,000","5,524,600","4","51.10","7","51.15","1","686,000,000","9,999.95","0.01"
"00748B","凱基中國債3-10","41.90","0.00","41.90","41.90","41.90","100,000","4,190,000","2","41.88","11","41.97","1","621,500,000","9,999.95","0.01"
"00749B","凱基新興債10+","43.30","-0.06","43.30","43.30","43.30","100,000","4,330,000","4","43.21","10","43.27","1","1,011,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","44.02","-0.18","44.02","44.02","44.02","100,000","4,402,000","4","43.96","100","44.02","1","54,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","44.92","-0.26","44.99","44.99","44.89","97,000","4,358,490","37","44.92","2","44.94","2","1,258,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","46.34","-0.17","46.34","46.34","46.34","100,000","4,634,000","4","46.29","50","46.34","1","126,400,000","9,999.95","0.01"
"00755B","群益15年IG公用債","44.33","-0.20","44.26","44.33","44.24","110,000","4,875,770","9","44.27","50","44.33","7","100,730,000","9,999.95","0.01"
"00756B","群益15年EM主權債","44.75","0.00","44.73","44.75","44.73","101,000","4,517,750","5","44.65","10","44.70","1","1,128,300,000","9,999.95","0.01"
"00758B","FH能源債","62.85","-0.30","62.85","62.85","62.85","100,000","6,285,000","2","62.70","10","62.80","1","5,525,000","9,999.95","0.01"
"00759B","FH製藥債","70.60","-0.25","70.60","70.60","70.60","100,000","7,060,000","2","70.45","10","70.55","1","49,025,000","9,999.95","0.01"
"00760B","FH新興企業債","65.40","-0.10","65.40","65.40","65.40","106,000","6,932,400","5","65.30","1","65.40","9","325,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","46.21","-0.20","46.21","46.21","46.21","100,000","4,621,000","2","46.20","1","46.22","1","1,163,589,000","9,999.95","0.01"
"00764B","群益25年美債","43.30","-0.23","43.37","43.37","43.30","102,000","4,421,670","6","43.28","100","43.32","1","454,500,000","9,999.95","0.01"
"00765B","群益中國政金債","39.99","+0.04","40.05","40.05","39.99","103,000","4,124,970","3","39.99","47","40.17","20","3,000,000","9,999.95","0.01"
"00768B","FH20年美債","69.00","-0.40","68.95","69.00","68.95","110,000","7,589,500","3","68.90","10","69.00","1","243,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","44.73","-0.09","44.80","44.87","44.65","763,000","34,130,200","76","44.73","3","44.75","14","1,281,290,000","9,999.95","0.01"
"00773B","中信優先金融債","45.28","-0.09","45.29","45.29","45.20","216,000","9,773,050","18","45.21","1","45.24","2","894,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","43.80","-0.20","43.80","43.80","43.80","100,000","4,380,000","4","43.72","20","43.78","1","668,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","45.31","-0.24","45.31","45.31","45.31","100,000","4,531,000","4","45.24","100","45.29","1","663,150,000","9,999.95","0.01"
"00779B","凱基美債25+","43.43","-0.17","43.42","43.43","43.37","107,000","4,646,890","4","43.37","10","43.43","1","387,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","41.15","-0.05","41.23","41.23","41.15","101,000","4,156,230","3","41.07","10","41.18","5","254,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","42.77","-0.20","42.77","42.77","42.77","100,000","4,277,000","2","42.73","2","42.80","10","2,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","42.88","-0.14","42.88","42.88","42.88","102,000","4,373,760","4","42.78","1","42.84","1","3,467,000","9,999.95","0.01"
"00784B","富邦中國投等債","37.61","-0.05","37.62","37.62","37.61","150,000","5,642,000","4","37.56","20","37.63","21","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","43.39","-0.24","43.42","43.42","43.39","150,000","6,510,000","8","43.35","10","43.42","1","332,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","41.88","-0.22","41.88","41.88","41.88","1,000","41,880","1","41.79","1","41.88","26","8,066,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","43.08","-0.32","43.09","43.09","43.08","43,000","1,852,460","4","43.06","20","43.09","6","5,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","41.25","-0.20","41.25","41.25","41.25","1,000","41,250","1","41.17","10","41.25","13","5,706,000","9,999.95","0.01"
"00789B","FH公司債A3","65.85","-0.40","65.85","65.85","65.85","100,000","6,585,000","2","65.70","13","65.85","1","42,600,000","9,999.95","0.01"
"00790B","FH次順位IG金融債","64.35","-0.30","64.35","64.35","64.35","100,000","6,435,000","2","64.20","2","64.45","2","2,100,000","9,999.95","0.01"
"00791B","FH美元信用債1-5Y","56.20","+0.10","56.20","56.20","56.20","101,000","5,676,200","3","56.10","5","56.15","1","355,100,000","9,999.95","0.01"
"00792B","群益A級公司債","42.83","-0.20","42.83","42.83","42.83","100,000","4,283,000","2","42.83","2","42.88","1","386,115,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","42.60","-0.12","42.60","42.60","42.60","100,000","4,260,000","2","42.46","1","42.72","20","2,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","39.84","+0.04","39.84","39.84","39.84","100,000","3,984,000","2","39.78","1","39.84","1","185,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","41.59","-0.20","43.09","43.09","41.53","445,000","18,610,020","55","41.60","2","41.63","4","242,098,000","9,999.95","0.01"
"00796B","中信中國債7-10","39.83","+0.05","39.84","39.84","39.83","100,000","3,983,500","4","39.77","11","39.81","6","81,970,000","9,999.95","0.01"
"00799B","國泰A級醫療債","42.57","-0.10","42.47","42.57","42.46","103,000","4,384,400","4","42.45","16","42.58","17","4,536,000","9,999.95","0.01"
"00831B","新光美債1-3","36.56","0.00","36.56","36.56","36.56","50,000","1,828,000","2","36.43","5","36.62","2","133,600,000","9,999.95","0.01"
"00832B","新光美債20+","42.00","-0.35","42.14","42.14","42.00","7,000","294,840","2","41.97","5","42.12","1","300,000","9,999.95","0.01"
"00834B","第一金金融債10+","42.70","-0.13","42.67","42.70","42.67","101,000","4,312,670","3","42.62","2","42.66","1","17,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","40.12","-0.19","40.18","40.19","40.11","104,000","4,179,520","5","40.12","2","40.16","1","213,541,000","9,999.95","0.01"
"00838B","永豐7-10年中國債","38.80","+0.06","38.78","38.80","38.78","104,000","4,035,140","4","38.76","5","38.81","10","5,691,000","9,999.95","0.01"
"00839B","凱基醫療保健債","41.85","-0.05","41.76","41.85","41.76","101,000","4,226,760","3","41.75","11","41.85","1","441,000","9,999.95","0.01"
