"113年03月27日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","23,042.72","+","96.37","0.42","",
"發行量加權股價指數","20,200.12","+","73.63","0.37","",
"臺灣公司治理100指數","11,610.25","+","29.73","0.26","",
"臺灣50指數","15,830.04","+","25.41","0.16","",
"臺灣50權重上限30%指數","14,346.01","+","59.85","0.42","",
"臺灣中型100指數","19,468.49","+","96.09","0.50","",
"臺灣資訊科技指數","31,261.80","+","59.66","0.19","",
"臺灣發達指數","9,967.35","+","19.59","0.20","",
"臺灣高股息指數","9,646.75","+","76.24","0.80","",
"臺灣就業99指數","12,646.88","+","68.82","0.55","",
"臺灣高薪100指數","10,873.50","+","95.21","0.88","",
"未含金融指數","17,664.96","+","64.49","0.37","",
"未含電子指數","19,104.58","+","93.07","0.49","",
"未含金融電子指數","15,347.30","+","84.09","0.55","",
"小型股300指數","10,966.12","+","134.80","1.24","",
"水泥窯製類指數","584.78","+","0.74","0.13","",
"塑膠化工類指數","764.12","+","4.95","0.65","",
"機電類指數","5,948.73","+","13.83","0.23","",
"水泥類指數","152.35","-","0.02","-0.01","",
"食品類指數","2,124.36","+","22.44","1.07","",
"塑膠類指數","189.68","-","1.36","-0.71","",
"紡織纖維類指數","637.24","+","3.76","0.59","",
"電機機械類指數","431.16","-","9.21","-2.09","",
"電器電纜類指數","112.87","+","0.29","0.26","",
"化學生技醫療類指數","133.35","+","2.84","2.18","",
"化學類指數","173.43","+","3.66","2.16","",
"生技醫療類指數","70.04","+","1.51","2.20","",
"玻璃陶瓷類指數","49.61","+","0.51","1.04","",
"造紙類指數","341.79","+","5.28","1.57","",
"鋼鐵類指數","139.34","+","0.06","0.04","",
"橡膠類指數","276.63","+","4.49","1.65","",
"汽車類指數","411.58","+","3.32","0.81","",
"電子工業類指數","1,058.75","+","3.23","0.31","",
"半導體類指數","512.07","-","0.89","-0.17","",
"電腦及週邊設備類指數","267.20","+","0.87","0.33","",
"光電類指數","38.31","+","0.19","0.50","",
"通信網路類指數","153.08","+","1.32","0.87","",
"電子零組件類指數","223.84","+","1.32","0.59","",
"電子通路類指數","280.71","+","2.00","0.72","",
"資訊服務類指數","194.69","+","1.76","0.91","",
"其他電子類指數","136.52","+","4.91","3.73","",
"建材營造類指數","491.59","+","10.49","2.18","",
"航運類指數","155.51","+","2.61","1.71","",
"觀光餐旅類指數","130.52","+","2.33","1.82","",
"金融保險類指數","1,829.80","+","6.58","0.36","",
"貿易百貨類指數","282.08","+","2.97","1.06","",
"油電燃氣類指數","94.87","-","0.96","-1.00","",
"綠能環保類指數","107.35","-","1.55","-1.42","",
"數位雲端類指數","65.40","+","0.14","0.21","",
"運動休閒類指數","96.72","+","2.04","2.15","",
"居家生活類指數","107.67","+","2.32","2.20","",
"其他類指數","359.50","+","1.98","0.55","",
"臺指日報酬兩倍指數","50,134.31","+","364.15","0.73","",
"臺指反向一倍指數","3,319.12","-","12.19","-0.37","",
"電子類兩倍槓桿指數","59,562.94","+","362.32","0.61","",
"電子類反向指數","2,617.13","-","8.03","-0.31","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,048.77","+","67.41","1.69","",
"臺灣中小型公司治理指數","9,670.47","+","27.20","0.28","",
"臺灣IPO指數","5,648.17","-","3.41","-0.06","",
"智慧中立指數","3,662.54","+","28.38","0.78","",
"臺灣5G指數","10,325.13","+","75.14","0.73","",
"臺灣企業社會責任中小型指數","12,632.58","+","132.89","1.06","",
"特選臺灣電動車代表指數","9,566.65","-","33.37","-0.35","",
"臺灣5G+通訊指數","8,659.46","+","86.75","1.01","",
"臺灣全市場指數","6,983.62","+","30.62","0.44","",
"臺灣全市場半導體指數","7,153.11","+","24.51","0.34","",
"臺灣智慧移動與電動車指數","5,334.86","+","46.32","0.88","",
"特選小資高價30指數","6,923.61","-","0.40","-0.01","",
"特選臺灣綠能及電動車指數","5,916.10","-","12.02","-0.20","",
"特選臺灣智能車供應鏈聯盟指數","6,276.78","+","29.62","0.47","",
"臺灣全市場半導體精選30指數","5,694.65","+","10.44","0.18","",
"特選臺灣高股息30指數","5,648.60","+","92.58","1.67","",
"臺灣友善環境指數","6,141.53","+","40.71","0.67","",
"台灣永續價值指數","5,574.89","-","4.11","-0.07","",
"特選臺灣IC設計指數","4,657.87","+","27.36","0.59","",
"特選臺灣環境永續高股息指數","6,960.24","+","101.66","1.48","",
"臺灣友善環境50指數","5,098.82","+","31.38","0.62","",
"特選臺灣IC設計產業代表指數","5,951.05","+","71.02","1.21","",
"特選臺灣綠能指數","5,832.17","-","115.48","-1.94","",
"特選臺灣智慧50指數","4,684.09","+","4.35","0.09","",
"特選臺灣標竿PCB指數","5,445.95","+","91.53","1.71","",
"臺灣晶圓製造指數","5,889.82","+","14.00","0.24","",
"臺灣精選高息指數","5,635.41","+","103.45","1.87","",
"臺灣多因子優選高股息30指數","8,300.99","+","168.62","2.07","",
"特選臺灣優利高填息30指數","7,059.97","+","108.76","1.56","",
"特選臺灣科技優息指數","9,476.20","+","158.00","1.70","",
"臺灣工業4.0指數","7,379.31","+","27.55","0.37","",
"臺灣半導體收益指數","6,879.85","+","71.22","1.05","",
"臺灣優選成長高股息指數","7,716.62","+","109.78","1.44","",
"特選臺灣ESG低碳高息40指數","8,764.07","+","138.45","1.61","",
"臺灣優選多因子30指數","7,614.80","+","135.52","1.81","",
"臺灣創新科技50指數","6,744.39","+","32.74","0.49","",
"臺灣全市場新經濟產業指數","4,814.40","+","70.00","1.48","",
"臺灣ESG永續高股息等權重指數","6,490.84","+","93.20","1.46","",
"臺灣永續高息中小型指數","6,408.01","+","95.86","1.52","",
"特選臺灣高息優質成長指數","6,120.66","+","91.54","1.52","",
"特選臺灣高息動能指數","6,821.82","+","105.77","1.57","",
"臺灣電子成長高息等權重指數","5,746.63","+","95.85","1.70","",
"特選臺灣優利成長指數","5,460.55","+","82.42","1.53","",
"臺灣價值高息指數","5,846.65","+","142.12","2.49","",
"特選臺灣IC設計動能指數","5,222.07","-","12.95","-0.25","",
"臺灣科技高股息指數","5,786.86","+","87.65","1.54","",
"臺灣趨勢動能高股息指數","5,877.66","+","97.57","1.69","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","36,459.12","+","261.28","0.72","",
"金融類日報酬反向一倍指數","4,111.95","-","14.89","-0.36","",
"漲升股利150指數","9,713.03","+","40.54","0.42","",
"藍籌30指數","9,575.34","+","37.08","0.39","",
"工業菁英30指數","10,667.42","+","91.12","0.86","",
"電子菁英30指數","12,054.08","+","73.35","0.61","",
"低波動股利精選30指數","7,827.57","+","39.22","0.50","",
"中小型A級動能50指數","26,231.48","+","243.81","0.94","",
"特選高息低波指數","9,974.25","+","146.44","1.49","",
"臺灣永續指數","10,438.34","+","44.82","0.43","",
"價值投資指數","7,668.03","+","132.72","1.76","",
"存股雙十等權重指數","9,259.48","-","48.95","-0.53","",
"特選大蘋果指數","10,602.83","+","16.42","0.16","",
"中小型300指數","11,697.30","+","82.24","0.71","",
"臺灣500指數","10,351.04","+","42.92","0.42","",
"臺灣勞工權益指數","9,151.90","+","125.94","1.40","",
"微波高息精選20指數","8,417.03","+","178.60","2.17","",
"特選世代行動通訊指數","8,999.22","+","147.54","1.67","",
"智慧投資多因子30指數","6,771.03","+","71.14","1.06","",
"臺股期貨指數","11,010.15","+","40.21","0.37","",
"特選價值成長指數","9,037.94","+","215.32","2.44","",
"臺灣上櫃永續指數","7,577.83","+","123.47","1.66","",
"特選台股領航指數","9,721.10","+","106.41","1.11","",
"特選Smart多因子指數","8,097.54","+","41.99","0.52","",
"特選ESG高股息指數","6,541.83","+","125.92","1.96","",
"特選上櫃ESG成長指數","5,531.94","+","89.73","1.65","",
"特選上櫃ESG電子菁英指數","5,590.36","+","90.87","1.65","",
"臺灣優息存股指數","4,917.54","+","43.48","0.89","",
"特選上櫃ESG永續高股息指數","7,958.46","+","187.98","2.42","",
"特選臺灣金融高股息存股指數","5,942.64","+","30.92","0.52","",
"特選臺灣產業龍頭存股等權重指數","6,815.47","+","63.25","0.94","",
"上櫃ESG 30指數","6,677.54","+","102.11","1.55","",
"臺灣ESG低碳50指數","7,050.43","+","31.52","0.45","",
"臺灣創新板指數","5,568.72","-","51.01","-0.91","",
"特選上櫃ESG龍頭指數","6,334.94","+","122.38","1.97","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","33,487.68","+","143.19","0.43","",
"發行量加權股價報酬指數","43,641.03","+","163.23","0.38","",
"臺灣公司治理100報酬指數","16,621.95","+","44.65","0.27","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","20,474.77","+","113.77","0.56","",
"臺灣高薪100報酬指數","16,944.01","+","151.27","0.90","",
"未含金融電子報酬指數","34,201.25","+","187.42","0.55","",
"小型股300報酬指數","15,076.62","+","185.98","1.25","",
"水泥類報酬指數","311.54","-","0.03","-0.01","",
"食品類報酬指數","3,439.14","+","36.33","1.07","",
"塑膠類報酬指數","360.45","-","2.60","-0.72","",
"紡織纖維類報酬指數","1,083.91","+","6.40","0.59","",
"電機機械類報酬指數","665.45","-","14.22","-2.09","",
"電器電纜類報酬指數","180.78","+","0.47","0.26","",
"化學生技醫療類報酬指數","215.69","+","4.60","2.18","",
"化學類報酬指數","303.85","+","6.40","2.15","",
"生技醫療類報酬指數","101.15","+","2.17","2.19","",
"玻璃陶瓷類報酬指數","62.95","+","0.65","1.04","",
"造紙類報酬指數","544.06","+","8.41","1.57","",
"鋼鐵類報酬指數","245.66","+","0.10","0.04","",
"橡膠類報酬指數","457.50","+","7.42","1.65","",
"汽車類報酬指數","672.21","+","5.43","0.81","",
"電子工業類報酬指數","2,069.87","+","6.61","0.32","",
"半導體類報酬指數","938.86","-","1.63","-0.17","",
"電腦及週邊設備類報酬指數","614.45","+","2.77","0.45","",
"光電類報酬指數","58.45","+","0.28","0.48","",
"通信網路類報酬指數","332.90","+","2.89","0.88","",
"電子零組件類報酬指數","431.68","+","2.54","0.59","",
