"111年12月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,110.73","-","88.35","-0.55","",
"發行量加權股價指數","14,085.02","-","88.08","-0.62","",
"臺灣公司治理100指數","8,019.04","-","61.48","-0.76","",
"臺灣50指數","10,670.10","-","93.12","-0.87","",
"臺灣50權重上限30%指數","10,205.49","-","81.47","-0.79","",
"臺灣中型100指數","12,507.35","-","21.16","-0.17","",
"臺灣資訊科技指數","18,032.33","-","131.80","-0.73","",
"臺灣發達指數","9,489.77","-","74.98","-0.78","",
"臺灣高股息指數","5,924.90","-","4.91","-0.08","",
"臺灣就業99指數","8,692.47","-","43.27","-0.50","",
"臺灣高薪100指數","7,822.88","-","47.92","-0.61","",
"未含金融指數","12,077.22","-","72.67","-0.60","",
"未含電子指數","16,952.96","-","111.15","-0.65","",
"未含金融電子指數","14,180.06","-","84.62","-0.59","",
"小型股300指數","8,021.81","-","16.22","-0.20","",
"水泥窯製類指數","599.42","-","8.60","-1.41","",
"塑膠化工類指數","807.62","-","4.52","-0.56","",
"機電類指數","3,602.43","-","21.97","-0.61","",
"水泥類指數","153.57","-","1.92","-1.23","",
"食品類指數","1,799.94","-","0.49","-0.03","",
"塑膠類指數","235.44","-","2.01","-0.85","",
"紡織纖維類指數","575.85","-","5.14","-0.88","",
"電機機械類指數","223.09","-","1.10","-0.49","",
"電器電纜類指數","104.55","-","1.59","-1.50","",
"化學生技醫療類指數","115.34","+","0.16","0.14","",
"化學類指數","125.86","-","0.85","-0.67","",
"生技醫療類指數","71.93","+","0.64","0.90","",
"玻璃陶瓷類指數","56.33","-","1.40","-2.43","",
"造紙類指數","290.30","-","0.80","-0.27","",
"鋼鐵類指數","140.09","-","2.21","-1.55","",
"橡膠類指數","228.90","-","1.49","-0.65","",
"汽車類指數","318.13","-","2.24","-0.70","",
"電子工業類指數","641.79","-","3.88","-0.60","",
"半導體類指數","299.34","-","2.51","-0.83","",
"電腦及週邊設備類指數","122.88","+","0.29","0.24","",
"光電類指數","31.77","-","0.26","-0.81","",
"通信網路類指數","123.75","-","0.44","-0.35","",
"電子零組件類指數","151.78","-","0.02","-0.01","",
"電子通路類指數","168.58","-","0.04","-0.02","",
"資訊服務類指數","122.21","+","0.13","0.11","",
"其他電子類指數","93.69","-","0.64","-0.68","",
"建材營造類指數","346.63","","--","--","",
"航運類指數","163.90","+","0.36","0.22","",
"觀光類指數","117.40","-","4.14","-3.41","",
"金融保險類指數","1,485.71","-","11.76","-0.79","",
"貿易百貨類指數","282.54","-","1.18","-0.42","",
"油電燃氣類指數","104.93","-","0.99","-0.93","",
"其他類指數","355.15","-","1.45","-0.41","",
"臺指日報酬兩倍指數","24,798.44","-","312.10","-1.24","",
"臺指反向一倍指數","4,856.94","+","30.00","0.62","",
"電子類兩倍槓桿指數","22,609.71","-","275.04","-1.20","",
"電子類反向指數","4,467.64","+","26.69","0.60","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,292.77","-","14.10","-0.33","",
"臺灣中小型公司治理指數","6,565.31","+","26.39","0.40","",
"臺灣IPO指數","4,484.77","-","18.62","-0.41","",
"智慧中立指數","3,468.35","+","9.12","0.26","",
"臺灣5G指數","6,888.87","-","31.44","-0.45","",
"臺灣企業社會責任中小型指數","7,877.44","+","42.96","0.55","",
"特選臺灣電動車代表指數","5,465.16","+","5.87","0.11","",
