上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:115/01/08
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.42","+0.27","27.27","27.43","27.27","44,309,000","1,212,240,960","6,047","27.42","658","27.43","893","8,700,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.49","+0.28","28.33","28.51","28.33","58,456,000","1,661,451,320","6,689","28.48","1,226","28.49","402","6,811,044,730","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.41","+0.03","9.40","9.41","9.40","25,200","237,131","4","9.41","102","9.42","102","2,212,268","9,999.95","0.01"
"00694B","富邦美債1-3","41.99","+0.20","41.81","41.99","41.81","218,000","9,145,030","31","41.98","6","41.99","3","179,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.00","+0.21","35.82","36.01","35.82","306,000","11,007,880","26","36.00","3","36.01","24","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.83","+0.28","29.65","29.84","29.65","6,763,000","201,548,230","218","29.82","3","29.83","28","931,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.32","+0.21","36.12","36.34","36.12","644,000","23,371,870","106","36.31","3","36.33","7","69,212,000","9,999.95","0.01"
"00719B","元大美債1-3","31.40","+0.15","31.25","31.41","31.25","1,844,000","57,837,710","330","31.39","70","31.40","35","518,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.89","+0.23","33.71","33.90","33.71","6,878,000","232,621,640","1,379","33.88","17","33.89","119","4,352,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.13","+0.24","36.95","37.14","36.95","4,449,000","165,137,760","263","37.13","20","37.14","9","1,492,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.85","+0.21","31.74","31.85","31.74","178,000","5,662,220","15","31.83","51","31.85","1","1,516,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","35.04","+0.22","34.90","35.04","34.90","4,260,000","149,198,520","151","35.03","1","35.04","1","3,063,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.96","+0.23","35.77","35.99","35.77","9,255,000","332,514,610","1,367","35.95","207","35.96","2","3,802,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.86","+0.10","33.74","33.86","33.74","312,000","10,561,780","25","33.85","5","33.87","57","1,182,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.56","+0.22","40.39","40.57","40.39","109,000","4,419,870","4","40.51","62","40.56","61","55,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.91","+0.01","15.93","15.93","15.91","102,000","1,624,820","3","15.92","1","15.93","5","27,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.52","+0.25","39.33","39.52","39.33","2,428,000","95,899,280","393","39.51","160","39.52","193","1,663,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.06","+0.25","37.70","38.07","37.70","234,000","8,903,990","17","38.00","24","38.03","2","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.59","+0.23","36.31","36.59","36.31","149,000","5,448,990","12","36.58","50","36.60","98","2,371,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.34","+0.10","32.34","32.34","32.34","100,000","3,234,000","2","32.29","14","32.34","1","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.09","+0.27","34.09","34.09","34.09","100,000","3,409,000","4","34.06","11","34.09","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.34","+0.22","32.16","32.35","32.16","6,951,000","224,398,420","1,519","32.33","17","32.34","59","4,767,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.54","+0.23","34.31","34.54","34.31","151,000","5,211,410","12","34.47","20","34.55","15","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.50","+0.23","33.35","33.51","33.35","105,000","3,517,520","9","33.51","1","33.52","2","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.08","+0.07","32.01","32.10","32.01","170,000","5,453,010","27","32.07","1","32.10","7","1,342,800,000","9,999.95","0.01"
"00758B","復華能源債","51.85","+0.25","51.85","51.85","51.85","100,000","5,185,000","2","51.70","20","52.05","20","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","55.70","+0.55","55.60","55.70","55.60","102,000","5,671,400","5","55.55","30","55.65","1","47,525,000","9,999.95","0.01"
"00760B","復華新興企業債","55.50","+0.05","55.35","55.50","55.35","134,000","7,436,650","13","55.45","20","55.50","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.35","+0.24","35.18","35.36","35.18","259,000","9,144,980","49","35.33","155","35.35","1","2,738,589,000","9,999.95","0.01"
"00764B","群益25年美債","28.49","+0.29","28.31","28.50","28.31","5,139,000","146,245,050","236","28.48","367","28.49","44","1,356,500,000","9,999.95","0.01"
"00768B","復華20年美債","52.05","+0.45","51.85","52.15","51.80","532,000","27,668,900","100","52.05","2","52.10","14","644,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.48","+0.24","34.29","34.48","34.29","4,584,000","157,864,870","611","34.48","75","34.49","25","3,528,290,000","9,999.95","0.01"
"00773B","中信優先金融債","36.98","+0.24","36.83","36.99","36.83","1,402,000","51,794,630","185","36.97","152","36.98","1","2,612,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.48","+0.23","33.40","33.48","33.40","106,000","3,548,440","4","33.41","11","33.47","1","1,862,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.59","+0.23","35.44","35.59","35.44","114,000","4,055,380","4","35.53","14","35.59","1","1,527,650,000","9,999.95","0.01"
"00779B","凱基美債25+","28.84","+0.28","28.70","28.84","28.70","600,000","17,292,820","36","28.80","50","28.84","6","1,163,650,000","9,999.95","0.01"
