"112年03月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,202.94","+","97.94","0.54","",
"發行量加權股價指數","15,849.43","+","79.67","0.51","",
"臺灣公司治理100指數","9,073.82","+","48.21","0.53","",
"臺灣50指數","12,130.45","+","67.40","0.56","",
"臺灣50權重上限30%指數","11,410.17","+","49.34","0.43","",
"臺灣中型100指數","14,143.63","+","93.27","0.66","",
"臺灣資訊科技指數","21,386.29","+","210.35","0.99","",
"臺灣發達指數","10,110.71","-","9.21","-0.09","",
"臺灣高股息指數","6,637.83","+","43.85","0.67","",
"臺灣就業99指數","9,757.78","+","42.04","0.43","",
"臺灣高薪100指數","8,559.46","+","25.15","0.29","",
"未含金融指數","13,762.30","+","84.49","0.62","",
"未含電子指數","17,821.41","-","40.27","-0.23","",
"未含金融電子指數","15,071.18","-","24.89","-0.16","",
"小型股300指數","8,928.14","+","28.19","0.32","",
"水泥窯製類指數","634.52","-","1.90","-0.30","",
"塑膠化工類指數","857.67","-","0.60","-0.07","",
"機電類指數","4,242.21","+","39.55","0.94","",
"水泥類指數","164.72","-","0.46","-0.28","",
"食品類指數","1,949.71","-","1.03","-0.05","",
"塑膠類指數","250.27","-","0.28","-0.11","",
"紡織纖維類指數","583.28","-","3.60","-0.61","",
"電機機械類指數","278.50","+","1.62","0.59","",
"電器電纜類指數","113.59","-","0.48","-0.42","",
"化學生技醫療類指數","121.74","+","0.20","0.16","",
"化學類指數","135.13","+","0.87","0.65","",
"生技醫療類指數","74.79","-","0.20","-0.27","",
"玻璃陶瓷類指數","55.12","-","0.24","-0.43","",
"造紙類指數","300.67","-","0.71","-0.24","",
"鋼鐵類指數","146.28","-","0.96","-0.65","",
"橡膠類指數","245.63","-","1.12","-0.45","",
"汽車類指數","356.14","-","0.11","-0.03","",
"電子工業類指數","755.15","+","7.20","0.96","",
"半導體類指數","362.63","+","3.65","1.02","",
"電腦及週邊設備類指數","145.04","+","1.73","1.21","",
"光電類指數","36.04","+","0.04","0.11","",
"通信網路類指數","137.42","+","0.66","0.48","",
"電子零組件類指數","170.06","+","1.92","1.14","",
"電子通路類指數","182.69","+","0.77","0.42","",
"資訊服務類指數","149.31","+","0.07","0.05","",
"其他電子類指數","100.66","+","1.04","1.04","",
"建材營造類指數","365.73","-","0.24","-0.07","",
"航運類指數","162.53","-","0.33","-0.20","",
"觀光類指數","138.82","-","1.63","-1.16","",
"金融保險類指數","1,522.08","-","5.65","-0.37","",
"貿易百貨類指數","302.11","-","1.83","-0.60","",
"油電燃氣類指數","112.14","-","0.06","-0.05","",
"其他類指數","366.15","-","0.26","-0.07","",
"臺指日報酬兩倍指數","31,239.44","+","312.49","1.01","",
"臺指反向一倍指數","4,293.53","-","21.80","-0.51","",
"電子類兩倍槓桿指數","31,018.94","+","585.92","1.93","",
"電子類反向指數","3,761.25","-","36.56","-0.96","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,475.79","-","19.95","-0.44","",
"臺灣中小型公司治理指數","7,748.29","+","88.54","1.16","",
"臺灣IPO指數","5,229.35","+","1.91","0.04","",
"智慧中立指數","3,500.26","+","8.20","0.23","",
"臺灣5G指數","8,044.08","+","68.10","0.85","",
"臺灣企業社會責任中小型指數","8,757.83","+","62.93","0.72","",
"特選臺灣電動車代表指數","6,326.74","+","43.84","0.70","",
"臺灣5G+通訊指數","6,063.64","+","62.67","1.04","",
"臺灣全市場指數","5,403.85","+","30.80","0.57","",
"臺灣全市場半導體指數","5,309.17","+","59.00","1.12","",
"臺灣智慧移動與電動車指數","4,157.09","+","54.75","1.33","",
"特選小資高價30指數","5,107.35","+","40.23","0.79","",
"特選臺灣綠能及電動車指數","4,792.58","+","32.37","0.68","",
"特選臺灣智能車供應鏈聯盟指數","4,538.88","+","39.39","0.88","",
"臺灣全市場半導體精選30指數","4,216.39","+","51.10","1.23","",
"特選臺灣高股息30指數","4,131.47","+","41.43","1.01","",
"臺灣友善環境指數","4,818.59","+","31.18","0.65","",
"台灣永續價值指數","4,463.18","+","14.48","0.33","",
"特選臺灣IC設計指數","3,356.64","+","36.03","1.09","",
"特選臺灣環境永續高股息指數","4,553.40","+","11.41","0.25","",
"臺灣友善環境50指數","4,108.51","+","18.75","0.46","",
"特選臺灣IC設計產業代表指數","4,134.85","+","43.58","1.07","",
"特選臺灣綠能指數","5,141.07","+","1.37","0.03","",
"特選臺灣智慧50指數","3,983.40","+","27.33","0.69","",
"特選臺灣標竿PCB指數","3,817.94","+","75.16","2.01","",
"臺灣晶圓製造指數","4,845.99","+","62.13","1.30","",
"臺灣精選高息指數","4,187.43","+","15.55","0.37","",
"臺灣多因子優選高股息30指數","5,122.38","+","12.96","0.25","",
"特選臺灣優利高填息30指數","4,909.55","+","44.00","0.90","",
"臺灣多因子優選成長30指數","5,942.23","+","44.17","0.75","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","25,496.78","-","189.99","-0.74","",
"金融類日報酬反向一倍指數","4,996.17","+","18.41","0.37","",
"漲升股利150指數","8,263.47","+","27.60","0.34","",
"藍籌30指數","7,731.38","+","27.34","0.35","",
"工業菁英30指數","8,328.38","+","49.69","0.60","",
"電子菁英30指數","8,323.33","+","53.88","0.65","",
"低波動股利精選30指數","6,654.42","+","20.13","0.30","",
"中小型A級動能50指數","14,784.74","+","45.29","0.31","",
"特選高息低波指數","7,130.36","+","48.14","0.68","",
"臺灣永續指數","8,059.12","+","42.45","0.53","",
"價值投資指數","6,380.43","+","78.62","1.25","",
"存股雙十等權重指數","7,138.40","+","46.45","0.65","",
"特選大蘋果指數","7,153.82","+","64.11","0.90","",
"中小型300指數","9,066.68","+","52.55","0.58","",
"臺灣500指數","8,151.72","+","39.46","0.49","",
"臺灣勞工權益指數","7,378.04","+","6.31","0.09","",
"微波高息精選20指數","6,565.46","+","16.22","0.25","",
"特選世代行動通訊指數","6,527.59","+","77.91","1.21","",
"智慧投資多因子30指數","5,180.84","+","34.33","0.67","",
"臺股期貨指數","8,397.73","+","42.99","0.51","",
"特選價值成長指數","7,005.11","+","76.51","1.10","",
"臺灣上櫃永續指數","6,312.58","+","87.19","1.40","",
"特選台股領航指數","7,028.13","+","30.37","0.43","",
"特選Smart多因子指數","5,929.16","+","41.26","0.70","",
"特選ESG高股息指數","4,411.93","+","28.40","0.65","",
"特選上櫃ESG成長指數","4,472.78","+","53.94","1.22","",
"特選上櫃ESG電子菁英指數","4,541.32","+","67.59","1.51","",
"臺灣優息存股指數","4,721.41","-","14.62","-0.31","",
"特選上櫃ESG永續高股息指數","6,235.92","+","125.00","2.05","",
"特選臺灣金融高股息存股指數","4,874.12","-","22.00","-0.45","",
"特選臺灣產業龍頭存股等權重指數","5,620.44","+","29.77","0.53","",
"上櫃ESG 30指數","5,817.57","+","81.73","1.42","",
"臺灣ESG低碳50指數","5,313.25","+","30.72","0.58","",
"特選臺灣科技優息指數","5,772.74","+","61.19","1.07","",
"報酬指數(臺灣證券交易所)"
