"114年05月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","24,535.72","+","309.18","1.28","",
"發行量加權股價指數","21,803.91","+","277.88","1.29","",
"臺灣公司治理100指數","13,025.88","+","167.12","1.30","",
"臺灣50指數","18,333.23","+","239.34","1.32","",
"臺灣50權重上限30%指數","15,855.40","+","215.85","1.38","",
"臺灣中型100指數","18,436.82","+","264.90","1.46","",
"臺灣資訊科技指數","36,087.28","+","490.26","1.38","",
"臺灣發達指數","9,782.50","+","130.27","1.35","",
"臺灣高股息指數","9,385.60","+","127.00","1.37","",
"臺灣就業99指數","12,891.74","+","144.68","1.14","",
"臺灣高薪100指數","11,885.60","+","114.76","0.97","",
"未含金融指數","18,913.90","+","245.01","1.31","",
"未含電子指數","18,996.63","+","173.95","0.92","",
"未含金融電子指數","14,112.03","+","113.62","0.81","",
"小型股300指數","10,550.35","+","110.03","1.05","",
"水泥窯製類指數","574.39","+","1.12","0.20","",
"塑膠化工類指數","590.10","+","8.48","1.46","",
"機電類指數","6,608.28","+","92.81","1.42","",
"水泥類指數","152.84","+","0.17","0.11","",
"食品類指數","2,141.27","-","6.89","-0.32","",
"塑膠類指數","106.99","+","0.37","0.35","",
"紡織纖維類指數","551.47","+","4.94","0.90","",
"電機機械類指數","372.86","+","2.29","0.62","",
"電器電纜類指數","86.31","-","0.56","-0.64","",
"化學生技醫療類指數","129.52","+","2.29","1.80","",
"化學類指數","157.84","+","1.50","0.96","",
"生技醫療類指數","71.41","+","1.60","2.29","",
"玻璃陶瓷類指數","41.84","+","0.35","0.84","",
"造紙類指數","269.45","+","3.16","1.19","",
"鋼鐵類指數","123.64","-","1.18","-0.95","",
"橡膠類指數","268.99","+","7.86","3.01","",
"汽車類指數","364.87","+","11.06","3.13","",
"電子工業類指數","1,186.58","+","17.00","1.45","",
"半導體類指數","607.01","+","7.90","1.32","",
"電腦及週邊設備類指數","261.11","+","4.04","1.57","",
"光電類指數","35.87","+","0.56","1.59","",
"通信網路類指數","168.17","+","2.63","1.59","",
"電子零組件類指數","220.33","+","6.27","2.93","",
"電子通路類指數","243.86","+","1.47","0.61","",
"資訊服務類指數","222.56","+","2.45","1.11","",
"其他電子類指數","148.49","+","1.39","0.94","",
"建材營造類指數","530.48","+","4.52","0.86","",
"航運類指數","220.22","+","0.72","0.33","",
"觀光餐旅類指數","118.93","+","0.85","0.72","",
"金融保險類指數","2,111.03","+","23.39","1.12","",
"貿易百貨類指數","263.80","-","0.33","-0.12","",
"油電燃氣類指數","58.64","+","1.39","2.43","",
"綠能環保類指數","107.61","-","0.10","-0.09","",
"數位雲端類指數","55.47","+","0.82","1.50","",
"運動休閒類指數","82.75","+","1.10","1.35","",
"居家生活類指數","123.14","-","0.45","-0.36","",
"其他類指數","302.49","+","3.33","1.11","",
"臺指日報酬兩倍指數","53,881.06","+","1,356.09","2.58","",
"臺指反向一倍指數","2,844.40","-","37.20","-1.29","",
"電子類兩倍槓桿指數","67,027.86","+","1,893.47","2.91","",
"電子類反向指數","2,098.77","-","30.96","-1.45","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,561.20","+","63.05","1.80","",
"臺灣中小型公司治理指數","9,670.62","+","204.08","2.16","",
"臺灣IPO指數","5,555.90","+","147.74","2.73","",
"智慧中立指數","3,880.07","+","6.20","0.16","",
"臺灣5G指數","11,052.91","+","223.52","2.06","",
"臺灣企業社會責任中小型指數","11,004.13","+","104.98","0.96","",
"特選臺灣電動車代表指數","9,326.45","+","166.58","1.82","",
"臺灣科技龍頭通訊指數","9,672.30","+","175.15","1.84","",
"臺灣全市場指數","7,528.91","+","96.54","1.30","",
"臺灣全市場半導體指數","7,365.39","+","118.77","1.64","",
"臺灣智慧移動與電動車指數","5,541.42","+","134.86","2.49","",
"特選小資高價30指數","7,627.45","+","147.85","1.98","",
"特選臺灣綠能及電動車指數","5,740.58","+","72.13","1.27","",
"特選臺灣智能車供應鏈聯盟指數","6,866.71","+","109.30","1.62","",
"臺灣全市場半導體精選30指數","5,793.11","+","94.80","1.66","",
"特選臺灣高股息30指數","4,990.95","+","57.20","1.16","",
"臺灣友善環境指數","6,742.86","+","78.80","1.18","",
"台灣永續價值指數","6,116.94","+","69.00","1.14","",
"特選臺灣IC設計指數","4,320.50","+","88.58","2.09","",
"特選臺灣環境永續高股息指數","6,996.56","+","70.95","1.02","",
"臺灣友善環境50指數","5,611.48","+","69.76","1.26","",
"特選臺灣IC設計產業代表指數","5,439.22","+","105.65","1.98","",
"特選臺灣綠能指數","4,955.52","+","73.43","1.50","",
"特選臺灣智慧50指數","5,252.87","+","62.45","1.20","",
"臺灣晶圓製造指數","5,822.21","+","108.75","1.90","",
"臺灣精選高息指數","5,575.47","+","79.20","1.44","",
"臺灣多因子優選高股息30指數","8,382.11","+","117.93","1.43","",
"特選臺灣優利高填息30指數","7,461.11","+","84.65","1.15","",
"特選臺灣科技優息指數","8,579.67","+","134.68","1.59","",
"臺灣半導體收益指數","6,499.03","+","102.08","1.60","",
"臺灣優選成長高股息指數","7,497.18","+","94.92","1.28","",
"特選臺灣ESG低碳高息40指數","7,966.31","+","94.69","1.20","",
"臺灣優選多因子30指數","8,617.78","+","143.59","1.69","",
"臺灣創新科技50指數","7,250.39","+","141.89","2.00","",
"臺灣全市場新經濟產業指數","4,426.99","+","33.35","0.76","",
"臺灣ESG永續高股息等權重指數","5,836.99","+","64.82","1.12","",
"臺灣永續高息中小型指數","5,355.39","+","63.28","1.20","",
"特選臺灣高息優質成長指數","5,971.83","+","31.55","0.53","",
"特選臺灣高息動能指數","6,603.11","+","62.79","0.96","",
"臺灣電子成長高息等權重指數","5,556.65","+","64.54","1.18","",
"特選臺灣優利成長指數","4,814.52","+","57.14","1.20","",
"臺灣價值高息指數","5,480.81","+","58.83","1.09","",
"特選臺灣IC設計動能指數","4,497.48","+","76.10","1.72","",
"臺灣科技高股息指數","5,050.51","+","70.51","1.42","",
