"112年05月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,955.64","+","67.02","0.37","",
"發行量加權股價指數","15,609.03","+","55.62","0.36","",
"臺灣公司治理100指數","8,827.45","+","27.35","0.31","",
"臺灣50指數","11,697.97","+","36.96","0.32","",
"臺灣50權重上限30%指數","11,127.54","+","32.20","0.29","",
"臺灣中型100指數","14,236.75","+","68.83","0.49","",
"臺灣資訊科技指數","20,320.55","+","53.74","0.27","",
"臺灣發達指數","10,158.04","+","57.73","0.57","",
"臺灣高股息指數","6,627.45","+","25.22","0.38","",
"臺灣就業99指數","9,752.86","+","56.28","0.58","",
"臺灣高薪100指數","8,556.30","+","26.64","0.31","",
"未含金融指數","13,470.59","+","46.10","0.34","",
"未含電子指數","18,213.25","+","76.45","0.42","",
"未含金融電子指數","15,338.86","+","61.65","0.40","",
"小型股300指數","9,140.97","+","34.53","0.38","",
"水泥窯製類指數","671.67","-","0.45","-0.07","",
"塑膠化工類指數","876.69","+","4.30","0.49","",
"機電類指數","4,088.77","+","13.51","0.33","",
"水泥類指數","176.14","+","0.09","0.05","",
"食品類指數","2,029.61","+","16.49","0.82","",
"塑膠類指數","250.42","+","0.83","0.33","",
"紡織纖維類指數","592.96","+","1.67","0.28","",
"電機機械類指數","282.83","+","1.90","0.68","",
"電器電纜類指數","117.08","+","1.10","0.95","",
"化學生技醫療類指數","130.29","+","0.74","0.57","",
"化學類指數","144.75","+","0.16","0.11","",
"生技醫療類指數","79.97","+","0.80","1.01","",
"玻璃陶瓷類指數","54.65","-","0.48","-0.87","",
"造紙類指數","360.90","+","10.58","3.02","",
"鋼鐵類指數","141.88","+","0.15","0.11","",
"橡膠類指數","251.87","+","3.19","1.28","",
"汽車類指數","377.11","+","1.50","0.40","",
"電子工業類指數","726.30","+","2.29","0.32","",
"半導體類指數","338.26","+","0.70","0.21","",
"電腦及週邊設備類指數","150.69","+","1.01","0.67","",
"光電類指數","34.35","+","0.09","0.26","",
"通信網路類指數","141.08","+","1.45","1.04","",
"電子零組件類指數","170.12","+","0.83","0.49","",
"電子通路類指數","183.93","+","0.84","0.46","",
"資訊服務類指數","158.93","+","2.40","1.53","",
"其他電子類指數","101.06","-","0.21","-0.21","",
"建材營造類指數","378.56","+","1.91","0.51","",
"航運類指數","158.26","-","0.37","-0.23","",
"觀光類指數","145.81","+","2.79","1.95","",
"金融保險類指數","1,570.91","+","7.25","0.46","",
"貿易百貨類指數","298.18","+","2.25","0.76","",
"油電燃氣類指數","113.55","+","0.21","0.19","",
"其他類指數","373.47","+","0.90","0.24","",
"臺指日報酬兩倍指數","30,276.12","+","215.00","0.72","",
"臺指反向一倍指數","4,356.42","-","15.63","-0.36","",
"電子類兩倍槓桿指數","28,659.24","+","180.16","0.63","",
"電子類反向指數","3,906.00","-","12.39","-0.32","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,607.28","+","77.47","1.71","",
"臺灣中小型公司治理指數","7,625.67","-","15.87","-0.21","",
"臺灣IPO指數","5,212.16","+","18.33","0.35","",
"智慧中立指數","3,506.91","+","13.58","0.39","",
"臺灣5G指數","7,676.83","+","16.22","0.21","",
"臺灣企業社會責任中小型指數","8,916.39","+","29.48","0.33","",
"特選臺灣電動車代表指數","6,659.99","+","91.19","1.39","",
"臺灣5G+通訊指數","5,827.18","+","6.04","0.10","",
"臺灣全市場指數","5,298.84","+","18.99","0.36","",
"臺灣全市場半導體指數","4,965.79","-","6.98","-0.14","",
"臺灣智慧移動與電動車指數","4,089.72","+","4.59","0.11","",
"特選小資高價30指數","4,920.11","+","6.43","0.13","",
"特選臺灣綠能及電動車指數","4,783.09","+","22.80","0.48","",
"特選臺灣智能車供應鏈聯盟指數","4,379.62","+","10.13","0.23","",
"臺灣全市場半導體精選30指數","3,958.86","-","0.19","--","",
"特選臺灣高股息30指數","4,049.93","+","9.84","0.24","",
"臺灣友善環境指數","4,727.90","+","16.60","0.35","",
"台灣永續價值指數","4,424.36","+","25.37","0.58","",
"特選臺灣IC設計指數","3,281.85","-","16.57","-0.50","",
"特選臺灣環境永續高股息指數","4,497.00","+","8.64","0.19","",
"臺灣友善環境50指數","3,996.61","+","8.30","0.21","",
"特選臺灣IC設計產業代表指數","4,009.89","-","13.02","-0.32","",
"特選臺灣綠能指數","5,172.81","+","29.01","0.56","",
"特選臺灣智慧50指數","3,870.94","+","11.44","0.30","",
"特選臺灣標竿PCB指數","3,690.44","+","9.62","0.26","",
"臺灣晶圓製造指數","4,528.03","+","8.73","0.19","",
"臺灣精選高息指數","4,079.00","-","4.03","-0.10","",
"臺灣多因子優選高股息30指數","5,226.09","+","28.78","0.55","",
"特選臺灣優利高填息30指數","4,913.30","+","17.21","0.35","",
"臺灣多因子優選成長30指數","5,790.55","+","44.67","0.78","",
"特選臺灣科技優息指數","5,782.93","+","21.16","0.37","",
"臺灣半導體收益指數","4,939.93","-","6.15","-0.12","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","27,150.80","+","249.46","0.93","",
"金融類日報酬反向一倍指數","4,839.41","-","22.54","-0.46","",
"漲升股利150指數","8,240.35","+","48.97","0.60","",
"藍籌30指數","7,513.92","+","16.20","0.22","",
"工業菁英30指數","7,964.33","-","3.95","-0.05","",
"電子菁英30指數","8,191.36","+","50.91","0.63","",
"低波動股利精選30指數","6,774.26","+","15.87","0.23","",
"中小型A級動能50指數","15,365.95","+","116.31","0.76","",
"特選高息低波指數","7,278.90","+","19.85","0.27","",
"臺灣永續指數","7,895.81","+","23.22","0.29","",
"價值投資指數","6,235.44","-","43.08","-0.69","",
"存股雙十等權重指數","7,007.35","+","24.40","0.35","",
