上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:110/04/23
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","40.14","-0.05","40.23","40.23","40.11","271,000","10,891,070","105","40.13","3","40.14","1","462,692,000","9,999.95","0.01"
"00687B","國泰20年美債","41.92","+0.02","42.06","42.06","41.90","15,000","629,050","10","41.90","2","41.92","26","101,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","37.65","+0.05","37.63","37.66","37.61","106,000","3,989,860","8","37.61","2","37.66","20","180,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","37.15","0.00","37.15","37.18","37.11","139,000","5,165,360","15","37.15","4","37.18","6","14,186,000","9,999.95","0.01"
"00696B","富邦美債20年","41.80","0.00","41.85","41.86","41.79","236,000","9,873,360","25","41.80","9","41.84","5","522,681,000","9,999.95","0.01"
"00697B","元大美債7-10","39.50","-0.03","39.46","39.50","39.46","194,000","7,662,920","7","39.50","5","39.54","20","7,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.59","+0.02","19.58","19.59","19.58","232,000","4,542,860","5","19.57","4","19.59","3","1,161,001,000","9,999.95","0.01"
"00719B","元大美債1-3","30.33","+0.02","30.28","30.34","30.28","106,000","3,214,740","4","30.32","1","30.35","5","540,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","42.73","+0.08","42.89","42.89","42.73","220,000","9,403,880","32","42.72","28","42.74","21","694,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","44.92","0.00","44.81","44.92","44.81","171,000","7,681,210","4","44.85","2","44.92","5","406,622,000","9,999.95","0.01"
"00722B","群益15年IG電信債","45.35","+0.05","45.41","45.41","45.35","120,000","5,442,810","16","45.31","2","45.38","100","901,739,000","9,999.95","0.01"
"00723B","群益15年IG科技債","41.40","+0.05","41.40","41.40","41.40","100,000","4,140,000","4","41.36","1","41.43","100","793,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","40.92","+0.05","40.87","40.96","40.87","119,000","4,869,490","16","40.90","2","40.92","100","1,446,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","43.01","+0.01","43.05","43.05","43.00","107,000","4,602,170","6","43.03","1","43.06","1","939,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","41.80","0.00","41.83","41.83","41.80","107,000","4,472,810","3","41.75","1","41.84","20","1,075,489,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","38.56","+0.01","38.55","38.56","38.53","240,000","9,252,850","46","38.55","11","38.56","67","89,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","19.68","+0.07","19.66","19.68","19.61","1,014,000","19,925,230","25","19.68","4","19.69","9","22,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","46.21","+0.13","46.21","46.21","46.21","100,000","4,621,000","4","46.15","11","46.21","3","606,971,000","9,999.95","0.01"
"00741B","富邦全球高收債","37.74","+0.03","37.69","37.74","37.69","105,000","3,962,450","7","37.75","1","37.76","1","8,128,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","41.36","+0.04","41.36","41.36","41.36","100,000","4,136,000","2","41.31","35","41.40","10","754,728,000","9,999.95","0.01"
"00745B","富邦中政債0-1","40.49","-0.02","40.49","40.49","40.49","100,000","4,049,000","4","40.32","20","40.57","20","4,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","43.42","+0.09","43.40","43.42","43.40","101,000","4,385,400","5","43.35","6","43.45","6","875,464,000","9,999.95","0.01"
"00747B","FH中國政策債","50.50","0.00","50.50","50.50","50.50","100,000","5,050,000","2","50.45","5","50.55","4","685,500,000","9,999.95","0.01"
"00748B","凱基中國債3-10","41.40","0.00","41.40","41.40","41.40","100,000","4,140,000","2","41.32","11","41.45","11","621,000,000","9,999.95","0.01"
"00749B","凱基新興債10+","42.25","-0.10","42.25","42.25","42.25","100,000","4,225,000","2","42.25","1","42.30","10","901,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","42.60","+0.08","42.60","42.60","42.60","100,000","4,260,000","2","42.51","11","42.64","100","87,000,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","43.60","+0.05","43.70","43.70","43.57","165,000","7,193,630","48","43.57","7","43.60","33","1,178,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","44.93","-0.02","45.00","45.00","44.93","101,000","4,544,930","5","44.93","11","45.02","50","181,900,000","9,999.95","0.01"
"00755B","群益15年IG公用債","43.25","-0.01","43.26","43.38","43.25","122,000","5,283,130","22","43.25","1","43.32","50","123,730,000","9,999.95","0.01"
"00756B","群益15年EM主權債","44.03","-0.12","44.08","44.08","44.03","103,000","4,535,140","7","44.03","2","44.08","11","1,098,300,000","9,999.95","0.01"
"00758B","FH能源債","60.60","+0.15","60.60","60.60","60.60","100,000","6,060,000","2","60.45","19","60.75","10","5,525,000","9,999.95","0.01"
"00759B","FH製藥債","68.70","+0.20","68.55","68.70","68.55","101,000","6,938,550","3","68.50","21","68.85","10","49,025,000","9,999.95","0.01"
"00760B","FH新興企業債","64.95","+0.05","64.95","64.95","64.95","110,000","7,144,500","3","64.80","10","65.10","20","281,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","44.78","+0.13","44.81","44.81","44.78","101,000","4,522,810","3","44.73","10","44.82","10","1,060,089,000","9,999.95","0.01"
"00764B","群益25年美債","41.85","-0.09","41.85","41.85","41.85","100,000","4,185,000","2","41.85","1","41.87","50","358,500,000","9,999.95","0.01"
"00765B","群益中國政金債","39.80","+0.04","39.80","39.80","39.80","100,000","3,980,000","2","39.71","20","39.82","20","3,000,000","9,999.95","0.01"
"00768B","FH20年美債","66.85","-0.10","66.90","66.90","66.85","101,000","6,751,900","3","66.70","10","66.85","1","177,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","43.56","+0.14","43.52","43.62","43.52","430,000","18,739,700","102","43.55","15","43.56","22","1,258,290,000","9,999.95","0.01"
"00773B","中信優先金融債","43.88","+0.07","43.86","43.89","43.83","244,000","10,704,940","18","43.85","2","43.88","5","852,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","42.60","+0.02","42.60","42.60","42.60","100,000","4,260,000","6","42.53","11","42.67","23","603,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","43.75","+0.03","43.75","43.75","43.75","100,000","4,375,000","2","43.65","10","43.75","1","489,150,000","9,999.95","0.01"
"00779B","凱基美債25+","42.04","-0.13","41.93","42.04","41.93","102,000","4,287,860","3","41.97","10","42.09","10","298,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","40.65","-0.05","40.65","40.65","40.65","100,000","4,065,000","2","40.64","1","40.70","3","208,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","41.72","-0.02","41.84","41.84","41.69","141,000","5,882,640","7","41.71","1","41.77","12","2,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","41.90","0.00","41.90","41.90","41.90","100,000","4,190,000","2","41.82","1","41.93","15","7,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","37.40","+0.05","37.35","37.40","37.35","110,000","4,111,000","5","37.34","11","37.44","20","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","41.82","+0.07","41.82","41.82","41.82","100,000","4,182,000","4","41.75","30","41.84","5","332,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","40.80","+0.02","40.76","40.81","40.76","12,000","489,390","5","40.75","1","40.81","24","8,066,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","42.00","+0.18","41.97","42.00","41.91","55,000","2,309,790","4","42.00","1","42.01","1","5,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","40.19","+0.19","40.28","40.28","40.16","3,000","120,630","3","40.16","20","40.19","19","9,206,000","9,999.95","0.01"
"00789B","FH公司債A3","63.75","-0.05","63.75","63.75","63.75","100,000","6,375,000","2","63.50","8","63.90","9","42,600,000","9,999.95","0.01"
"00790B","FH次順位IG金融債","62.50","-0.20","62.50","62.50","62.50","100,000","6,250,000","2","62.30","11","62.70","109","2,100,000","9,999.95","0.01"
"00791B","FH美元信用債1-5Y","56.15","-0.45","56.30","56.30","56.15","101,000","5,671,300","5","56.15","11","56.35","5","355,100,000","9,999.95","0.01"
"00792B","群益A級公司債","41.62","-0.01","41.62","41.62","41.62","103,000","4,286,860","6","41.56","10","41.65","50","398,115,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","41.26","+0.15","41.06","41.26","41.06","103,000","4,229,780","3","41.13","10","41.27","20","2,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","39.70","+0.24","39.61","39.70","39.61","101,000","4,000,700","3","39.57","20","39.70","19","185,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","40.40","-0.04","40.44","40.47","40.40","214,000","8,654,890","15","40.40","8","40.43","3","205,098,000","9,999.95","0.01"
"00796B","中信中國債7-10","39.33","+0.03","39.36","39.36","39.31","110,000","4,326,400","7","39.27","16","39.35","8","81,970,000","9,999.95","0.01"
"00799B","國泰A級醫療債","41.40","0.00","41.40","41.40","41.40","100,000","4,140,000","2","41.25","13","41.47","14","4,536,000","9,999.95","0.01"
"00831B","新光美債1-3","36.84","0.00","36.84","36.84","36.84","50,000","1,842,000","2","36.77","5","36.80","1","139,100,000","9,999.95","0.01"
"00832B","新光美債20+","41.17","-0.03","41.17","41.17","41.17","50,000","2,058,500","2","41.10","5","41.19","5","2,800,000","9,999.95","0.01"
"00834B","第一金金融債10+","41.15","-0.03","41.15","41.15","41.15","100,000","4,115,000","2","41.09","2","41.18","2","17,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","39.10","+0.12","39.10","39.10","39.10","100,000","3,910,000","2","39.07","10","39.14","5","213,541,000","9,999.95","0.01"
"00838B","永豐7-10年中國債","38.90","+0.06","38.90","38.90","38.90","100,000","3,890,000","2","38.85","15","38.93","10","5,691,000","9,999.95","0.01"
"00839B","凱基醫療保健債","41.00","+0.05","41.00","41.00","41.00","100,000","4,100,000","2","40.91","11","41.04","1","13,441,000","9,999.95","0.01"
"00840B","凱基IG精選15+","39.03","-0.07","39.23","39.23","39.03","104,000","4,059,760","5","39.02","11","39.09","20","30,431,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","39.26","+0.06","39.26","39.26","39.26","100,000","3,926,000","2","39.20","10","39.33","10","21,440,000","9,999.95","0.01"
"00842B","台新美元銀行債","39.77","-0.06","39.77","39.77","39.77","101,000","4,016,770","3","39.72","10","39.81","10","18,767,000","9,999.95","0.01"
"00843B","台新中國政策債","39.01","-0.03","39.04","39.04","39.01","112,000","4,369,480","4","38.96","20","39.13","20","5,521,000","9,999.95","0.01"
"00844B","新光15年IG金融債","39.14","+0.04","39.14","39.14","39.14","2,000","78,280","2","39.08","5","39.16","5","38,175,000","9,999.95","0.01"
"00845B","富邦新興投等債","37.21","+0.10","37.20","37.21","37.20","103,000","3,831,630","4","37.20","1","37.21","17","46,551,000","9,999.95","0.01"
"00846B","富邦歐洲銀行債","37.61","+0.07","37.61","37.61","37.61","100,000","3,761,000","2","37.48","5","37.57","11","96,850,000","9,999.95","0.01"
"00847B","中信美國市政債","34.82","-0.06","34.82","34.85","34.79","214,000","7,454,540","8","34.83","1","34.84","11","14,305,000","9,999.95","0.01"
"00848B","中信新興亞洲債","37.59","+0.10","37.53","37.59","37.53","101,000","3,796,530","5","37.52","7","37.60","14","154,566,000","9,999.95","0.01"
"00849B","中信EM主權債0-5","36.85","+0.01","36.85","36.85","36.85","100,000","3,685,000","4","36.81","10","36.87","2","746,606,000","9,999.95","0.01"
"00853B","統一美債10年Aa-A","34.47","+0.17","34.47","34.47","34.47","10,000","344,700","1","34.45","10","34.80","19","4,634,000","9,999.95","0.01"
"00856B","永豐1-3年美公債","36.77","+0.11","36.77","36.77","36.77","100,000","3,677,000","2","36.73","5","36.79","10","34,792,000","9,999.95","0.01"
"00857B","永豐20年美公債","35.91","+0.01","35.91","35.91","35.91","101,000","3,626,910","5","35.90","1","35.95","10","120,268,000","9,999.95","0.01"
"00858","永豐美國500大","26.83","-0.15","26.86","26.86","26.76","107,000","2,871,760","9","26.81","1","26.82","10","16,874,000","9,999.95","0.01"
"00859B","群益0-1年美債","36.42","+0.04","36.40","36.42","36.40","101,000","3,678,400","3","36.40","10","36.46","8","6,511,000","9,999.95","0.01"
"00860B","群益1-5年IG債","37.65","+0.03","37.65","37.65","37.65","101,000","3,802,650","3","37.64","10","37.71","13","26,171,000","9,999.95","0.01"
"00862B","中信投資級公司債","38.60","+0.06","38.54","38.67","38.54","205,000","7,919,050","9","38.56","10","38.64","17","73,881,000","9,999.95","0.01"
"00863B","中信全球電信債","38.74","0.00","38.71","38.77","38.71","101,000","3,914,210","5","38.69","11","38.77","3","264,464,000","9,999.95","0.01"
"00864B","中信美國公債0-1","37.04","-0.05","37.01","37.04","37.01","101,000","3,741,010","5","36.99","10","37.06","2","10,722,000","9,999.95","0.01"
"00867B","新光A-BBB電信債","38.85","+0.15","38.85","38.85","38.85","2,000","77,700","2","38.74","5","38.95","10","188,650,000","9,999.95","0.01"
"00868B","FT1-3年美公債","36.57","-0.09","36.57","36.57","36.57","100,000","3,657,000","10","36.48","50","36.59","1","1,824,000","9,999.95","0.01"
"00869B","FT10-25年公司債","37.16","-0.28","37.16","37.16","37.16","100,000","3,716,000","2","37.10","4","37.18","10","5,782,000","9,999.95","0.01"
"00870B","元大15年EM主權債","37.53","+0.08","37.53","37.53","37.53","201,000","7,543,530","7","37.50","3","37.56","20","435,651,000","9,999.95","0.01"
"00872B","凱基美債1-3","37.80","0.00","37.80","37.80","37.80","100,000","3,780,000","2","37.73","10","37.84","10","4,110,000","9,999.95","0.01"
"00877","FH中國5G","11.95","0.00","12.00","12.03","11.94","4,771,000","57,152,170","1,237","11.94","29","11.95","52","608,288,000","9,999.95","0.01"
"00879B","第一金美債0-1","36.90","0.00","37.09","37.09","36.90","102,000","3,782,800","3","36.90","2","37.19","2","775,000","9,999.95","0.01"
"00880B","第一金電信債15+","35.01","+0.21","34.96","35.01","34.87","124,000","4,338,860","8","34.84","2","35.11","2","1,488,000","9,999.95","0.01"
"00883B","中信ESG投資級債","38.35","0.00","38.35","38.39","38.33","207,000","7,940,520","11","38.33","2","38.40","20","8,258,000","9,999.95","0.01"
"00884B","中信低碳新興債","38.10","-0.11","38.09","38.15","38.09","201,000","7,663,090","5","38.10","1","38.15","10","26,440,000","9,999.95","0.01"
"00886","永豐美國科技","21.09","-0.17","21.11","21.11","21.05","415,000","8,748,080","195","21.08","11","21.09","2","25,951,000","9,999.95","0.01"
"00887","永豐中國科技50大","21.03","+0.13","21.10","21.18","20.93","522,000","11,008,550","98","21.01","57","21.05","31","18,851,000","9,999.95","0.01"
"00888","永豐台灣ESG","16.00","+0.10","15.90","16.00","15.79","5,127,000","81,599,440","1,919","16.00","224","16.01","135","183,978,000","17.60","14.40"
"1240","茂生農經","57.20","+0.40","56.80","57.80","56.60","152,000","8,729,200","101","57.20","2","57.50","2","35,009,700","62.90","51.50"
"1258","其祥-KY","14.85","0.00","14.85","15.00","14.85","62,000","925,300","20","14.85","12","14.90","4","36,819,791","16.30","13.40"
"1259","安心","70.10","-0.10","70.20","70.70","70.10","15,000","1,056,200","15","70.10","1","70.40","1","32,389,500","77.10","63.10"
"1264","德麥","301.50","+1.00","300.50","303.00","297.00","24,000","7,231,500","24","301.50","2","303.00","2","33,695,970","331.50","271.50"
"1268","漢來美食","136.50","0.00","136.00","136.50","135.00","27,000","3,667,500","26","136.00","1","136.50","2","37,723,730","150.00","123.00"
"1336","台翰","25.60","0.00","25.75","25.80","25.20","848,000","21,663,350","524","25.60","20","25.65","3","77,098,419","28.15","23.05"
"1565","精華","322.50","+2.50","321.50","323.50","318.50","240,000","77,134,000","216","321.50","1","323.00","9","50,416,516","354.50","290.50"
"1569","濱川","30.35","+0.95","29.20","31.00","28.95","9,555,000","291,035,000","4,045","30.35","2","30.40","41","120,565,349","33.35","27.35"
"1570","力肯","17.70","+0.25","17.55","18.05","17.20","1,120,000","19,775,700","561","17.70","5","17.75","10","51,500,839","19.45","15.95"
"1580","新麥","109.00","-1.00","110.00","110.00","108.50","255,000","27,760,500","203","109.00","4","109.50","6","50,230,242","119.50","98.10"
"1584","精剛","16.20","0.00","16.10","16.75","16.05","4,116,000","67,896,800","1,500","16.20","50","16.25","15","122,470,533","17.80","14.60"
"1586","和勤","46.95","+0.40","46.60","47.35","46.60","584,000","27,356,550","388","46.95","3","47.00","51","84,157,225","51.60","42.30"
"1591","駿吉-KY","20.05","-0.15","20.20","20.40","19.90","91,000","1,828,250","61","20.00","5","20.15","6","33,164,807","22.05","18.05"
"1593","祺驊","115.50","+2.50","114.50","116.00","111.50","126,000","14,297,500","107","115.50","1","116.00","15","35,062,142","127.00","104.00"
"1595","川寶","33.40","+0.25","32.80","33.40","32.10","61,000","2,010,100","47","33.10","1","33.40","8","47,148,134","36.70","30.10"
"1599","宏佳騰","48.60","+4.20","44.70","48.60","44.70","2,455,000","114,279,100","1,516","48.55","1","48.60","5","76,279,764","53.40","43.75"
"1742","台蠟","17.50","+0.05","17.45","17.80","17.45","46,000","811,400","22","17.50","1","17.60","1","71,550,000","19.25","15.75"
"1752","南光","39.20","-0.35","39.75","39.75","39.10","283,000","11,152,700","197","39.15","6","39.20","1","100,988,472","43.10","35.30"
"1777","生泰","95.60","-1.20","97.90","99.00","95.50","487,000","47,058,200","335","95.60","7","96.30","7","30,059,550","105.00","86.10"
"1781","合世","21.25","-0.20","21.10","21.30","21.10","121,000","2,567,200","89","21.20","12","21.25","10","47,407,605","23.35","19.15"
"1784","訊聯","41.15","+0.20","40.95","41.60","40.35","437,000","17,899,850","264","41.10","4","41.20","1","49,626,924","45.25","37.05"
"1785","光洋科","55.80","+2.80","54.20","55.80","53.00","18,748,000","1,025,434,600","9,271","55.70","39","55.80","34","591,931,243","61.30","50.30"
"1788","杏昌","133.00","0.00","133.50","134.00","133.00","61,000","8,132,500","55","133.00","12","133.50","3","37,718,819","146.00","120.00"
"1796","金穎生技","34.40","+0.15","34.30","34.40","34.30","46,000","1,579,400","27","34.30","16","34.40","3","39,912,391","37.80","31.00"
"1799","易威","17.15","-0.10","17.25","17.40","17.00","222,000","3,809,500","99","17.10","6","17.15","1","139,379,678","18.85","15.45"
"1813","寶利徠","19.25","+0.10","19.25","19.30","19.10","109,000","2,090,300","69","19.25","4","19.30","13","46,635,510","21.15","17.35"
"1815","富喬","20.05","+1.55","19.20","20.10","19.15","52,330,000","1,034,532,000","14,730","20.00","279","20.05","289","417,896,498","22.05","18.05"
"02001B","統一美國政府債N","----","---","----","----","----","0","0","0","9.55","496","9.57","497","20,000,000","9,999.95","0.01"
"02002L","兆豐富櫃200正二N","6.58","+0.05","6.53","6.58","6.53","6,000","39,230","2","6.65","499","6.68","300","40,000,000","7.89","5.27"
"02003L","永豐富櫃200正2N","----","---","----","----","----","0","0","0","6.68","200","6.73","100","40,000,000","8.01","5.35"
"2035","唐榮","37.75","+0.45","36.85","37.75","36.75","9,000","332,650","9","36.70","1","37.75","1","350,000,000","41.50","34.00"
"2061","風青","21.50","-0.05","21.55","22.30","21.10","432,000","9,321,050","231","21.50","39","21.65","2","46,928,758","23.65","19.35"
"2063","世鎧","37.20","-0.25","37.30","37.70","37.00","121,000","4,513,200","93","37.20","7","37.55","1","45,000,000","40.90","33.50"
"2064","晉椿","17.10","-0.35","17.25","17.40","17.05","106,000","1,828,400","64","17.05","13","17.10","4","69,630,000","18.80","15.40"
"2065","世豐","56.90","-0.20","57.10","57.60","56.20","521,000","29,649,200","373","56.80","1","56.90","12","45,224,875","62.50","51.30"
"2066","世德","60.60","+0.70","59.90","61.50","59.90","104,000","6,308,500","85","60.20","1","60.70","2","36,502,870","66.60","54.60"
"2067","嘉鋼","15.80","+0.15","15.95","16.70","15.70","2,302,000","37,020,800","977","15.75","20","15.80","22","45,138,177","17.35","14.25"
"2070","精湛","31.95","+0.50","32.30","32.30","31.45","29,000","918,650","29","31.45","4","31.95","4","35,782,800","35.10","28.80"
"2221","大甲","26.20","-0.10","26.30","26.40","26.10","94,000","2,462,700","66","26.20","3","26.40","1","42,325,000","28.80","23.60"
"2230","泰茂","18.10","+0.10","18.35","18.35","17.50","170,000","3,062,650","102","18.05","1","18.15","12","39,913,194","19.90","16.30"
"2235","謚源","44.65","+0.20","44.10","44.65","44.10","27,000","1,202,000","21","44.30","2","44.70","3","35,878,000","49.10","40.20"
"2596","綠意","21.65","0.00","21.50","21.75","21.50","116,000","2,499,700","77","21.60","5","21.65","4","100,000,000","23.80","19.50"
"2640","大車隊","85.40","-0.30","84.80","85.40","84.80","70,000","5,961,400","48","85.00","1","85.50","6","56,442,815","93.90","76.90"
"2641","正德","20.00","-1.65","21.65","21.65","19.50","13,819,000","277,491,400","6,102","19.95","407","20.00","51","152,635,888","22.00","18.00"
