上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/04/18
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","28.15","-0.21","28.13","28.17","28.08","19,276,000","542,258,440","4,049","28.15","21","28.16","47","9,204,192,000","9,999.95","0.01"
"00687B","國泰20年美債","29.23","-0.20","29.24","29.25","29.14","19,896,000","581,252,970","3,588","29.23","22","29.24","141","7,371,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.13","-0.02","9.13","9.13","9.13","50,000","456,500","10","9.06","60","9.15","81","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","42.85","+0.15","42.54","42.89","42.54","133,000","5,701,660","15","42.82","51","42.86","1","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.31","+0.07","36.00","36.33","36.00","232,000","8,417,880","16","36.29","5","36.31","1","41,186,000","9,999.95","0.01"
"00696B","富邦美債20年","30.61","-0.13","30.66","30.66","30.50","2,439,000","74,638,010","127","30.61","62","30.62","22","925,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.63","-0.01","36.60","36.64","36.50","229,000","8,383,350","66","36.62","6","36.63","5","58,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","21.10","+0.11","21.10","21.10","21.00","128,000","2,698,400","28","21.00","6","21.05","1","6,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.40","+0.11","32.29","32.42","32.27","1,108,000","35,850,140","331","32.40","20","32.41","3","463,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.84","-0.05","33.87","33.88","33.71","3,470,000","117,343,620","892","33.83","85","33.84","5","4,172,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.49","-0.02","37.51","37.51","37.35","3,649,000","136,740,560","188","37.49","1","37.50","1","1,493,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","32.48","+0.03","32.19","32.48","32.19","123,000","3,991,530","12","32.34","55","32.38","1","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.09","+0.05","34.04","34.10","33.80","6,794,000","231,550,170","134","34.07","2","34.09","30","2,845,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.10","+0.04","36.06","36.15","35.96","11,859,000","427,789,240","1,626","36.09","197","36.10","180","3,523,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.46","+0.17","33.45","33.51","33.44","216,000","7,227,970","42","33.45","3","33.46","1","1,168,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.46","+0.29","40.21","40.47","40.21","137,000","5,541,540","10","40.33","15","40.40","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.33","+0.06","15.34","15.34","15.33","501,000","7,680,340","3","15.24","1","15.29","5","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.02","-0.01","38.98","39.05","38.85","3,799,000","148,273,270","93","39.02","5","39.04","37","1,642,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.43","+0.23","37.83","38.47","37.83","461,000","17,729,820","42","38.19","27","38.43","3","17,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.28","+0.02","35.84","36.50","35.84","435,000","15,760,720","27","36.20","75","36.25","4","2,431,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","30.64","+0.06","30.64","30.64","30.64","100,000","3,064,000","4","30.64","2","30.78","4","955,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.34","-0.02","34.34","34.34","34.34","100,000","3,434,000","10","34.11","1","34.19","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.65","-0.11","32.70","32.70","32.58","4,896,000","159,773,530","753","32.65","283","32.67","1","4,633,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.32","+0.01","35.28","35.32","35.28","173,000","6,106,790","14","35.29","1","35.33","21","869,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.47","-0.01","33.39","33.48","33.39","104,000","3,480,650","7","33.41","1","33.44","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","30.90","+0.02","31.10","31.10","30.85","180,000","5,565,430","26","30.90","3","30.92","1","1,272,300,000","9,999.95","0.01"
"00758B","復華能源債","50.75","0.00","50.75","50.75","50.75","100,000","5,075,000","2","50.30","25","51.25","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","54.95","-0.15","54.95","54.95","54.95","100,000","5,495,000","2","54.45","25","54.75","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","53.35","+0.15","53.40","53.40","53.35","121,000","6,461,350","7","53.20","62","53.55","5","458,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.47","-0.06","35.50","35.53","35.45","202,000","7,170,250","34","35.47","17","35.48","1","2,687,089,000","9,999.95","0.01"
"00764B","群益25年美債","29.39","-0.20","29.44","29.44","29.23","14,680,000","431,279,920","178","29.39","139","29.40","47","1,364,500,000","9,999.95","0.01"
"00768B","復華20年美債","54.30","-0.35","54.30","54.35","54.30","117,000","6,353,650","6","54.25","1","54.45","30","457,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.32","除息","34.43","34.43","34.22","1,635,000","56,060,970","349","34.31","8","34.32","38","3,511,290,000","9,999.95","0.01"
"00773B","中信優先金融債","35.78","除息","35.71","35.80","35.61","414,000","14,802,000","63","35.77","3","35.78","5","2,657,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.73","+0.02","33.69","33.73","33.69","130,000","4,380,880","9","33.69","1","33.70","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","34.75","+0.01","34.76","34.76","34.75","102,000","3,544,520","6","34.53","15","34.67","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","29.64","-0.16","29.65","29.65","29.64","502,000","14,881,800","5","29.64","1","29.70","100","1,164,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.96","+0.14","37.92","37.99","37.92","130,000","4,937,760","15","37.96","1","37.98","91","300,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","30.45","-0.03","30.48","30.48","30.45","101,000","3,078,450","4","30.40","11","30.48","10","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.83","+0.02","31.75","31.85","31.75","117,000","3,725,120","11","31.77","2","31.81","1","18,467,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.33","-0.25","39.50","39.50","39.33","101,000","3,989,330","3","39.23","25","39.62","20","2,493,000","9,999.95","0.01"
"00785B","富邦金融投等債","35.18","-0.01","35.18","35.18","35.18","107,000","3,764,260","4","35.15","2","35.23","1","1,023,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","32.58","+0.01","32.50","32.58","32.50","18,000","586,020","9","32.57","12","32.58","2","39,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","32.86","+0.09","32.70","32.86","32.70","17,000","557,550","6","32.77","7","32.82","1","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.66","-0.04","30.47","30.66","30.47","24,000","734,000","9","30.63","10","30.70","1","38,206,000","9,999.95","0.01"
"00789B","復華公司債A3","50.25","-0.10","50.20","50.25","50.10","747,000","37,502,500","48","50.20","2","50.25","2","416,600,000","9,999.95","0.01"
"00791B","復華信用債1-5","58.20","+0.30","58.00","58.30","57.95","136,000","7,912,900","40","57.85","1","58.05","1","253,600,000","9,999.95","0.01"
"00792B","群益A級公司債","32.33","+0.02","32.14","32.33","32.14","103,000","3,329,060","7","32.15","5","32.27","1","1,947,615,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","31.27","-0.04","31.14","31.27","31.14","135,000","4,216,900","19","31.11","5","31.28","1","4,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","42.25","+0.23","42.25","42.25","42.25","100,000","4,225,000","4","42.12","9","42.25","4","2,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","28.58","-0.18","28.60","28.60","28.50","6,116,000","174,735,840","808","28.58","8","28.59","33","2,089,098,000","9,999.95","0.01"
"00799B","國泰A級醫療債","31.16","+0.01","31.00","31.16","31.00","105,000","3,271,000","6","31.16","1","31.25","12","10,036,000","9,999.95","0.01"
"00834B","第一金金融債10+","34.11","0.00","34.08","34.18","34.04","110,000","3,758,840","11","34.04","17","34.14","1","21,698,000","9,999.95","0.01"
"00836B","永豐10年A公司債","29.28","-0.06","29.28","29.28","29.28","101,000","2,957,280","3","29.27","1","29.29","20","390,041,000","9,999.95","0.01"
"00840B","凱基IG精選15+","30.80","+0.02","30.80","30.80","30.80","100,000","3,080,000","4","30.57","1","30.71","1","59,431,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","30.35","-0.14","30.35","30.35","30.35","100,000","3,035,000","4","30.19","5","30.27","1","70,440,000","9,999.95","0.01"
"00842B","台新美元銀行債","31.32","-0.13","31.32","31.32","31.31","101,000","3,163,310","4","31.32","1","31.42","1","9,767,000","9,999.95","0.01"
"00844B","新光15年IG金融債","----","---","----","----","----","0","0","0","31.52","1","31.60","1","219,675,000","9,999.95","0.01"
"00845B","富邦新興投等債","33.12","+0.17","33.14","33.14","33.12","101,000","3,345,140","3","32.82","20","33.12","19","250,551,000","9,999.95","0.01"
"00846B","富邦歐洲銀行債","36.35","+0.21","36.60","36.60","36.35","121,000","4,401,770","9","36.34","1","36.47","20","74,350,000","9,999.95","0.01"
"00847B","中信美國市政債","26.57","-0.08","26.55","26.61","26.55","331,000","8,806,300","9","26.57","1","26.63","5","9,305,000","9,999.95","0.01"
"00848B","中信新興亞洲債","34.04","除息","34.11","34.11","33.87","345,000","11,743,760","17","34.04","2","34.05","11","136,566,000","9,999.95","0.01"
"00849B","中信EM主權債0-5","38.04","除息","38.10","38.13","38.04","382,000","14,546,430","9","38.03","15","38.08","3","484,606,000","9,999.95","0.01"
"00853B","統一美債10年Aa-A","28.13","-0.12","28.12","28.17","28.12","1,245,000","35,057,480","24","28.11","1","28.13","11","108,134,000","9,999.95","0.01"
"00856B","永豐1-3年美公債","39.25","+0.06","39.31","39.31","39.25","5,000","196,430","5","39.25","1","39.38","40","7,792,000","9,999.95","0.01"
"00857B","永豐20年美公債","24.30","-0.17","24.35","24.35","24.23","3,072,000","74,608,870","326","24.29","39","24.31","24","692,268,000","9,999.95","0.01"
"00858","永豐美國500大","28.49","+0.01","28.48","28.53","28.42","339,000","9,651,990","157","28.49","4","28.50","5","107,874,000","9,999.95","0.01"
"00859B","群益0-1年美債","42.99","+0.22","42.95","42.99","42.84","110,000","4,720,100","8","42.87","15","43.01","15","4,511,000","9,999.95","0.01"
"00860B","群益1-5Y投資級債","39.46","+0.24","39.44","39.46","39.44","100,000","3,945,000","4","39.26","2","39.51","5","4,171,000","9,999.95","0.01"
"00862B","中信投資級公司債","31.84","-0.08","31.80","31.86","31.70","352,000","11,207,820","27","31.84","11","31.86","2","800,381,000","9,999.95","0.01"
"00863B","中信全球電信債","32.87","-0.05","32.87","32.87","32.86","442,000","14,527,340","13","32.87","2","32.88","4","553,964,000","9,999.95","0.01"
"00864B","中信美國公債0-1","47.75","+0.26","47.51","47.77","47.45","4,709,000","224,119,370","282","47.73","17","47.75","40","177,722,000","9,999.95","0.01"
"00867B","新光A-BBB電信債","32.23","0.00","32.23","32.23","32.23","200,000","6,446,000","2","32.15","1","32.19","2","504,650,000","9,999.95","0.01"
"00870B","元大15年EM主權債","28.40","+0.12","28.45","28.47","28.40","12,000","341,430","6","28.38","2","28.39","1","623,651,000","9,999.95","0.01"
"00877","復華中國5G","10.82","+0.05","10.72","10.84","10.70","624,000","6,742,400","81","10.82","51","10.83","29","216,288,000","9,999.95","0.01"
"00883B","中信ESG投資級債","30.96","除息","30.79","30.96","30.79","325,000","10,055,220","11","30.93","1","30.96","12","10,758,000","9,999.95","0.01"
"00884B","中信低碳新興債","28.72","除息","28.72","28.80","28.69","340,000","9,779,650","8","28.72","61","28.73","3","75,440,000","9,999.95","0.01"
"00886","永豐美國科技","30.51","+0.10","30.51","30.51","30.49","18,000","548,880","4","30.25","20","30.49","10","7,451,000","9,999.95","0.01"
"00887","永豐中國科技50大","7.96","+0.04","7.93","7.97","7.93","3,643,000","28,972,500","484","7.96","26","7.97","155","551,851,000","9,999.95","0.01"
"00888","永豐台灣ESG","14.01","+0.01","14.02","14.08","13.99","831,000","11,653,350","189","14.00","32","14.01","3","345,978,000","15.41","12.61"
