"112年05月03日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,888.62","-","95.20","-0.53","",
"發行量加權股價指數","15,553.41","-","83.07","-0.53","",
"臺灣公司治理100指數","8,800.10","-","48.16","-0.54","",
"臺灣50指數","11,661.01","-","61.74","-0.53","",
"臺灣50權重上限30%指數","11,095.34","-","42.29","-0.38","",
"臺灣中型100指數","14,167.92","-","91.96","-0.64","",
"臺灣資訊科技指數","20,266.81","-","121.15","-0.59","",
"臺灣發達指數","10,100.31","-","59.36","-0.58","",
"臺灣高股息指數","6,602.23","-","18.40","-0.28","",
"臺灣就業99指數","9,696.58","-","26.05","-0.27","",
"臺灣高薪100指數","8,529.66","-","34.88","-0.41","",
"未含金融指數","13,424.49","-","76.39","-0.57","",
"未含電子指數","18,136.80","-","87.17","-0.48","",
"未含金融電子指數","15,277.21","-","86.78","-0.56","",
"小型股300指數","9,106.44","-","44.67","-0.49","",
"水泥窯製類指數","672.12","-","2.09","-0.31","",
"塑膠化工類指數","872.39","-","3.19","-0.36","",
"機電類指數","4,075.26","-","23.99","-0.59","",
"水泥類指數","176.05","-","0.88","-0.50","",
"食品類指數","2,013.12","-","3.98","-0.20","",
"塑膠類指數","249.59","-","1.43","-0.57","",
"紡織纖維類指數","591.29","+","3.22","0.55","",
"電機機械類指數","280.93","-","3.58","-1.26","",
"電器電纜類指數","115.98","-","0.59","-0.51","",
"化學生技醫療類指數","129.55","-","0.05","-0.04","",
"化學類指數","144.59","-","0.45","-0.31","",
"生技醫療類指數","79.17","+","0.17","0.22","",
"玻璃陶瓷類指數","55.13","+","0.54","0.99","",
"造紙類指數","350.32","-","2.43","-0.69","",
"鋼鐵類指數","141.73","-","0.78","-0.55","",
"橡膠類指數","248.68","-","0.08","-0.03","",
"汽車類指數","375.61","-","2.69","-0.71","",
"電子工業類指數","724.01","-","4.13","-0.57","",
"半導體類指數","337.56","-","2.37","-0.70","",
"電腦及週邊設備類指數","149.68","-","0.79","-0.53","",
"光電類指數","34.26","-","0.30","-0.87","",
"通信網路類指數","139.63","-","0.16","-0.11","",
"電子零組件類指數","169.29","-","0.11","-0.06","",
"電子通路類指數","183.09","+","0.55","0.30","",
"資訊服務類指數","156.53","-","2.15","-1.35","",
"其他電子類指數","101.27","-","0.62","-0.61","",
"建材營造類指數","376.65","-","0.55","-0.15","",
"航運類指數","158.63","-","3.18","-1.97","",
"觀光類指數","143.02","-","0.18","-0.13","",
"金融保險類指數","1,563.66","-","4.28","-0.27","",
"貿易百貨類指數","295.93","-","1.15","-0.39","",
"油電燃氣類指數","113.34","-","0.98","-0.86","",
"其他類指數","372.57","-","0.45","-0.12","",
"臺指日報酬兩倍指數","30,061.12","-","322.83","-1.06","",
"臺指反向一倍指數","4,372.05","+","23.10","0.53","",
