上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/11/14
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.58","-0.15","27.57","27.60","27.56","25,090,000","691,960,500","2,923","27.58","904","27.59","842","8,919,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.63","-0.15","28.62","28.65","28.60","24,550,000","702,735,220","2,471","28.63","33","28.64","140","7,108,917,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.53","-0.06","9.53","9.53","9.52","101,800","969,144","10","9.52","106","9.53","104","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","41.06","+0.08","40.98","41.07","40.98","187,000","7,676,360","25","41.05","8","41.06","20","174,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.29","-0.03","35.05","35.31","35.05","341,000","12,037,670","23","35.29","36","35.30","3","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.67","-0.16","29.60","29.70","29.60","4,253,000","126,179,640","124","29.67","288","29.68","15","939,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.87","-0.01","35.88","35.89","35.84","479,000","17,179,820","121","35.86","61","35.88","1","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.66","+0.05","30.61","30.69","30.59","1,779,000","54,536,700","504","30.65","201","30.66","10","522,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.27","-0.21","33.30","33.30","33.25","3,473,000","115,554,640","845","33.27","4","33.28","29","4,019,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.46","-0.24","36.48","36.51","36.44","793,000","28,917,070","131","36.46","8","36.50","78","1,485,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.52","-0.27","31.55","31.56","31.52","105,000","3,310,240","8","31.51","74","31.53","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.29","-0.08","34.35","34.35","34.15","5,953,000","204,110,270","1,520","34.28","2","34.29","65","2,985,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.25","-0.24","35.29","35.29","35.21","5,185,000","182,732,770","906","35.24","60","35.25","239","3,855,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.23","-0.06","33.24","33.25","33.22","291,000","9,669,940","39","33.22","138","33.23","3","1,178,989,000","9,999.95","0.01"
