上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/10/17
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.78","+0.29","27.66","27.84","27.64","42,622,000","1,182,904,990","5,615","27.78","970","27.79","206","9,017,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.85","+0.31","28.72","28.91","28.71","29,820,000","859,227,000","4,522","28.85","634","28.86","634","7,216,417,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.75","+0.11","9.71","9.76","9.71","51,700","504,551","10","9.74","231","9.75","104","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","40.74","+0.09","40.68","40.76","40.68","185,000","7,533,550","84","40.71","62","40.75","40","172,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.34","+0.27","35.18","35.34","35.18","723,000","25,501,130","41","35.32","40","35.34","7","40,186,000","9,999.95","0.01"
"00696B","富邦美債20年","30.18","+0.33","30.01","30.23","30.01","6,183,000","186,538,230","251","30.17","560","30.18","37","942,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.65","+0.24","35.54","35.65","35.51","521,000","18,543,650","126","35.63","3","35.65","46","68,212,000","9,999.95","0.01"
"00719B","元大美債1-3","30.51","+0.06","30.50","30.54","30.44","2,242,000","68,386,320","504","30.50","85","30.51","199","518,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.29","+0.17","34.18","34.35","34.18","7,958,000","272,865,350","1,243","34.29","152","34.30","44","4,017,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.58","+0.17","37.48","37.62","37.47","3,086,000","115,993,250","268","37.58","3","37.59","8","1,495,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","32.65","+0.18","32.55","32.66","32.55","150,000","4,894,480","12","32.61","97","32.63","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.67","+0.19","34.60","34.70","34.58","4,452,000","154,357,370","149","34.66","32","34.67","36","2,954,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.34","+0.20","36.20","36.36","36.20","9,252,000","335,808,390","1,583","36.33","221","36.34","283","3,829,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.36","+0.14","33.34","33.39","33.32","283,000","9,440,360","44","33.35","34","33.38","30","1,176,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.29","+0.09","39.33","39.38","39.17","110,000","4,319,940","18","39.30","1","39.36","60","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.63","除息","15.63","15.64","15.60","512,000","7,999,990","25","15.62","4","15.65","22","27,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.60","+0.19","39.43","39.64","39.43","3,247,000","128,609,940","170","39.59","3","39.60","6","1,654,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","36.97","-0.02","36.99","36.99","36.94","281,000","10,383,100","33","36.96","2","36.97","1","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.40","+0.20","36.20","36.43","36.20","532,000","19,360,690","33","36.40","5","36.41","12","2,390,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.00","+0.20","32.01","32.01","32.00","101,000","3,232,010","5","31.96","2","31.97","1","1,045,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.64","+0.16","34.62","34.64","34.62","101,000","3,498,620","5","34.58","1","34.60","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.77","+0.20","32.66","32.83","32.65","6,307,000","206,481,670","975","32.76","207","32.77","223","4,801,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.20","+0.23","35.20","35.22","35.20","121,000","4,260,400","6","35.00","1","36.28","1","993,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.73","+0.20","33.60","33.74","33.60","109,000","3,676,370","9","33.70","1","33.74","11","212,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.22","+0.23","32.16","32.26","32.15","440,000","14,181,870","51","32.22","6","32.23","4","1,378,800,000","9,999.95","0.01"
"00758B","復華能源債","51.75","+0.25","51.55","51.75","51.55","101,000","5,226,550","3","51.65","21","51.90","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","55.75","+0.25","55.75","55.75","55.75","100,000","5,575,000","4","55.60","45","55.70","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","54.90","+0.30","54.75","54.95","54.75","107,000","5,873,700","5","54.80","15","54.85","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.49","+0.20","35.34","35.52","35.34","500,000","17,733,850","42","35.48","2","35.49","3","2,669,089,000","9,999.95","0.01"
"00764B","群益25年美債","28.85","+0.32","28.73","28.89","28.73","6,055,000","174,787,600","196","28.86","2","28.87","51","1,377,500,000","9,999.95","0.01"
"00768B","復華20年美債","53.45","+0.55","53.20","53.55","53.20","2,111,000","112,976,450","61","53.45","118","53.50","71","491,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.56","+0.17","34.48","34.62","34.48","4,588,000","158,633,000","509","34.56","186","34.57","3","3,466,290,000","9,999.95","0.01"
"00773B","中信優先金融債","36.55","+0.19","36.43","36.59","36.43","649,000","23,712,430","139","36.54","210","36.55","55","2,627,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.75","+0.18","33.78","33.79","33.75","102,000","3,446,530","4","33.71","10","33.74","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.50","+0.22","35.43","35.51","35.43","104,000","3,692,880","6","35.46","1","35.48","1","1,478,650,000","9,999.95","0.01"
"00779B","凱基美債25+","29.23","+0.30","29.11","29.27","29.11","567,000","16,594,610","20","29.23","10","29.25","1","1,163,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.67","+0.19","37.52","37.67","37.52","115,000","4,331,060","12","37.64","1","37.66","1","295,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","30.00","+0.13","29.90","30.00","29.89","198,000","5,928,450","21","29.94","10","29.99","60","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.84","+0.19","31.83","31.86","31.79","338,000","10,758,340","32","31.83","2","31.84","1","17,467,000","9,999.95","0.01"
"00785B","富邦金融投等債","35.74","+0.22","35.71","35.74","35.71","115,000","4,109,900","8","35.71","25","35.72","1","1,016,966,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","33.05","+0.20","33.03","33.05","33.03","114,000","3,766,180","10","33.03","1","33.05","1","33,066,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","32.88","+0.22","32.80","32.94","32.80","22,000","723,150","17","32.84","78","32.89","1","15,806,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.63","+0.18","30.52","30.63","30.52","30,000","918,040","14","30.63","1","30.65","5","36,206,000","9,999.95","0.01"
"00789B","復華公司債A3","50.45","+0.35","50.35","50.45","50.35","41,000","2,066,950","5","50.40","20","50.45","1","416,600,000","9,999.95","0.01"
"00791B","復華信用債1-5","55.85","+0.15","55.85","55.85","55.85","100,000","5,585,000","2","55.70","1","55.80","1","262,100,000","9,999.95","0.01"
"00792B","群益A級公司債","32.55","+0.20","32.46","32.57","32.46","136,000","4,426,770","14","32.53","1","32.54","1","1,984,115,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","31.60","+0.23","31.58","31.60","31.58","102,000","3,222,170","6","31.56","20","31.62","11","4,526,000","9,999.95","0.01"
"00795B","中信美國公債20年","28.01","+0.31","27.86","28.05","27.86","12,189,000","341,026,610","1,231","28.00","905","28.01","58","1,989,598,000","9,999.95","0.01"
"00799B","國泰A級醫療債","30.95","+0.14","30.92","30.96","30.87","407,000","12,593,120","73","30.94","32","30.95","63","16,536,000","9,999.95","0.01"
"00834B","第一金金融債10+","34.89","+0.26","34.85","34.90","34.84","111,000","3,872,330","5","34.86","1","34.87","1","21,698,000","9,999.95","0.01"
"00836B","永豐10年A公司債","29.57","+0.21","29.50","29.57","29.50","203,000","6,002,580","7","29.54","60","29.55","53","479,041,000","9,999.95","0.01"
"00840B","凱基IG精選15+","31.05","+0.22","31.05","31.05","31.05","100,000","3,105,000","2","30.96","1","31.00","1","59,431,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","30.53","+0.23","30.53","30.53","30.53","100,000","3,053,000","2","30.42","22","30.48","1","70,440,000","9,999.95","0.01"
"00842B","台新美元銀行債","31.82","除息","31.90","31.90","31.70","259,000","8,228,040","36","31.82","3","31.83","25","11,267,000","9,999.95","0.01"
"00844B","新光15年IG金融債","32.31","+0.18","32.17","32.31","32.17","9,000","290,090","5","32.28","1","32.31","1","231,175,000","9,999.95","0.01"
"00845B","富邦新興投等債","33.46","+0.12","33.43","33.46","33.43","105,000","3,513,150","3","33.43","1","33.45","1","250,551,000","9,999.95","0.01"
"00846B","富邦歐洲銀行債","36.04","+0.14","36.05","36.05","36.04","103,000","3,712,140","5","36.00","2","36.02","1","74,350,000","9,999.95","0.01"
"00847B","中信美國市政債","26.42","+0.20","26.38","26.42","26.38","312,000","8,234,760","13","26.40","2","26.42","30","9,305,000","9,999.95","0.01"
"00848B","中信新興亞洲債","34.70","+0.20","34.70","34.70","34.70","301,000","10,444,700","7","34.69","30","34.71","15","136,566,000","9,999.95","0.01"
