"113年05月14日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","23,835.46","+","140.01","0.59","",
"發行量加權股價指數","20,985.85","+","128.14","0.61","",
"臺灣公司治理100指數","12,118.51","+","74.56","0.62","",
"臺灣50指數","16,537.42","+","120.47","0.73","",
"臺灣50權重上限30%指數","14,890.11","+","108.56","0.73","",
"臺灣中型100指數","19,731.50","+","103.08","0.53","",
"臺灣資訊科技指數","32,618.73","+","376.40","1.17","",
"臺灣發達指數","10,180.69","+","15.01","0.15","",
"臺灣高股息指數","9,744.01","+","45.64","0.47","",
"臺灣就業99指數","12,863.94","+","47.04","0.37","",
"臺灣高薪100指數","11,466.92","+","116.13","1.02","",
"未含金融指數","18,332.73","+","149.55","0.82","",
"未含電子指數","20,063.86","-","67.25","-0.33","",
"未含金融電子指數","16,132.89","+","5.55","0.03","",
"小型股300指數","11,546.59","+","22.46","0.19","",
"水泥窯製類指數","619.40","-","4.20","-0.67","",
"塑膠化工類指數","775.36","+","1.54","0.20","",
"機電類指數","6,141.68","+","63.57","1.05","",
"水泥類指數","163.27","-","1.23","-0.75","",
"食品類指數","2,164.94","-","0.66","-0.03","",
"塑膠類指數","192.64","-","0.03","-0.02","",
"紡織纖維類指數","640.31","-","0.41","-0.06","",
"電機機械類指數","431.10","+","0.31","0.07","",
"電器電纜類指數","116.70","-","1.13","-0.96","",
"化學生技醫療類指數","132.77","+","0.98","0.74","",
"化學類指數","169.84","-","0.76","-0.45","",
"生技醫療類指數","70.67","+","1.16","1.67","",
"玻璃陶瓷類指數","48.42","-","0.06","-0.12","",
"造紙類指數","346.83","-","2.53","-0.72","",
"鋼鐵類指數","146.23","+","1.50","1.04","",
"橡膠類指數","297.84","-","1.89","-0.63","",
"汽車類指數","409.69","+","0.67","0.16","",
"電子工業類指數","1,094.14","+","11.79","1.09","",
"半導體類指數","531.46","+","5.25","1.00","",
"電腦及週邊設備類指數","277.32","+","8.25","3.07","",
"光電類指數","38.25","+","0.42","1.11","",
"通信網路類指數","151.71","-","0.06","-0.04","",
"電子零組件類指數","219.36","+","0.39","0.18","",
"電子通路類指數","278.00","-","0.90","-0.32","",
"資訊服務類指數","196.16","+","1.33","0.68","",
"其他電子類指數","152.01","+","1.75","1.16","",
"建材營造類指數","572.50","-","15.62","-2.66","",
"航運類指數","192.72","+","4.07","2.16","",
"觀光餐旅類指數","137.64","-","0.33","-0.24","",
"金融保險類指數","1,918.02","-","21.38","-1.10","",
"貿易百貨類指數","298.33","-","2.20","-0.73","",
"油電燃氣類指數","95.21","-","0.17","-0.18","",
"綠能環保類指數","111.39","+","0.61","0.55","",
"數位雲端類指數","68.35","-","0.51","-0.74","",
"運動休閒類指數","101.82","+","0.94","0.93","",
"居家生活類指數","110.03","+","0.11","0.10","",
"其他類指數","363.73","-","4.92","-1.33","",
"臺指日報酬兩倍指數","53,821.20","+","653.28","1.23","",
"臺指反向一倍指數","3,178.04","-","19.65","-0.61","",
