"112年11月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,131.02","+","44.04","0.23","",
"發行量加權股價指數","16,684.95","+","35.59","0.21","",
"臺灣公司治理100指數","9,394.11","+","23.94","0.26","",
"臺灣50指數","12,477.52","+","45.44","0.37","",
"臺灣50權重上限30%指數","11,707.67","+","23.11","0.20","",
"臺灣中型100指數","16,708.97","-","6.25","-0.04","",
"臺灣資訊科技指數","23,337.51","+","117.17","0.50","",
"臺灣發達指數","9,546.32","-","9.24","-0.10","",
"臺灣高股息指數","8,186.51","+","14.87","0.18","",
"臺灣就業99指數","10,826.30","-","36.11","-0.33","",
"臺灣高薪100指數","9,106.80","-","3.81","-0.04","",
"未含金融指數","14,440.15","+","38.34","0.27","",
"未含電子指數","17,707.29","-","29.35","-0.17","",
"未含金融電子指數","14,434.37","-","22.52","-0.16","",
"小型股300指數","9,636.34","-","1.18","-0.01","",
"水泥窯製類指數","587.32","-","2.29","-0.39","",
"塑膠化工類指數","796.89","-","1.41","-0.18","",
"機電類指數","4,609.93","+","18.98","0.41","",
"水泥類指數","152.32","-","0.69","-0.45","",
"食品類指數","1,955.66","-","8.11","-0.41","",
"塑膠類指數","215.74","-","1.18","-0.54","",
"紡織纖維類指數","627.30","+","1.58","0.25","",
"電機機械類指數","292.38","-","0.34","-0.12","",
"電器電纜類指數","98.81","-","0.16","-0.16","",
"化學生技醫療類指數","126.45","+","0.58","0.46","",
"化學類指數","159.47","+","0.42","0.26","",
"生技醫療類指數","67.88","+","0.46","0.68","",
"玻璃陶瓷類指數","51.32","","--","--","",
"造紙類指數","323.79","-","1.09","-0.34","",
"鋼鐵類指數","131.83","-","0.34","-0.26","",
"橡膠類指數","259.09","+","0.09","0.03","",
"汽車類指數","395.32","+","0.01","--","",
"電子工業類指數","822.91","+","3.55","0.43","",
"半導體類指數","382.90","+","2.69","0.71","",
"電腦及週邊設備類指數","214.52","-","0.55","-0.26","",
"光電類指數","33.50","-","0.16","-0.48","",
"通信網路類指數","147.29","+","0.64","0.44","",
"電子零組件類指數","190.46","+","0.08","0.04","",
"電子通路類指數","237.91","+","6.34","2.74","",
"資訊服務類指數","173.42","-","0.17","-0.10","",
"其他電子類指數","96.07","-","0.41","-0.42","",
"建材營造類指數","397.07","+","0.86","0.22","",
"航運類指數","134.21","-","1.51","-1.11","",
"觀光餐旅類指數","128.71","+","1.09","0.85","",
"金融保險類指數","1,643.55","-","3.07","-0.19","",
"貿易百貨類指數","275.44","+","0.14","0.05","",
"油電燃氣類指數","108.74","-","0.03","-0.03","",
"綠能環保類指數","89.90","+","0.36","0.40","",
"數位雲端類指數","84.73","-","0.69","-0.81","",
"運動休閒類指數","90.20","-","0.21","-0.23","",
"居家生活類指數","92.31","+","0.36","0.39","",
"其他類指數","360.33","+","1.57","0.44","",
"臺指日報酬兩倍指數","34,381.03","+","146.36","0.43","",
"臺指反向一倍指數","4,039.76","-","8.65","-0.21","",
"電子類兩倍槓桿指數","36,314.18","+","311.97","0.87","",
"電子類反向指數","3,399.48","-","14.79","-0.43","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,193.89","+","60.86","1.47","",
"臺灣中小型公司治理指數","9,448.72","+","54.19","0.58","",
"臺灣IPO指數","4,819.20","+","37.22","0.78","",
"智慧中立指數","3,342.81","+","6.36","0.19","",
"臺灣5G指數","8,447.40","+","5.95","0.07","",
"臺灣企業社會責任中小型指數","10,623.56","+","34.29","0.32","",
"特選臺灣電動車代表指數","7,878.44","+","9.05","0.12","",
"臺灣5G+通訊指數","6,676.12","+","19.93","0.30","",
"臺灣全市場指數","5,699.22","+","14.92","0.26","",
"臺灣全市場半導體指數","5,743.93","+","26.62","0.47","",
"臺灣智慧移動與電動車指數","4,390.46","+","4.17","0.10","",
"特選小資高價30指數","5,451.22","+","31.74","0.59","",
"特選臺灣綠能及電動車指數","4,941.08","-","1.02","-0.02","",
"特選臺灣智能車供應鏈聯盟指數","4,894.27","+","9.39","0.19","",
"臺灣全市場半導體精選30指數","4,559.84","+","18.09","0.40","",
"特選臺灣高股息30指數","4,472.22","-","1.41","-0.03","",
"臺灣友善環境指數","5,047.01","+","4.35","0.09","",
"台灣永續價值指數","4,659.63","+","3.42","0.07","",
"特選臺灣IC設計指數","4,010.10","+","24.70","0.62","",
"特選臺灣環境永續高股息指數","5,576.56","+","32.90","0.59","",
"臺灣友善環境50指數","4,111.29","+","0.85","0.02","",
"特選臺灣IC設計產業代表指數","5,052.25","+","17.18","0.34","",
"特選臺灣綠能指數","4,781.28","-","7.99","-0.17","",
"特選臺灣智慧50指數","3,972.79","+","10.27","0.26","",
"特選臺灣標竿PCB指數","4,720.24","-","35.24","-0.74","",
"臺灣晶圓製造指數","4,818.06","+","8.97","0.19","",
"臺灣精選高息指數","4,378.81","-","6.06","-0.14","",
"臺灣多因子優選高股息30指數","6,756.88","+","61.51","0.92","",
"特選臺灣優利高填息30指數","5,863.07","+","2.58","0.04","",
"臺灣多因子優選成長30指數","6,497.95","+","21.83","0.34","",
"特選臺灣科技優息指數","7,744.23","+","8.62","0.11","",
"臺灣工業4.0指數","6,153.43","+","9.64","0.16","",
"臺灣半導體收益指數","5,537.91","+","10.16","0.18","",
"臺灣優選成長高股息指數","6,364.85","+","3.85","0.06","",
"特選臺灣ESG低碳高息40指數","7,028.63","+","30.75","0.44","",
"臺灣優選多因子30指數","6,216.42","+","18.25","0.29","",
"臺灣創新科技50指數","5,375.32","+","22.26","0.42","",
"臺灣全市場新經濟產業指數","4,497.11","-","3.28","-0.07","",
"臺灣ESG永續高股息等權重指數","5,523.82","+","8.55","0.16","",
"臺灣永續高息中小型指數","5,378.11","+","23.88","0.45","",
"特選臺灣高息優質成長指數","5,036.86","+","20.72","0.41","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,526.14","-","110.51","-0.37","",
"金融類日報酬反向一倍指數","4,595.41","+","8.55","0.19","",
"漲升股利150指數","8,318.07","-","10.58","-0.13","",
"藍籌30指數","7,971.06","+","26.86","0.34","",
"工業菁英30指數","8,626.91","+","51.62","0.60","",
"電子菁英30指數","9,697.04","+","54.07","0.56","",
"低波動股利精選30指數","7,168.45","-","13.50","-0.19","",
"中小型A級動能50指數","21,178.86","+","123.67","0.59","",
"特選高息低波指數","8,443.53","+","14.60","0.17","",
"臺灣永續指數","8,465.21","+","12.57","0.15","",
"價值投資指數","6,291.80","-","11.16","-0.18","",
"存股雙十等權重指數","7,431.00","-","12.63","-0.17","",
"特選大蘋果指數","8,569.12","-","35.13","-0.41","",
"中小型300指數","10,130.94","+","2.69","0.03","",
"臺灣500指數","8,587.93","+","15.27","0.18","",
"臺灣勞工權益指數","7,729.46","-","2.66","-0.03","",
"微波高息精選20指數","6,862.20","-","25.28","-0.37","",
"特選世代行動通訊指數","8,340.01","+","23.91","0.29","",
"智慧投資多因子30指數","5,314.13","+","20.20","0.38","",
"臺股期貨指數","9,080.13","+","21.19","0.23","",
"特選價值成長指數","7,476.74","-","20.98","-0.28","",
"臺灣上櫃永續指數","6,617.50","+","22.30","0.34","",
"特選台股領航指數","7,811.48","+","6.85","0.09","",
"特選Smart多因子指數","6,331.13","+","21.46","0.34","",
"特選ESG高股息指數","5,075.12","+","6.52","0.13","",
"特選上櫃ESG成長指數","4,729.23","+","8.13","0.17","",
"特選上櫃ESG電子菁英指數","4,776.05","+","8.21","0.17","",
"臺灣優息存股指數","4,482.04","-","12.44","-0.28","",
