上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/04/21
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.77","-0.38","27.93","27.98","27.77","81,515,000","2,272,359,410","10,424","27.76","1,021","27.77","69","9,204,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.84","-0.39","29.01","29.05","28.84","70,373,000","2,036,891,130","9,256","28.84","609","28.85","1,413","7,371,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.00","-0.13","9.04","9.04","9.00","52,900","478,148","14","8.99","10","9.01","215","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","42.70","-0.15","42.85","42.90","42.70","202,000","8,634,760","35","42.68","40","42.70","1","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.06","-0.25","36.24","36.25","36.06","335,000","12,093,740","33","36.06","45","36.07","40","41,186,000","9,999.95","0.01"
"00696B","富邦美債20年","30.17","-0.44","30.43","30.43","30.17","4,590,000","139,023,790","814","30.16","51","30.17","188","925,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.41","-0.22","36.58","36.58","36.41","625,000","22,806,890","147","36.41","168","36.42","10","58,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","21.03","-0.07","21.05","21.06","21.00","106,000","2,229,280","6","21.02","6","21.03","1","6,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.22","-0.18","32.33","32.38","32.21","3,226,000","104,189,310","814","32.21","102","32.22","60","463,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.36","-0.48","33.69","33.70","33.36","20,615,000","690,625,250","2,771","33.35","926","33.36","54","4,172,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.40","除息","36.75","36.80","36.40","2,900,000","105,953,040","484","36.40","40","36.41","38","1,493,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.56","除息","31.80","31.80","31.56","166,000","5,257,390","18","31.56","2","31.58","1","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","33.19","除息","33.30","33.40","33.19","7,552,000","251,001,700","247","33.18","23","33.19","57","2,845,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","34.93","除息","35.24","35.24","34.93","16,638,000","583,493,880","3,368","34.92","405","34.93","72","3,523,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","32.57","除息","32.98","32.98","32.53","690,000","22,556,260","122","32.56","9","32.57","4","1,168,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.64","除息","39.94","39.94","39.63","39,000","1,548,400","20","39.55","2","39.59","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.18","-0.15","15.27","15.27","15.18","547,000","8,318,060","20","15.18","28","15.19","5","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","38.55","-0.47","38.90","38.90","38.55","5,113,000","197,495,510","238","38.54","12","38.55","528","1,642,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.20","-0.23","38.19","38.40","38.19","591,000","22,623,120","27","38.19","30","38.20","7","17,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.86","-0.42","36.14","36.18","35.84","676,000","24,318,050","32","35.84","1","35.85","6","2,431,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","29.91","除息","30.11","30.11","29.87","126,000","3,770,950","10","29.88","1","29.91","5","955,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.57","除息","33.57","33.57","33.57","100,000","3,357,000","10","33.48","1","33.52","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.18","-0.47","32.34","32.50","32.18","15,627,000","504,793,010","1,908","32.18","17","32.19","78","4,633,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.81","-0.51","34.89","34.90","34.81","111,000","3,868,680","9","34.81","14","34.82","20","869,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","32.97","-0.50","33.21","33.21","32.97","128,000","4,226,500","13","32.97","19","32.98","27","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","30.62","-0.28","30.77","30.80","30.61","297,000","9,114,030","53","30.62","3","30.63","2","1,272,300,000","9,999.95","0.01"
"00758B","復華能源債","50.30","-0.45","50.05","50.30","50.05","101,000","5,080,050","3","50.00","1","50.35","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","54.40","-0.55","54.15","54.40","54.15","101,000","5,494,150","3","54.15","1","54.20","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","52.95","-0.40","53.00","53.00","52.95","101,000","5,348,000","7","52.70","5","52.75","1","458,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.07","-0.40","35.40","35.40","35.05","845,000","29,747,240","102","35.07","2","35.08","137","2,687,089,000","9,999.95","0.01"
"00764B","群益25年美債","28.99","-0.40","29.14","29.19","28.99","11,760,000","341,542,510","356","28.99","116","29.00","109","1,364,500,000","9,999.95","0.01"
"00768B","復華20年美債","53.55","-0.75","54.05","54.05","53.50","694,000","37,253,600","54","53.50","40","53.55","405","457,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","33.87","-0.45","34.25","34.25","33.87","6,074,000","206,452,430","1,170","33.87","2","33.88","5","3,511,290,000","9,999.95","0.01"
"00773B","中信優先金融債","35.36","-0.42","35.77","35.77","35.36","864,000","30,618,030","118","35.36","1","35.37","2","2,657,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.14","除息","33.14","33.14","33.14","101,000","3,347,140","5","33.07","13","33.11","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","34.17","除息","34.34","34.34","34.17","114,000","3,899,030","7","34.12","10","34.16","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","29.27","-0.37","29.48","29.49","29.27","725,000","21,296,870","32","29.26","2","29.27","94","1,164,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.73","-0.23","38.00","38.00","37.73","120,000","4,531,560","12","37.69","68","37.72","1","300,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","30.01","-0.44","30.24","30.24","30.01","31,000","934,590","7","30.00","1","30.04","10","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","30.88","除息","31.33","31.33","30.87","314,000","9,724,770","39","30.87","63","30.90","3","18,467,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.38","+0.05","39.54","39.54","39.38","176,000","6,939,010","8","39.31","2","39.37","30","2,493,000","9,999.95","0.01"
"00785B","富邦金融投等債","34.89","-0.29","35.15","35.15","34.89","193,000","6,752,440","14","34.84","25","34.88","1","1,023,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","32.28","-0.30","32.31","32.39","32.26","352,000","11,377,760","52","32.27","47","32.28","2","39,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","32.55","-0.31","32.80","32.80","32.55","20,000","651,790","13","32.49","4","32.51","1","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.34","-0.32","30.60","30.60","30.34","183,000","5,566,970","61","30.33","1","30.36","20","38,206,000","9,999.95","0.01"
"00789B","復華公司債A3","49.55","-0.70","49.89","49.89","49.55","696,000","34,669,920","57","49.50","10","49.55","1","416,600,000","9,999.95","0.01"
"00791B","復華信用債1-5","58.05","-0.15","58.05","58.05","58.05","100,000","5,805,000","4","57.85","2","57.95","1","253,600,000","9,999.95","0.01"
"00792B","群益A級公司債","31.93","-0.40","31.93","31.95","31.91","108,000","3,449,420","8","31.90","1","31.92","1","1,947,615,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","31.00","-0.27","31.19","31.19","31.00","52,000","1,612,680","5","30.88","5","30.99","5","4,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","42.26","+0.01","42.25","42.26","42.19","100,000","4,224,000","4","42.07","6","42.26","8","2,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","28.17","-0.41","28.38","28.39","28.15","20,307,000","573,841,970","2,810","28.17","40","28.18","111","2,089,098,000","9,999.95","0.01"
"00799B","國泰A級醫療債","30.88","-0.28","31.10","31.10","30.88","149,000","4,606,130","26","30.85","2","30.89","48","10,036,000","9,999.95","0.01"
"00834B","第一金金融債10+","33.89","-0.22","33.91","33.91","33.89","101,000","3,424,890","5","33.89","7","33.92","4","21,698,000","9,999.95","0.01"
"00836B","永豐10年A公司債","28.96","-0.32","29.07","29.07","28.96","119,000","3,449,750","7","28.93","1","28.94","1","390,041,000","9,999.95","0.01"
"00840B","凱基IG精選15+","30.30","除息","30.30","30.30","30.30","100,000","3,030,000","4","30.23","1","30.27","1","59,431,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","30.08","-0.27","30.08","30.08","30.08","100,000","3,008,000","4","30.00","1","30.05","1","70,440,000","9,999.95","0.01"
"00842B","台新美元銀行債","31.15","-0.17","31.10","31.20","31.09","112,000","3,493,540","10","31.15","24","31.20","3","9,767,000","9,999.95","0.01"
"00844B","新光15年IG金融債","31.25","-0.32","31.38","31.38","31.25","62,000","1,939,430","5","31.22","25","31.23","1","219,675,000","9,999.95","0.01"
"00845B","富邦新興投等債","32.87","-0.25","32.74","32.87","32.74","101,000","3,319,740","3","32.84","25","32.87","20","250,551,000","9,999.95","0.01"
"00846B","富邦歐洲銀行債","36.14","-0.21","36.20","36.30","36.11","447,000","16,183,790","66","36.13","4","36.14","17","74,350,000","9,999.95","0.01"
"00847B","中信美國市政債","26.41","-0.16","26.56","26.56","26.41","317,000","8,384,460","14","26.34","25","26.42","10","9,305,000","9,999.95","0.01"
