"113年11月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","26,512.56","+","219.28","0.83","",
"發行量加權股價指數","23,408.82","+","191.44","0.82","",
"臺灣公司治理100指數","13,944.64","+","95.87","0.69","",
"臺灣50指數","19,549.79","+","122.03","0.63","",
"臺灣50權重上限30%指數","16,799.64","+","120.77","0.72","",
"臺灣中型100指數","20,066.51","+","300.88","1.52","",
"臺灣資訊科技指數","39,210.32","+","315.06","0.81","",
"臺灣發達指數","10,256.48","+","58.71","0.58","",
"臺灣高股息指數","9,690.23","+","113.40","1.18","",
"臺灣就業99指數","13,645.07","+","167.64","1.24","",
"臺灣高薪100指數","12,156.73","+","96.25","0.80","",
"未含金融指數","20,500.47","+","172.29","0.85","",
"未含電子指數","20,011.29","+","132.74","0.67","",
"未含金融電子指數","15,371.23","+","105.37","0.69","",
"小型股300指數","11,608.97","+","125.42","1.09","",
"水泥窯製類指數","620.28","+","1.99","0.32","",
"塑膠化工類指數","682.52","+","10.99","1.64","",
"機電類指數","7,161.36","+","65.44","0.92","",
"水泥類指數","161.16","+","0.22","0.14","",
"食品類指數","2,318.91","-","6.65","-0.29","",
"塑膠類指數","145.08","+","3.82","2.70","",
"紡織纖維類指數","644.66","+","11.26","1.78","",
"電機機械類指數","415.96","+","8.28","2.03","",
"電器電纜類指數","102.73","+","1.87","1.85","",
"化學生技醫療類指數","136.67","+","1.18","0.87","",
"化學類指數","170.16","+","2.85","1.70","",
"生技醫療類指數","74.30","+","0.22","0.30","",
"玻璃陶瓷類指數","53.45","+","0.81","1.54","",
"造紙類指數","317.38","+","0.92","0.29","",
"鋼鐵類指數","135.54","+","0.30","0.22","",
"橡膠類指數","276.05","+","2.39","0.87","",
"汽車類指數","389.82","+","5.48","1.43","",
"電子工業類指數","1,284.42","+","11.34","0.89","",
"半導體類指數","649.59","+","4.05","0.63","",
"電腦及週邊設備類指數","285.11","+","3.36","1.19","",
"光電類指數","40.63","+","0.72","1.80","",
"通信網路類指數","161.57","+","1.44","0.90","",
"電子零組件類指數","234.22","+","3.95","1.72","",
"電子通路類指數","261.88","+","4.93","1.92","",
"資訊服務類指數","206.40","+","0.35","0.17","",
"其他電子類指數","192.88","+","2.81","1.48","",
"建材營造類指數","544.91","+","3.35","0.62","",
"航運類指數","197.07","-","0.73","-0.37","",
"觀光餐旅類指數","123.39","+","0.76","0.62","",
"金融保險類指數","2,094.26","+","13.03","0.63","",
"貿易百貨類指數","298.32","-","2.69","-0.89","",
"油電燃氣類指數","69.12","+","1.07","1.57","",
"綠能環保類指數","117.24","-","2.22","-1.86","",
"數位雲端類指數","66.31","+","1.69","2.62","",
"運動休閒類指數","101.36","+","0.81","0.81","",
"居家生活類指數","127.40","-","8.08","-5.96","",
"其他類指數","358.92","+","1.53","0.43","",
"臺指日報酬兩倍指數","64,983.00","+","1,054.26","1.65","",
"臺指反向一倍指數","2,768.77","-","23.02","-0.82","",
"電子類兩倍槓桿指數","83,136.93","+","1,455.17","1.78","",
"電子類反向指數","2,050.32","-","18.43","-0.89","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,164.36","+","28.96","0.70","",
"臺灣中小型公司治理指數","10,501.08","+","119.30","1.15","",
"臺灣IPO指數","5,624.56","+","34.48","0.62","",
"智慧中立指數","3,711.20","-","8.80","-0.24","",
"臺灣5G指數","11,450.77","+","95.02","0.84","",
"臺灣企業社會責任中小型指數","12,050.02","+","182.57","1.54","",
"特選臺灣電動車代表指數","10,583.37","+","68.96","0.66","",
"臺灣5G+通訊指數","10,504.34","+","104.46","1.00","",
"臺灣全市場指數","8,112.32","+","68.22","0.85","",
"臺灣全市場半導體指數","7,886.01","+","73.56","0.94","",
"臺灣智慧移動與電動車指數","5,940.19","+","47.23","0.80","",
"特選小資高價30指數","8,256.24","+","47.26","0.58","",
"特選臺灣綠能及電動車指數","6,353.40","+","76.95","1.23","",
"特選臺灣智能車供應鏈聯盟指數","7,519.49","+","62.50","0.84","",
"臺灣全市場半導體精選30指數","6,184.73","+","60.12","0.98","",
"特選臺灣高股息30指數","5,201.85","+","35.78","0.69","",
"臺灣友善環境指數","7,152.92","+","55.36","0.78","",
"台灣永續價值指數","6,498.94","+","47.63","0.74","",
"特選臺灣IC設計指數","4,335.70","+","34.24","0.80","",
"特選臺灣環境永續高股息指數","6,851.40","+","93.33","1.38","",
"臺灣友善環境50指數","6,045.96","+","44.83","0.75","",
"特選臺灣IC設計產業代表指數","5,777.69","+","46.34","0.81","",
"特選臺灣綠能指數","5,591.78","+","72.92","1.32","",
"特選臺灣智慧50指數","5,444.04","+","15.73","0.29","",
"臺灣晶圓製造指數","6,198.95","+","57.68","0.94","",
"臺灣精選高息指數","5,269.75","+","39.01","0.75","",
"臺灣多因子優選高股息30指數","8,802.59","+","52.90","0.60","",
"特選臺灣優利高填息30指數","7,505.92","+","68.28","0.92","",
"特選臺灣科技優息指數","8,753.75","+","97.61","1.13","",
"臺灣半導體收益指數","6,806.99","+","66.27","0.98","",
"臺灣優選成長高股息指數","7,685.09","+","66.96","0.88","",
"特選臺灣ESG低碳高息40指數","8,314.22","+","98.74","1.20","",
"臺灣優選多因子30指數","8,938.62","+","93.23","1.05","",
"臺灣創新科技50指數","7,734.84","+","60.29","0.79","",
"臺灣全市場新經濟產業指數","5,026.99","-","20.05","-0.40","",
"臺灣ESG永續高股息等權重指數","6,377.61","+","117.18","1.87","",
"臺灣永續高息中小型指數","5,712.60","+","72.99","1.29","",
"特選臺灣高息優質成長指數","5,983.65","+","48.64","0.82","",
"特選臺灣高息動能指數","6,587.35","+","51.10","0.78","",
"臺灣電子成長高息等權重指數","6,020.66","+","75.15","1.26","",
"特選臺灣優利成長指數","5,275.43","+","70.55","1.36","",
"臺灣價值高息指數","5,582.79","+","59.00","1.07","",
"特選臺灣IC設計動能指數","4,914.67","+","36.75","0.75","",
"臺灣科技高股息指數","5,321.18","+","54.55","1.04","",
"臺灣趨勢動能高股息指數","5,752.80","+","26.52","0.46","",
"特選臺灣科技高息成長指數","5,193.18","+","55.57","1.08","",
"特選臺灣AI優息動能指數","5,086.81","+","54.85","1.09","",
"臺灣優選AI 50指數","4,957.46","+","56.50","1.15","",
"臺灣AI供應鏈聯盟指數","5,574.98","+","87.63","1.60","",
"台灣旗艦動能50指數","5,304.36","+","36.66","0.70","",
