"111年12月28日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,199.08","-","188.49","-1.15","",
"發行量加權股價指數","14,173.10","-","155.33","-1.08","",
"臺灣公司治理100指數","8,080.52","-","86.29","-1.06","",
"臺灣50指數","10,763.22","-","121.02","-1.11","",
"臺灣50權重上限30%指數","10,286.96","-","109.30","-1.05","",
"臺灣中型100指數","12,528.51","-","152.25","-1.20","",
"臺灣資訊科技指數","18,164.13","-","256.49","-1.39","",
"臺灣發達指數","9,564.75","-","51.92","-0.54","",
"臺灣高股息指數","5,929.81","-","69.26","-1.15","",
"臺灣就業99指數","8,735.74","-","80.85","-0.92","",
"臺灣高薪100指數","7,870.80","-","76.68","-0.96","",
"未含金融指數","12,149.89","-","139.81","-1.14","",
"未含電子指數","17,064.11","-","107.79","-0.63","",
"未含金融電子指數","14,264.68","-","85.25","-0.59","",
"小型股300指數","8,038.03","-","94.22","-1.16","",
"水泥窯製類指數","608.02","-","0.86","-0.14","",
"塑膠化工類指數","812.14","-","6.38","-0.78","",
"機電類指數","3,624.40","-","50.23","-1.37","",
"水泥類指數","155.49","-","0.56","-0.36","",
"食品類指數","1,800.43","+","1.97","0.11","",
"塑膠類指數","237.45","-","1.47","-0.62","",
"紡織纖維類指數","580.99","-","3.38","-0.58","",
"電機機械類指數","224.19","-","0.94","-0.42","",
"電器電纜類指數","106.14","-","0.71","-0.66","",
"化學生技醫療類指數","115.18","-","1.34","-1.15","",
"化學類指數","126.71","-","1.04","-0.81","",
"生技醫療類指數","71.29","-","1.05","-1.45","",
"玻璃陶瓷類指數","57.73","+","0.64","1.12","",
"造紙類指數","291.10","-","2.33","-0.79","",
"鋼鐵類指數","142.30","+","0.17","0.12","",
"橡膠類指數","230.39","-","1.86","-0.80","",
"汽車類指數","320.37","-","4.69","-1.44","",
"電子工業類指數","645.67","-","9.15","-1.40","",
"半導體類指數","301.85","-","5.23","-1.70","",
"電腦及週邊設備類指數","122.59","-","0.85","-0.69","",
"光電類指數","32.03","-","0.78","-2.38","",
"通信網路類指數","124.19","-","0.41","-0.33","",
"電子零組件類指數","151.80","-","2.28","-1.48","",
"電子通路類指數","168.62","-","1.46","-0.86","",
"資訊服務類指數","122.08","-","1.17","-0.95","",
"其他電子類指數","94.33","-","0.24","-0.25","",
"建材營造類指數","346.63","-","1.16","-0.33","",
"航運類指數","163.54","-","2.95","-1.77","",
"觀光類指數","121.54","+","4.33","3.69","",
"金融保險類指數","1,497.47","-","10.63","-0.70","",
"貿易百貨類指數","283.72","+","2.49","0.89","",
"油電燃氣類指數","105.92","-","0.61","-0.57","",
"其他類指數","356.60","-","3.09","-0.86","",
"臺指日報酬兩倍指數","25,110.54","-","556.50","-2.17","",
"臺指反向一倍指數","4,826.94","+","51.77","1.08","",
"電子類兩倍槓桿指數","22,884.75","-","657.94","-2.79","",
"電子類反向指數","4,440.95","+","61.20","1.40","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,306.87","-","71.99","-1.64","",
"臺灣中小型公司治理指數","6,538.92","-","99.02","-1.49","",
"臺灣IPO指數","4,503.39","-","83.05","-1.81","",
"智慧中立指數","3,459.23","+","7.35","0.21","",
"臺灣5G指數","6,920.31","-","113.96","-1.62","",
"臺灣企業社會責任中小型指數","7,834.48","-","77.89","-0.98","",
"特選臺灣電動車代表指數","5,459.29","-","61.47","-1.11","",
"臺灣5G+通訊指數","5,220.35","-","76.40","-1.44","",
"臺灣全市場指數","4,790.51","-","58.60","-1.21","",
"臺灣全市場半導體指數","4,306.35","-","104.35","-2.37","",
"臺灣電動車與自駕科技永續概念指數","3,851.17","-","67.98","-1.73","",
"臺灣智慧移動與電動車指數","3,562.39","-","75.05","-2.06","",
"特選小資高價30指數","4,171.88","-","78.87","-1.86","",
"特選臺灣綠能及電動車指數","4,167.22","-","46.94","-1.11","",
"特選臺灣智能車供應鏈聯盟指數","3,916.31","-","54.46","-1.37","",
"臺灣全市場半導體精選30指數","3,402.26","-","85.95","-2.46","",
"特選臺灣高股息30指數","3,627.48","-","70.79","-1.91","",
"臺灣友善環境指數","4,277.53","-","48.35","-1.12","",
"台灣永續價值指數","4,034.03","-","34.86","-0.86","",
"特選臺灣IC設計指數","2,508.68","-","90.02","-3.46","",
"特選臺灣環境永續高股息指數","3,990.99","-","28.47","-0.71","",
"臺灣友善環境50指數","3,708.69","-","40.24","-1.07","",
"特選台灣策略高股息30指數","3,630.00","-","36.39","-0.99","",
"特選臺灣IC設計產業代表指數","2,980.50","-","125.79","-4.05","",
"特選臺灣綠能指數","4,679.80","-","43.84","-0.93","",
"特選臺灣成長高股息指數","3,730.98","-","67.76","-1.78","",
"特選臺灣智慧50指數","3,539.12","-","64.48","-1.79","",
"特選臺灣標竿PCB指數","3,414.54","-","77.36","-2.22","",
"臺灣晶圓製造指數","3,937.57","-","91.55","-2.27","",
"臺灣精選高息指數","3,616.50","-","63.40","-1.72","",
