"113年11月12日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","26,010.37","-","610.80","-2.29","",
"發行量加權股價指數","22,981.77","-","547.87","-2.33","",
"臺灣公司治理100指數","13,720.36","-","346.35","-2.46","",
"臺灣50指數","19,240.32","-","525.47","-2.66","",
"臺灣50權重上限30%指數","16,515.76","-","389.99","-2.31","",
"臺灣中型100指數","19,561.48","-","363.27","-1.82","",
"臺灣資訊科技指數","38,526.94","-","1,167.58","-2.94","",
"臺灣發達指數","10,041.18","-","160.48","-1.57","",
"臺灣高股息指數","9,451.57","-","193.70","-2.01","",
"臺灣就業99指數","13,365.33","-","238.03","-1.75","",
"臺灣高薪100指數","11,999.07","-","187.83","-1.54","",
"未含金融指數","20,100.76","-","518.86","-2.52","",
"未含電子指數","19,646.69","-","292.76","-1.47","",
"未含金融電子指數","15,001.84","-","288.38","-1.89","",
"小型股300指數","11,344.37","-","212.94","-1.84","",
"水泥窯製類指數","612.52","-","3.01","-0.49","",
"塑膠化工類指數","661.73","-","13.08","-1.94","",
"機電類指數","7,029.06","-","192.25","-2.66","",
"水泥類指數","160.33","-","0.29","-0.18","",
"食品類指數","2,267.75","-","27.75","-1.21","",
"塑膠類指數","135.74","-","4.25","-3.04","",
"紡織纖維類指數","631.02","-","12.55","-1.95","",
"電機機械類指數","407.18","-","7.41","-1.79","",
"電器電纜類指數","97.61","-","1.93","-1.94","",
"化學生技醫療類指數","136.33","-","1.83","-1.32","",
"化學類指數","167.18","-","1.88","-1.11","",
"生技醫療類指數","74.91","-","1.11","-1.46","",
"玻璃陶瓷類指數","50.25","-","1.31","-2.54","",
"造紙類指數","304.76","-","8.46","-2.70","",
"鋼鐵類指數","131.36","-","3.23","-2.40","",
"橡膠類指數","271.23","-","1.64","-0.60","",
"汽車類指數","376.47","-","8.82","-2.29","",
"電子工業類指數","1,260.98","-","34.81","-2.69","",
"半導體類指數","638.02","-","20.28","-3.08","",
"電腦及週邊設備類指數","279.88","-","6.63","-2.31","",
"光電類指數","38.94","-","0.75","-1.89","",
"通信網路類指數","159.40","-","1.45","-0.90","",
"電子零組件類指數","229.45","-","4.37","-1.87","",
"電子通路類指數","258.61","-","0.95","-0.37","",
"資訊服務類指數","201.20","-","5.09","-2.47","",
"其他電子類指數","189.81","-","4.50","-2.32","",
"建材營造類指數","545.15","-","11.08","-1.99","",
"航運類指數","199.98","-","1.06","-0.53","",
"觀光餐旅類指數","119.41","-","1.39","-1.15","",
"金融保險類指數","2,078.76","-","14.53","-0.69","",
"貿易百貨類指數","296.83","-","2.08","-0.70","",
"油電燃氣類指數","64.76","-","1.09","-1.66","",
"綠能環保類指數","115.16","-","1.97","-1.68","",
"數位雲端類指數","65.36","-","0.80","-1.21","",
"運動休閒類指數","95.76","-","3.55","-3.57","",
"居家生活類指數","124.87","-","3.14","-2.45","",
"其他類指數","338.61","-","14.96","-4.23","",
"臺指日報酬兩倍指數","62,595.61","-","3,057.36","-4.66","",
"臺指反向一倍指數","2,818.58","+","64.14","2.33","",
"電子類兩倍槓桿指數","80,061.69","-","4,545.78","-5.37","",
"電子類反向指數","2,086.73","+","54.59","2.69","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,111.93","-","86.08","-2.05","",
"臺灣中小型公司治理指數","10,225.11","-","163.57","-1.57","",
"臺灣IPO指數","5,447.12","-","136.45","-2.44","",
"智慧中立指數","3,727.62","+","18.68","0.50","",
"臺灣5G指數","11,202.31","-","255.30","-2.23","",
"臺灣企業社會責任中小型指數","11,808.55","-","204.85","-1.71","",
"特選臺灣電動車代表指數","10,414.68","-","171.88","-1.62","",
"臺灣5G+通訊指數","10,296.07","-","274.10","-2.59","",
"臺灣全市場指數","7,959.16","-","185.82","-2.28","",
"臺灣全市場半導體指數","7,669.99","-","212.54","-2.70","",
"臺灣智慧移動與電動車指數","5,819.02","-","134.38","-2.26","",
"特選小資高價30指數","8,123.32","-","204.21","-2.45","",
"特選臺灣綠能及電動車指數","6,236.71","-","145.94","-2.29","",
"特選臺灣智能車供應鏈聯盟指數","7,381.77","-","188.08","-2.48","",
"臺灣全市場半導體精選30指數","6,009.95","-","172.73","-2.79","",
"特選臺灣高股息30指數","5,106.23","-","89.93","-1.73","",
"臺灣友善環境指數","7,042.94","-","151.29","-2.10","",
"台灣永續價值指數","6,401.91","-","136.44","-2.09","",
"特選臺灣IC設計指數","4,168.89","-","114.96","-2.68","",
"特選臺灣環境永續高股息指數","6,705.36","-","95.31","-1.40","",
"臺灣友善環境50指數","5,945.81","-","140.92","-2.32","",
"特選臺灣IC設計產業代表指數","5,528.68","-","144.81","-2.55","",
"特選臺灣綠能指數","5,469.50","-","131.77","-2.35","",
"特選臺灣智慧50指數","5,377.18","-","119.65","-2.18","",
"臺灣晶圓製造指數","6,087.67","-","139.37","-2.24","",
"臺灣精選高息指數","5,225.12","-","53.89","-1.02","",
"臺灣多因子優選高股息30指數","8,650.37","-","152.62","-1.73","",
"特選臺灣優利高填息30指數","7,431.91","-","101.48","-1.35","",
"特選臺灣科技優息指數","8,569.76","-","142.95","-1.64","",
"臺灣半導體收益指數","6,636.58","-","166.21","-2.44","",
