"111年12月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,507.33","+","233.32","1.43","",
"發行量加權股價指數","14,442.94","+","208.54","1.47","",
"臺灣公司治理100指數","8,260.25","+","137.93","1.70","",
"臺灣50指數","11,024.39","+","179.70","1.66","",
"臺灣50權重上限30%指數","10,495.04","+","161.66","1.56","",
"臺灣中型100指數","12,728.94","+","159.10","1.27","",
"臺灣資訊科技指數","18,719.75","+","308.78","1.68","",
"臺灣發達指數","9,655.88","+","155.01","1.63","",
"臺灣高股息指數","6,057.98","+","124.81","2.10","",
"臺灣就業99指數","8,846.19","+","133.18","1.53","",
"臺灣高薪100指數","7,982.54","+","121.85","1.55","",
"未含金融指數","12,402.03","+","183.76","1.50","",
"未含電子指數","17,193.16","+","255.24","1.51","",
"未含金融電子指數","14,376.35","+","232.82","1.65","",
"小型股300指數","8,102.80","+","74.81","0.93","",
"水泥窯製類指數","606.89","+","7.34","1.22","",
"塑膠化工類指數","812.85","+","11.04","1.38","",
"機電類指數","3,718.08","+","51.01","1.39","",
"水泥類指數","156.21","+","2.24","1.45","",
"食品類指數","1,792.08","+","12.28","0.69","",
"塑膠類指數","237.65","+","3.72","1.59","",
"紡織纖維類指數","589.26","+","14.70","2.56","",
"電機機械類指數","222.23","+","0.31","0.14","",
"電器電纜類指數","106.20","+","0.01","0.01","",
"化學生技醫療類指數","115.22","+","1.26","1.11","",
"化學類指數","126.67","+","1.27","1.01","",
"生技醫療類指數","71.36","+","0.83","1.18","",
"玻璃陶瓷類指數","55.51","-","0.06","-0.11","",
"造紙類指數","292.93","+","5.07","1.76","",
"鋼鐵類指數","144.23","+","3.64","2.59","",
"橡膠類指數","230.90","+","1.71","0.75","",
"汽車類指數","321.71","+","3.70","1.16","",
"電子工業類指數","663.10","+","9.39","1.44","",
"半導體類指數","312.94","+","5.32","1.73","",
"電腦及週邊設備類指數","123.88","+","1.39","1.13","",
"光電類指數","32.51","+","0.22","0.68","",
"通信網路類指數","124.98","+","0.91","0.73","",
"電子零組件類指數","154.67","+","1.76","1.15","",
"電子通路類指數","171.47","+","1.70","1.00","",
"資訊服務類指數","122.19","+","0.76","0.63","",
"其他電子類指數","95.00","+","0.90","0.96","",
"建材營造類指數","347.60","+","3.35","0.97","",
"航運類指數","172.54","+","7.19","4.35","",
"觀光類指數","115.25","+","0.86","0.75","",
"金融保險類指數","1,507.88","+","17.70","1.19","",
"貿易百貨類指數","280.45","+","4.38","1.59","",
"油電燃氣類指數","106.50","+","1.72","1.64","",
"其他類指數","359.58","+","3.33","0.93","",
"臺指日報酬兩倍指數","26,082.96","+","742.50","2.93","",
"臺指反向一倍指數","4,738.02","-","70.45","-1.47","",
"電子類兩倍槓桿指數","24,148.30","+","674.37","2.87","",
"電子類反向指數","4,326.18","-","63.05","-1.44","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,368.91","+","113.06","2.66","",
"臺灣中小型公司治理指數","6,691.35","+","33.00","0.50","",
"臺灣IPO指數","4,587.39","+","68.61","1.52","",
"智慧中立指數","3,482.08","+","19.54","0.56","",
"臺灣5G指數","7,089.17","+","99.65","1.43","",
"臺灣企業社會責任中小型指數","7,919.12","+","87.38","1.12","",
"特選臺灣電動車代表指數","5,525.02","+","65.63","1.20","",
"臺灣5G+通訊指數","5,347.21","+","65.27","1.24","",
"臺灣全市場指數","4,890.89","+","72.99","1.51","",
"臺灣全市場半導體指數","4,455.46","+","55.36","1.26","",
"臺灣電動車與自駕科技永續概念指數","3,961.23","+","57.85","1.48","",
"臺灣智慧移動與電動車指數","3,636.61","+","30.28","0.84","",
"特選小資高價30指數","4,281.67","+","38.13","0.90","",
"特選臺灣綠能及電動車指數","4,223.40","+","51.83","1.24","",
"特選臺灣智能車供應鏈聯盟指數","4,016.77","+","58.31","1.47","",
"臺灣全市場半導體精選30指數","3,529.04","+","41.60","1.19","",
"特選臺灣高股息30指數","3,760.04","+","83.52","2.27","",
"臺灣友善環境指數","4,364.66","+","73.43","1.71","",
"台灣永續價值指數","4,104.58","+","66.09","1.64","",
"特選臺灣IC設計指數","2,568.18","+","11.58","0.45","",
"特選臺灣環境永續高股息指數","4,031.61","+","84.60","2.14","",
"臺灣友善環境50指數","3,794.86","+","66.14","1.77","",
"特選台灣策略高股息30指數","3,659.90","+","86.98","2.43","",
"特選臺灣IC設計產業代表指數","3,082.38","+","6.73","0.22","",
"特選臺灣綠能指數","4,714.34","+","57.73","1.24","",
"特選臺灣成長高股息指數","3,816.88","+","79.07","2.12","",
"特選臺灣智慧50指數","3,642.74","+","68.72","1.92","",
"特選臺灣標竿PCB指數","3,497.38","+","43.66","1.26","",
"臺灣晶圓製造指數","4,085.58","+","58.34","1.45","",
"臺灣精選高息指數","3,730.84","+","95.61","2.63","",
"臺灣多因子優選高股息30指數","4,740.65","+","70.46","1.51","",
"特選臺灣優利高填息30指數","4,391.31","+","80.62","1.87","",
"臺灣多因子優選成長30指數","5,221.71","+","71.36","1.39","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","25,110.32","+","582.67","2.38","",
"金融類日報酬反向一倍指數","5,060.75","-","60.83","-1.19","",
"漲升股利150指數","7,615.95","+","119.76","1.60","",
"藍籌30指數","6,992.26","+","85.39","1.24","",
"工業菁英30指數","7,417.47","+","96.77","1.32","",
"電子菁英30指數","7,275.97","+","70.56","0.98","",
"低波動股利精選30指數","6,333.92","+","79.45","1.27","",
"中小型A級動能50指數","13,905.56","+","69.16","0.50","",
"特選高息低波指數","6,502.69","+","75.09","1.17","",
"臺灣永續指數","7,376.59","+","112.00","1.54","",
"特選內需高收益指數","5,677.27","+","66.78","1.19","",
"價值投資指數","5,494.42","+","88.04","1.63","",
"存股雙十等權重指數","6,574.16","+","137.02","2.13","",
"特選大蘋果指數","6,443.49","+","75.77","1.19","",
"中小型300指數","8,157.07","+","99.86","1.24","",
"特股高息20指數","5,624.01","+","28.95","0.52","",
"臺灣500指數","7,449.49","+","107.83","1.47","",
"臺灣勞工權益指數","7,013.07","+","74.30","1.07","",
"微波高息精選20指數","6,171.15","+","93.10","1.53","",
"特選世代行動通訊指數","5,709.65","+","43.49","0.77","",
"智慧投資多因子30指數","4,727.29","+","83.97","1.81","",
"臺股期貨指數","7,583.98","+","111.83","1.50","",
"特選價值成長指數","6,182.12","+","135.32","2.24","",
"臺灣上櫃永續指數","5,329.90","+","57.62","1.09","",
"特選台股領航指數","6,445.63","+","84.19","1.32","",
"特選Smart多因子指數","5,370.10","+","81.30","1.54","",
