"111年12月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,202.37","-","319.57","-1.93","",
"發行量加權股價指數","14,170.03","-","263.29","-1.82","",
"臺灣公司治理100指數","8,085.92","-","138.53","-1.68","",
"臺灣50指數","10,804.26","-","185.23","-1.69","",
"臺灣50權重上限30%指數","10,293.40","-","168.54","-1.61","",
"臺灣中型100指數","12,507.76","-","298.33","-2.33","",
"臺灣資訊科技指數","18,372.30","-","399.36","-2.13","",
"臺灣發達指數","9,381.11","-","131.04","-1.38","",
"臺灣高股息指數","5,910.29","-","102.73","-1.71","",
"臺灣就業99指數","8,698.88","-","150.95","-1.71","",
"臺灣高薪100指數","7,836.06","-","109.34","-1.38","",
"未含金融指數","12,151.48","-","243.76","-1.97","",
"未含電子指數","16,801.53","-","233.51","-1.37","",
"未含金融電子指數","13,966.31","-","229.89","-1.62","",
"小型股300指數","7,985.70","-","180.69","-2.21","",
"水泥窯製類指數","598.42","-","6.07","-1.00","",
"塑膠化工類指數","797.82","-","16.41","-2.02","",
"機電類指數","3,657.75","-","79.68","-2.13","",
"水泥類指數","153.50","-","0.97","-0.63","",
"食品類指數","1,784.29","-","2.13","-0.12","",
"塑膠類指數","233.27","-","3.65","-1.54","",
"紡織纖維類指數","563.81","-","11.68","-2.03","",
"電機機械類指數","219.82","-","5.49","-2.44","",
"電器電纜類指數","103.29","-","1.76","-1.68","",
"化學生技醫療類指數","112.59","-","3.71","-3.19","",
"化學類指數","124.18","-","2.56","-2.02","",
"生技醫療類指數","69.52","-","3.09","-4.26","",
"玻璃陶瓷類指數","55.83","-","1.80","-3.12","",
"造紙類指數","289.05","-","3.51","-1.20","",
"鋼鐵類指數","134.83","-","0.77","-0.57","",
"橡膠類指數","229.46","-","4.09","-1.75","",
"汽車類指數","319.62","-","6.31","-1.94","",
"電子工業類指數","652.32","-","14.19","-2.13","",
"半導體類指數","306.58","-","6.73","-2.15","",
"電腦及週邊設備類指數","121.92","-","2.35","-1.89","",
"光電類指數","32.46","-","0.72","-2.17","",
"通信網路類指數","123.32","-","1.05","-0.84","",
"電子零組件類指數","153.81","-","5.66","-3.55","",
"電子通路類指數","169.45","-","3.36","-1.94","",
"資訊服務類指數","121.27","-","0.96","-0.79","",
"其他電子類指數","94.11","-","1.56","-1.63","",
"建材營造類指數","342.63","-","3.41","-0.99","",
"航運類指數","160.86","-","2.14","-1.31","",
"觀光類指數","112.90","-","2.86","-2.47","",
"金融保險類指數","1,493.48","-","12.11","-0.80","",
"貿易百貨類指數","271.96","-","5.61","-2.02","",
"油電燃氣類指數","104.86","-","0.79","-0.75","",
"其他類指數","348.97","-","8.71","-2.44","",
"臺指日報酬兩倍指數","25,112.31","-","950.88","-3.65","",
"臺指反向一倍指數","4,830.41","+","86.54","1.82","",
"電子類兩倍槓桿指數","23,374.32","-","1,039.54","-4.26","",
"電子類反向指數","4,398.60","+","91.69","2.13","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,220.80","-","166.01","-3.78","",
"臺灣中小型公司治理指數","6,576.96","-","230.35","-3.38","",
