上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/05/20
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.83","+0.27","25.83","25.90","25.82","33,111,000","856,053,860","4,664","25.83","561","25.84","1,508","9,099,692,000","9,999.95","0.01"
"00687B","國泰20年美債","26.79","+0.30","26.77","26.86","26.77","26,622,000","713,684,380","3,954","26.78","267","26.79","570","7,177,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.00","+0.12","9.00","9.00","9.00","50,200","451,800","6","8.99","2","9.00","164","263,107","9,999.95","0.01"
"00694B","富邦美債1-3","39.36","-0.02","39.37","39.42","39.34","502,000","19,766,780","199","39.35","40","39.36","1","173,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.19","+0.08","33.18","33.22","33.18","418,000","13,877,320","17","33.17","50","33.19","3","39,686,000","9,999.95","0.01"
"00696B","富邦美債20年","27.69","+0.29","27.68","27.77","27.68","3,929,000","108,881,190","178","27.69","40","27.70","155","939,181,000","9,999.95","0.01"
"00697B","元大美債7-10","33.76","+0.09","33.72","33.84","33.72","141,000","4,762,850","60","33.76","9","33.78","2","59,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.69","+0.11","19.58","19.72","19.58","128,000","2,517,950","27","19.55","45","19.70","12","6,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.64","+0.04","29.60","29.67","29.58","758,000","22,459,530","223","29.64","15","29.65","46","467,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","31.10","+0.35","30.95","31.16","30.95","6,049,000","188,206,290","1,019","31.09","5","31.10","14","4,097,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","34.25","+0.37","34.10","34.36","34.10","1,812,000","62,143,940","183","34.24","141","34.27","17","1,487,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","29.89","+0.35","29.85","29.92","29.85","162,000","4,842,630","14","29.85","52","29.88","1","1,507,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","31.61","+0.30","31.52","31.67","31.52","3,869,000","122,407,940","95","31.60","23","31.61","7","2,843,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","33.10","+0.33","33.08","33.16","33.07","7,140,000","236,448,400","722","33.10","49","33.11","432","3,514,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","30.84","+0.18","30.74","30.86","30.72","359,000","11,057,990","36","30.84","35","30.86","37","1,183,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","37.75","+0.09","37.69","37.75","37.69","115,000","4,339,680","7","37.72","23","37.73","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","14.37","+0.09","14.33","14.38","14.33","501,000","7,197,380","8","14.36","3","14.37","5","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","36.16","+0.35","36.04","36.25","36.04","4,170,000","150,875,190","181","36.16","115","36.18","41","1,661,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","35.93","+0.03","35.86","35.99","35.86","818,000","29,411,460","44","35.92","25","35.93","6","16,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","33.32","+0.32","33.32","33.40","33.32","909,000","30,305,560","67","33.30","127","33.32","7","2,431,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","28.63","+0.25","28.58","28.63","28.58","129,000","3,691,920","5","28.55","1","28.59","1","955,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","31.73","+0.38","31.70","31.73","31.70","110,000","3,490,000","4","31.61","10","31.69","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","30.21","+0.34","30.19","30.28","30.15","5,570,000","168,381,750","966","30.21","13","30.22","54","4,495,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","32.26","+0.38","32.29","32.31","32.26","151,000","4,875,060","11","32.25","20","32.27","1","869,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","30.54","+0.35","30.51","30.57","30.51","253,000","7,727,920","20","30.52","21","30.54","2","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","28.79","+0.15","28.85","28.85","28.78","183,000","5,273,520","29","28.79","18","28.80","2","1,272,300,000","9,999.95","0.01"
"00758B","復華能源債","47.52","+0.47","47.49","47.52","47.49","101,000","4,796,520","5","47.36","3","47.43","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","51.00","+0.45","51.10","51.20","51.00","113,000","5,780,100","7","51.00","25","51.10","22","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","50.60","+0.50","50.40","50.80","50.40","297,000","15,043,500","57","50.55","9","50.60","1","458,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","32.40","+0.35","32.33","32.47","32.33","464,000","15,040,630","69","32.38","1","32.40","4","2,690,589,000","9,999.95","0.01"
"00764B","群益25年美債","26.88","+0.27","26.91","26.95","26.86","2,343,000","63,076,530","115","26.88","13","26.89","157","1,371,000,000","9,999.95","0.01"
"00768B","復華20年美債","49.80","+0.55","49.85","49.92","49.80","392,000","19,555,990","33","49.78","150","49.79","3","458,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","31.68","+0.32","31.60","31.73","31.60","2,970,000","94,104,550","365","31.68","25","31.69","10","3,483,290,000","9,999.95","0.01"
"00773B","中信優先金融債","33.46","+0.33","33.44","33.54","33.42","2,050,000","68,697,720","109","33.45","13","33.47","20","2,651,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","30.98","+0.44","30.85","30.98","30.85","127,000","3,933,610","8","30.87","10","30.96","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","32.39","+0.40","32.40","32.42","32.39","117,000","3,789,810","8","32.31","10","32.40","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","27.15","+0.34","27.15","27.21","27.15","745,000","20,246,560","30","27.13","226","27.14","1","1,168,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","35.22","+0.16","35.28","35.28","35.22","201,000","7,079,280","5","35.20","2","35.22","2","300,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","28.11","+0.28","28.02","28.11","28.00","151,000","4,243,220","22","28.07","2","28.11","25","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","28.91","+0.32","28.99","28.99","28.90","152,000","4,394,760","18","28.88","1","28.91","36","17,467,000","9,999.95","0.01"
"00785B","富邦金融投等債","32.71","+0.36","32.50","32.71","32.50","136,000","4,447,250","6","32.65","25","32.70","1","1,023,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","30.69","+0.30","30.68","30.73","30.68","47,000","1,442,620","13","30.70","1","30.71","1","39,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","30.40","+0.31","30.45","30.45","30.36","21,000","637,830","6","30.40","1","30.42","1","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","27.85","+0.25","27.75","27.89","27.75","38,000","1,057,320","18","27.83","2","27.85","1","38,206,000","9,999.95","0.01"
"00789B","復華公司債A3","45.85","+0.53","45.93","45.96","45.85","134,000","6,150,860","11","45.82","6","45.88","1","416,600,000","9,999.95","0.01"
"00791B","復華信用債1-5","53.50","0.00","53.50","53.50","53.50","100,000","5,350,000","4","53.40","1","53.50","1","254,100,000","9,999.95","0.01"
"00792B","群益A級公司債","30.00","+0.36","30.01","30.06","30.00","72,000","2,163,210","6","29.92","10","30.00","20","1,960,615,000","9,999.95","0.01"
