"113年11月26日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,689.78","-","296.99","-1.14","",
"發行量加權股價指數","22,678.76","-","269.61","-1.17","",
"臺灣公司治理100指數","13,431.44","-","186.33","-1.37","",
"臺灣50指數","18,781.39","-","279.97","-1.47","",
"臺灣50權重上限30%指數","16,266.23","-","194.73","-1.18","",
"臺灣中型100指數","19,530.68","-","156.98","-0.80","",
"臺灣資訊科技指數","37,367.16","-","636.72","-1.68","",
"臺灣發達指數","10,080.19","-","84.65","-0.83","",
"臺灣高股息指數","9,426.46","-","32.94","-0.35","",
"臺灣就業99指數","13,394.76","-","57.67","-0.43","",
"臺灣高薪100指數","11,994.31","-","63.71","-0.53","",
"未含金融指數","19,784.89","-","259.12","-1.29","",
"未含電子指數","19,804.64","-","67.03","-0.34","",
"未含金融電子指數","15,119.36","-","64.16","-0.42","",
"小型股300指數","11,616.55","-","61.05","-0.52","",
"水泥窯製類指數","622.85","-","4.73","-0.75","",
"塑膠化工類指數","660.90","-","2.51","-0.38","",
"機電類指數","6,871.84","-","107.38","-1.54","",
"水泥類指數","160.76","-","0.98","-0.61","",
"食品類指數","2,275.22","-","18.76","-0.82","",
"塑膠類指數","133.36","-","0.78","-0.58","",
"紡織纖維類指數","639.23","-","3.79","-0.59","",
"電機機械類指數","390.15","-","7.75","-1.95","",
"電器電纜類指數","100.63","-","0.21","-0.21","",
"化學生技醫療類指數","136.28","-","0.43","-0.31","",
"化學類指數","171.06","+","1.04","0.61","",
"生技醫療類指數","73.70","-","0.70","-0.94","",
"玻璃陶瓷類指數","55.95","-","0.93","-1.64","",
"造紙類指數","307.17","-","1.13","-0.37","",
"鋼鐵類指數","130.93","-","0.77","-0.58","",
"橡膠類指數","283.87","-","0.03","-0.01","",
"汽車類指數","393.64","+","2.21","0.56","",
"電子工業類指數","1,233.04","-","19.23","-1.54","",
"半導體類指數","617.65","-","10.56","-1.68","",
"電腦及週邊設備類指數","280.03","-","1.75","-0.62","",
"光電類指數","40.10","+","0.14","0.35","",
"通信網路類指數","163.46","-","0.85","-0.52","",
"電子零組件類指數","230.08","-","2.93","-1.26","",
"電子通路類指數","254.67","-","0.93","-0.36","",
"資訊服務類指數","203.86","-","2.45","-1.19","",
"其他電子類指數","182.29","-","5.89","-3.13","",
"建材營造類指數","574.21","-","2.99","-0.52","",
"航運類指數","205.86","+","0.68","0.33","",
"觀光餐旅類指數","119.74","+","0.26","0.22","",
"金融保險類指數","2,096.25","-","3.79","-0.18","",
