"113年05月27日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","24,758.16","+","266.03","1.09","",
"發行量加權股價指數","21,803.77","+","238.43","1.11","",
"臺灣公司治理100指數","12,635.70","+","143.88","1.15","",
"臺灣50指數","17,331.39","+","210.63","1.23","",
"臺灣50權重上限30%指數","15,566.93","+","263.38","1.72","",
"臺灣中型100指數","20,359.23","+","226.20","1.12","",
"臺灣資訊科技指數","34,494.19","+","458.74","1.35","",
"臺灣發達指數","10,307.80","+","110.17","1.08","",
"臺灣高股息指數","10,126.62","+","156.80","1.57","",
"臺灣就業99指數","13,304.70","+","161.82","1.23","",
"臺灣高薪100指數","11,949.53","+","232.22","1.98","",
"未含金融指數","19,095.09","+","222.82","1.18","",
"未含電子指數","20,164.24","+","131.74","0.66","",
"未含金融電子指數","16,121.66","+","120.26","0.75","",
"小型股300指數","11,781.31","+","95.63","0.82","",
"水泥窯製類指數","615.71","-","4.46","-0.72","",
"塑膠化工類指數","774.01","+","4.35","0.57","",
"機電類指數","6,470.24","+","85.90","1.35","",
"水泥類指數","161.84","-","1.10","-0.68","",
"食品類指數","2,187.89","+","5.86","0.27","",
"塑膠類指數","186.46","+","1.99","1.08","",
"紡織纖維類指數","629.02","-","2.20","-0.35","",
"電機機械類指數","424.49","+","9.36","2.25","",
"電器電纜類指數","119.74","+","2.15","1.83","",
"化學生技醫療類指數","135.11","+","0.47","0.35","",
"化學類指數","168.43","+","0.77","0.46","",
"生技醫療類指數","73.33","+","0.19","0.26","",
"玻璃陶瓷類指數","49.10","-","0.51","-1.03","",
"造紙類指數","343.27","+","2.09","0.61","",
"鋼鐵類指數","145.23","-","0.32","-0.22","",
"橡膠類指數","316.19","-","2.16","-0.68","",
"汽車類指數","409.17","+","3.52","0.87","",
"電子工業類指數","1,155.11","+","15.02","1.32","",
"半導體類指數","562.48","+","5.36","0.96","",
"電腦及週邊設備類指數","294.72","+","6.59","2.29","",
"光電類指數","39.09","+","0.48","1.24","",
"通信網路類指數","154.79","-","0.99","-0.64","",
"電子零組件類指數","230.77","+","3.62","1.59","",
"電子通路類指數","280.51","+","3.75","1.35","",
"資訊服務類指數","195.91","+","1.00","0.51","",
"其他電子類指數","163.64","+","6.33","4.02","",
"建材營造類指數","575.89","+","2.08","0.36","",
"航運類指數","199.62","+","5.44","2.80","",
"觀光餐旅類指數","135.89","+","0.81","0.60","",
"金融保險類指數","1,950.67","+","9.01","0.46","",
"貿易百貨類指數","294.23","+","0.34","0.12","",
"油電燃氣類指數","92.91","-","0.59","-0.63","",
"綠能環保類指數","111.57","+","1.58","1.44","",
"數位雲端類指數","70.85","+","0.36","0.51","",
"運動休閒類指數","98.73","+","0.15","0.15","",
"居家生活類指數","110.80","-","1.62","-1.44","",
"其他類指數","361.61","+","2.27","0.63","",
"臺指日報酬兩倍指數","58,071.34","+","1,256.31","2.21","",
"臺指反向一倍指數","3,057.37","-","34.18","-1.11","",
"電子類兩倍槓桿指數","70,232.64","+","1,803.04","2.63","",
"電子類反向指數","2,376.60","-","31.73","-1.32","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,090.09","+","9.04","0.22","",
"臺灣中小型公司治理指數","10,321.16","+","81.23","0.79","",
"臺灣IPO指數","5,638.84","+","54.42","0.97","",
"智慧中立指數","3,775.97","-","12.32","-0.33","",
"臺灣5G指數","11,045.36","+","268.59","2.49","",
"臺灣企業社會責任中小型指數","12,849.78","+","122.08","0.96","",
"特選臺灣電動車代表指數","10,199.66","+","326.31","3.30","",
"臺灣5G+通訊指數","9,526.74","+","226.23","2.43","",
"臺灣全市場指數","7,533.53","+","88.12","1.18","",
"臺灣全市場半導體指數","7,593.05","+","154.77","2.08","",
"臺灣智慧移動與電動車指數","5,817.45","+","128.60","2.26","",
"特選小資高價30指數","7,459.30","+","108.88","1.48","",
"特選臺灣綠能及電動車指數","6,147.62","+","112.44","1.86","",
"特選臺灣智能車供應鏈聯盟指數","6,893.68","+","148.75","2.21","",
"臺灣全市場半導體精選30指數","6,014.34","+","122.80","2.08","",
"特選臺灣高股息30指數","5,862.48","+","59.93","1.03","",
"臺灣友善環境指數","6,649.32","+","80.48","1.23","",
