"113年02月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","21,492.72","+","125.05","0.59","",
"發行量加權股價指數","18,753.16","+","117.36","0.63","",
"臺灣公司治理100指數","10,601.12","+","92.68","0.88","",
"臺灣50指數","14,313.53","+","142.66","1.01","",
"臺灣50權重上限30%指數","13,094.62","+","116.15","0.89","",
"臺灣中型100指數","18,942.62","+","62.00","0.33","",
"臺灣資訊科技指數","28,071.96","+","305.60","1.10","",
"臺灣發達指數","9,735.21","+","31.14","0.32","",
"臺灣高股息指數","9,132.63","+","68.03","0.75","",
"臺灣就業99指數","11,919.94","+","31.89","0.27","",
"臺灣高薪100指數","10,145.45","+","86.52","0.86","",
"未含金融指數","16,384.58","+","108.22","0.66","",
"未含電子指數","18,369.43","+","23.85","0.13","",
"未含金融電子指數","14,946.51","+","5.39","0.04","",
"小型股300指數","10,381.29","-","46.11","-0.44","",
"水泥窯製類指數","591.03","-","1.88","-0.32","",
"塑膠化工類指數","780.71","-","2.39","-0.31","",
"機電類指數","5,409.01","+","46.36","0.86","",
"水泥類指數","153.04","-","0.36","-0.23","",
"食品類指數","2,090.52","+","19.57","0.94","",
"塑膠類指數","203.96","-","0.75","-0.37","",
"紡織纖維類指數","629.03","+","9.80","1.58","",
"電機機械類指數","349.89","+","1.46","0.42","",
"電器電纜類指數","102.29","-","0.66","-0.64","",
"化學生技醫療類指數","129.16","-","0.05","-0.04","",
"化學類指數","163.56","-","1.61","-0.97","",
"生技醫療類指數","69.31","+","0.49","0.71","",
"玻璃陶瓷類指數","52.15","-","0.45","-0.86","",
"造紙類指數","335.54","-","4.77","-1.40","",
"鋼鐵類指數","142.24","-","1.07","-0.75","",
"橡膠類指數","267.30","-","2.41","-0.89","",
"汽車類指數","404.28","-","1.79","-0.44","",
"電子工業類指數","965.89","+","8.49","0.89","",
"半導體類指數","461.02","+","5.95","1.31","",
"電腦及週邊設備類指數","261.86","-","0.47","-0.18","",
"光電類指數","37.99","-","0.03","-0.08","",
"通信網路類指數","152.84","+","0.55","0.36","",
"電子零組件類指數","211.15","+","0.29","0.14","",
"電子通路類指數","278.23","+","4.63","1.69","",
"資訊服務類指數","183.49","+","0.33","0.18","",
"其他電子類指數","103.14","+","0.68","0.66","",
"建材營造類指數","438.29","-","0.42","-0.10","",
"航運類指數","151.54","+","1.89","1.26","",
"觀光餐旅類指數","122.15","-","1.20","-0.97","",
"金融保險類指數","1,711.92","+","5.72","0.34","",
"貿易百貨類指數","280.55","+","0.81","0.29","",
"油電燃氣類指數","99.43","-","0.83","-0.83","",
"綠能環保類指數","99.72","-","0.48","-0.48","",
"數位雲端類指數","73.73","-","0.62","-0.83","",
"運動休閒類指數","90.25","-","0.72","-0.79","",
"居家生活類指數","106.38","+","1.10","1.04","",
"其他類指數","364.62","+","1.25","0.34","",
"臺指日報酬兩倍指數","43,276.12","+","538.29","1.26","",
