"112年06月28日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,400.53","+","57.01","0.29","",
"發行量加權股價指數","16,935.63","+","47.73","0.28","",
"臺灣公司治理100指數","9,647.23","+","20.30","0.21","",
"臺灣50指數","12,800.37","+","33.99","0.27","",
"臺灣50權重上限30%指數","11,975.11","+","28.35","0.24","",
"臺灣中型100指數","16,075.26","+","71.35","0.45","",
"臺灣資訊科技指數","23,137.73","+","93.59","0.41","",
"臺灣發達指數","10,447.58","-","1.05","-0.01","",
"臺灣高股息指數","7,448.04","+","23.30","0.31","",
"臺灣就業99指數","10,738.72","+","8.78","0.08","",
"臺灣高薪100指數","9,311.17","+","23.58","0.25","",
"未含金融指數","14,696.60","+","43.02","0.29","",
"未含電子指數","18,809.92","+","18.65","0.10","",
"未含金融電子指數","15,793.72","+","9.08","0.06","",
"小型股300指數","9,582.12","+","32.86","0.34","",
"水泥窯製類指數","663.82","-","2.18","-0.33","",
"塑膠化工類指數","853.61","-","3.27","-0.38","",
"機電類指數","4,570.68","+","16.07","0.35","",
"水泥類指數","173.81","-","0.49","-0.28","",
"食品類指數","2,091.09","+","9.21","0.44","",
"塑膠類指數","240.69","-","2.25","-0.93","",
"紡織纖維類指數","619.95","+","5.33","0.87","",
"電機機械類指數","318.46","-","0.03","-0.01","",
"電器電纜類指數","107.65","-","3.81","-3.42","",
"化學生技醫療類指數","128.12","+","0.80","0.63","",
"化學類指數","145.68","+","0.91","0.63","",
"生技醫療類指數","76.95","+","0.48","0.63","",
"玻璃陶瓷類指數","54.59","-","0.33","-0.60","",
"造紙類指數","378.97","-","4.22","-1.10","",
"鋼鐵類指數","145.47","+","0.01","0.01","",
"橡膠類指數","258.01","+","0.02","0.01","",
"汽車類指數","442.40","+","3.81","0.87","",
"電子工業類指數","813.12","+","3.20","0.40","",
"半導體類指數","381.70","+","1.51","0.40","",
"電腦及週邊設備類指數","188.69","+","1.20","0.64","",
"光電類指數","36.82","+","0.04","0.11","",
"通信網路類指數","139.82","+","0.08","0.06","",
"電子零組件類指數","185.83","+","0.42","0.23","",
"電子通路類指數","187.25","+","0.35","0.19","",
"資訊服務類指數","177.25","+","1.02","0.58","",
"其他電子類指數","110.62","+","0.81","0.74","",
"建材營造類指數","383.21","+","0.41","0.11","",
"航運類指數","172.50","+","0.91","0.53","",
"觀光類指數","158.72","+","0.81","0.51","",
"金融保險類指數","1,633.91","+","3.21","0.20","",
"貿易百貨類指數","294.88","+","1.93","0.66","",
"油電燃氣類指數","114.53","-","1.34","-1.16","",
"其他類指數","378.76","+","2.37","0.63","",
"臺指日報酬兩倍指數","35,571.99","+","199.94","0.57","",
"臺指反向一倍指數","4,007.28","-","11.36","-0.28","",
"電子類兩倍槓桿指數","35,780.48","+","280.52","0.79","",
"電子類反向指數","3,475.01","-","13.78","-0.39","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,369.66","+","38.27","0.88","",
"臺灣中小型公司治理指數","8,422.02","+","31.41","0.37","",
"臺灣IPO指數","5,095.92","+","33.73","0.67","",
"智慧中立指數","3,430.06","-","2.86","-0.08","",
"臺灣5G指數","8,173.67","+","29.22","0.36","",
"臺灣企業社會責任中小型指數","9,856.47","+","38.04","0.39","",
"特選臺灣電動車代表指數","8,068.59","-","11.37","-0.14","",
"臺灣5G+通訊指數","6,502.15","+","30.31","0.47","",
"臺灣全市場指數","5,765.44","+","18.24","0.32","",
"臺灣全市場半導體指數","5,401.52","+","24.18","0.45","",
"臺灣智慧移動與電動車指數","4,413.63","+","8.28","0.19","",
"特選小資高價30指數","5,323.82","+","16.78","0.32","",
"特選臺灣綠能及電動車指數","5,249.38","+","0.29","0.01","",
"特選臺灣智能車供應鏈聯盟指數","4,873.79","+","22.88","0.47","",
"臺灣全市場半導體精選30指數","4,314.57","+","14.58","0.34","",
"特選臺灣高股息30指數","4,196.52","+","0.56","0.01","",
"臺灣友善環境指數","5,162.92","+","16.26","0.32","",
"台灣永續價值指數","4,808.90","+","13.37","0.28","",
"特選臺灣IC設計指數","3,519.24","+","15.82","0.45","",
"特選臺灣環境永續高股息指數","4,905.84","+","0.08","--","",
"臺灣友善環境50指數","4,299.71","+","12.45","0.29","",
"特選臺灣IC設計產業代表指數","4,354.26","+","22.65","0.52","",
"特選臺灣綠能指數","5,354.18","-","27.41","-0.51","",
"特選臺灣智慧50指數","4,129.88","+","9.33","0.23","",
"特選臺灣標竿PCB指數","4,033.07","-","10.36","-0.26","",
"臺灣晶圓製造指數","4,822.12","+","5.58","0.12","",
"臺灣精選高息指數","4,277.17","+","2.97","0.07","",
"臺灣多因子優選高股息30指數","5,692.24","+","29.04","0.51","",
"特選臺灣優利高填息30指數","5,492.39","-","6.33","-0.12","",
"臺灣多因子優選成長30指數","6,438.13","+","10.63","0.17","",
"特選臺灣科技優息指數","6,766.79","+","20.88","0.31","",
"臺灣工業4.0指數","5,772.70","+","19.71","0.34","",
"臺灣半導體收益指數","5,279.29","+","19.76","0.38","",
"臺灣優選成長高股息指數","5,513.52","+","23.45","0.43","",
"特選臺灣ESG低碳高息40指數","6,057.57","+","5.37","0.09","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,341.84","+","115.06","0.39","",
"金融類日報酬反向一倍指數","4,648.01","-","9.17","-0.20","",
"漲升股利150指數","8,652.84","-","11.72","-0.14","",
"藍籌30指數","7,905.88","+","27.03","0.34","",
"工業菁英30指數","8,438.70","+","32.32","0.38","",
"電子菁英30指數","8,996.29","+","51.20","0.57","",
"低波動股利精選30指數","7,240.93","+","13.00","0.18","",
"中小型A級動能50指數","19,053.56","-","112.92","-0.59","",
"特選高息低波指數","8,048.13","+","32.77","0.41","",
"臺灣永續指數","8,594.02","+","24.53","0.29","",
"價值投資指數","6,483.10","+","8.40","0.13","",
"存股雙十等權重指數","7,381.92","+","15.14","0.21","",
"特選大蘋果指數","8,308.29","+","30.40","0.37","",
"中小型300指數","10,085.54","+","43.66","0.43","",
"臺灣500指數","8,705.83","+","23.30","0.27","",
"臺灣勞工權益指數","7,875.75","+","20.65","0.26","",
"微波高息精選20指數","7,072.29","+","3.85","0.05","",
"特選世代行動通訊指數","6,778.92","+","100.07","1.50","",
"智慧投資多因子30指數","5,443.42","+","5.07","0.09","",
"臺股期貨指數","9,080.03","+","17.86","0.20","",
"特選價值成長指數","7,292.52","+","3.79","0.05","",
"臺灣上櫃永續指數","6,430.67","+","0.79","0.01","",
"特選台股領航指數","7,468.61","+","40.02","0.54","",
"特選Smart多因子指數","6,293.19","+","10.76","0.17","",
"特選ESG高股息指數","4,755.44","+","33.38","0.71","",
"特選上櫃ESG成長指數","4,610.80","+","2.19","0.05","",
"特選上櫃ESG電子菁英指數","4,662.37","-","7.01","-0.15","",
"臺灣優息存股指數","4,852.42","-","20.19","-0.41","",
"特選上櫃ESG永續高股息指數","6,341.51","+","32.22","0.51","",
"特選臺灣金融高股息存股指數","5,265.22","+","18.92","0.36","",
"特選臺灣產業龍頭存股等權重指數","6,183.44","+","18.91","0.31","",
"上櫃ESG 30指數","5,905.05","+","24.03","0.41","",
"臺灣ESG低碳50指數","5,661.80","+","18.83","0.33","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","27,446.06","+","91.58","0.33","",
"發行量加權股價報酬指數","35,608.78","+","115.56","0.33","",
"臺灣公司治理100報酬指數","13,426.64","+","35.35","0.26","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","16,899.49","+","34.42","0.20","",
"臺灣高薪100報酬指數","13,620.25","+","37.36","0.28","",
"未含金融電子報酬指數","33,902.24","+","24.88","0.07","",
"小型股300報酬指數","12,829.64","+","47.07","0.37","",
"水泥類報酬指數","345.39","-","0.98","-0.28","",
"食品類報酬指數","3,276.70","+","14.42","0.44","",
"塑膠類報酬指數","450.03","-","4.20","-0.92","",
"紡織纖維類報酬指數","1,029.12","+","8.85","0.87","",
"電機機械類報酬指數","483.91","-","0.04","-0.01","",
"電器電纜類報酬指數","170.86","-","6.05","-3.42","",
"化學生技醫療類報酬指數","203.23","+","1.40","0.69","",
"化學類報酬指數","248.86","+","1.84","0.74","",
"生技醫療類報酬指數","109.68","+","0.70","0.64","",
"玻璃陶瓷類報酬指數","69.16","-","0.26","-0.37","",
"造紙類報酬指數","593.51","-","6.62","-1.10","",
"鋼鐵類報酬指數","247.84","+","0.12","0.05","",
"橡膠類報酬指數","422.98","+","0.05","0.01","",
"汽車類報酬指數","712.65","+","6.24","0.88","",
"電子工業類報酬指數","1,552.51","+","6.44","0.42","",
"半導體類報酬指數","686.20","+","2.93","0.43","",
"電腦及週邊設備類報酬指數","424.58","+","2.70","0.64","",
"光電類報酬指數","54.97","+","0.06","0.11","",
"通信網路類報酬指數","293.87","+","0.17","0.06","",
"電子零組件類報酬指數","349.29","+","0.80","0.23","",
"電子通路類報酬指數","460.56","+","0.88","0.19","",
"資訊服務類報酬指數","424.30","+","2.44","0.58","",
"其他電子類報酬指數","179.23","+","1.35","0.76","",
"建材營造類報酬指數","783.12","+","0.83","0.11","",
"航運類報酬指數","276.91","+","1.47","0.53","",
"觀光類報酬指數","222.23","+","1.14","0.52","",
"金融保險類報酬指數","2,844.86","+","11.87","0.42","",
"貿易百貨類報酬指數","461.09","+","3.03","0.66","",
"油電燃氣類報酬指數","183.34","-","2.15","-1.16","",
"其他類報酬指數","647.51","+","4.40","0.68","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,856.40","+","42.53","0.88","",
"臺灣中小型公司治理報酬指數","11,246.02","+","41.95","0.37","",
"臺灣IPO報酬指數","6,008.18","+","45.86","0.77","",
"智慧中立報酬指數","4,025.32","-","3.33","-0.08","",
"加權指數掩護性臺指買權價外5%報酬指數","7,127.80","+","23.64","0.33","",
"臺灣5G報酬指數","9,381.54","+","33.54","0.36","",
"臺灣企業社會責任中小型報酬指數","11,649.58","+","44.96","0.39","",
"特選臺灣電動車代表報酬指數","9,187.75","-","12.95","-0.14","",
"臺灣5G+通訊報酬指數","7,228.61","+","33.70","0.47","",
"臺灣全市場報酬指數","6,278.23","+","21.68","0.35","",
"臺灣全市場半導體報酬指數","5,996.00","+","28.81","0.48","",
"臺灣智慧移動與電動車報酬指數","4,887.38","+","9.17","0.19","",
"特選小資高價30報酬指數","5,808.96","+","18.31","0.32","",
"特選臺灣綠能及電動車報酬指數","5,781.65","+","1.28","0.02","",
"特選臺灣智能車供應鏈聯盟報酬指數","5,346.55","+","26.09","0.49","",
"臺灣全市場半導體精選30報酬指數","4,710.82","+","18.43","0.39","",
"特選臺灣高股息30報酬指數","4,952.82","+","0.67","0.01","",
"臺灣友善環境報酬指數","5,563.33","+","20.74","0.37","",
"台灣永續價值報酬指數","5,076.53","+","18.02","0.36","",
"特選臺灣IC設計報酬指數","3,892.22","+","17.50","0.45","",
"特選臺灣環境永續高股息報酬指數","5,607.55","+","3.82","0.07","",
"臺灣友善環境50報酬指數","4,621.23","+","14.54","0.32","",
"特選臺灣IC設計產業代表報酬指數","4,826.31","+","25.10","0.52","",
"特選臺灣綠能報酬指數","5,637.93","-","28.86","-0.51","",
"特選臺灣智慧50報酬指數","4,467.58","+","10.20","0.23","",
"特選臺灣標竿PCB報酬指數","4,315.10","-","11.10","-0.26","",
"臺灣晶圓製造報酬指數","5,232.76","+","13.12","0.25","",
"臺灣精選高息報酬指數","4,974.38","+","3.45","0.07","",
"臺灣多因子優選高股息30報酬指數","6,299.21","+","41.35","0.66","",
"特選臺灣優利高填息30報酬指數","6,075.98","-","3.72","-0.06","",
"臺灣多因子優選成長30報酬指數","6,504.15","+","10.74","0.17","",
"特選臺灣科技優息報酬指數","6,910.78","+","21.32","0.31","",
"臺灣工業4.0報酬指數","5,792.70","+","19.78","0.34","",
"臺灣半導體收益報酬指數","5,417.68","+","25.09","0.47","",
"臺灣優選成長高股息報酬指數","5,616.11","+","29.11","0.52","",
"特選臺灣ESG低碳高息40報酬指數","6,117.58","+","8.24","0.13","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","11,765.95","-","11.03","-0.09","",
"藍籌30報酬指數","10,266.07","+","46.36","0.45","",
"工業菁英30報酬指數","11,096.83","+","50.06","0.45","",
"電子菁英30報酬指數","11,494.44","+","65.42","0.57","",
"低波動股利精選30報酬指數","9,461.05","+","16.99","0.18","",
"中小型A級動能50報酬指數","22,665.77","-","134.33","-0.59","",
"特選高息低波報酬指數","11,385.40","+","46.37","0.41","",
"臺灣永續報酬指數","--","","--","--","",
"價值投資報酬指數","8,853.11","+","11.48","0.13","",
"存股雙十等權重報酬指數","9,430.68","+","28.67","0.30","",
"特選大蘋果報酬指數","10,093.60","+","36.93","0.37","",
"中小型300報酬指數","11,920.79","+","52.87","0.45","",
"臺灣500報酬指數","10,290.85","+","32.25","0.31","",
"臺灣勞工權益報酬指數","9,541.94","+","27.65","0.29","",
"微波高息精選20報酬指數","8,412.96","+","16.69","0.20","",
"特選世代行動通訊報酬指數","7,744.83","+","114.32","1.50","",
"智慧投資多因子30報酬指數","6,375.75","+","5.94","0.09","",
"特選大蘋果報酬正向兩倍指數","20,581.40","+","150.06","0.73","",
"特選大蘋果報酬反向一倍指數","5,544.93","-","20.44","-0.37","",
"特選價值成長報酬指數","8,874.13","+","4.61","0.05","",
"臺灣上櫃永續報酬指數","7,311.28","+","0.91","0.01","",
"特選台股領航報酬指數","8,706.46","+","59.43","0.69","",
"特選Smart多因子報酬指數","7,003.94","+","11.96","0.17","",
"特選ESG高股息報酬指數","5,447.65","+","38.24","0.71","",
"特選上櫃ESG成長報酬指數","4,940.64","+","2.35","0.05","",
"特選上櫃ESG電子菁英報酬指數","5,056.25","-","7.60","-0.15","",
"臺灣優息存股報酬指數","5,117.38","-","19.28","-0.38","",
"特選上櫃ESG永續高股息報酬指數","6,686.48","+","33.98","0.51","",
"特選臺灣金融高股息存股報酬指數","5,457.69","+","34.24","0.63","",
"特選臺灣產業龍頭存股等權重報酬指數","6,312.07","+","19.30","0.31","",
"上櫃ESG 30報酬指數","5,968.04","+","24.30","0.41","",
"臺灣ESG低碳50報酬指數","5,757.05","+","20.96","0.37","",
"112年06月28日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","246,734,142,031","3,284,941,966","1,732,852",
"2.台灣存託憑證","21,159,514","4,676,849","1,223",
"3.受益憑證","0","0","0",
"4.ETF","12,695,287,566","889,375,639","182,093",
"5.受益證券","55,495,374","2,630,026","340",
"6.變更交易股票","44,167,722","7,779,537","745",
"7.認購(售)權證","2,076,660,750","1,710,955,000","68,144",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","12,979,760","1,649,000","314",
"14.創新板股票","62,806,149","581,247","417",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","246,841,115,902","3,293,302,750","1,734,014",
"總計(1~15)","261,702,698,866","5,902,589,264","1,986,128",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,529(14)","498(10)",
"下跌(跌停)","4,824(39)","342(0)",
"持平","718","122",
"未成交","14,138","4",
"無比價","2,105","11",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"112年06月28日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","5,943,784","6,875","767,169,941","129.35","129.70","128.80","129.10","+","0.20","129.05","305","129.10","35","0.00",
="0051","元大中型100","35,101","159","2,303,409","65.15","65.90","65.15","65.60","+","0.45","65.50","1","65.60","3","0.00",
="0052","富邦科技","219,471","326","25,310,119","115.50","115.75","115.00","115.15","+","0.10","115.15","27","115.25","2","0.00",
="0053","元大電子","13,223","990","877,727","66.50","66.50","66.40","66.40"," ","0.00","66.25","2","66.45","25","0.00",
="0055","元大MSCI金融","120,459","234","2,790,348","23.18","23.20","23.12","23.17","+","0.08","23.16","9","23.17","12","0.00",
="0056","元大高股息","19,239,805","11,057","622,336,355","32.28","32.48","32.28","32.30","+","0.12","32.30","28","32.31","18","0.00",
="0057","富邦摩台","1,000","1","93,800","93.80","93.80","93.80","93.80","-","0.10","93.60","20","93.80","9","0.00",
="0061","元大寶滬深","223,761","561","4,028,196","18.00","18.05","17.93","18.05","+","0.05","17.97","3","18.05","45","0.00",
="006203","元大MSCI台灣","9,416","1,008","587,442","62.55","62.55","62.35","62.35","-","0.15","62.35","7","62.50","1","0.00",
="006204","永豐臺灣加權","53,285","1,001","4,607,229","86.70","86.70","86.45","86.50","+","0.15","86.40","51","86.60","60","0.00",
="006205","富邦上証","1,934,050","214","57,149,171","29.62","29.73","29.46","29.61","-","0.01","29.60","127","29.61","10","0.00",
="006206","元大上證50","73,813","50","2,066,528","28.02","28.10","27.93","28.06","+","0.05","28.04","2","28.08","1","0.00",
="006207","復華滬深","327,970","980","7,651,640","23.41","23.41","23.30","23.39","-","0.03","23.37","3","23.39","108","0.00",
="006208","富邦台50","3,815,448","4,255","285,209,351","75.00","75.20","74.55","74.65","-","0.10","74.65","16","74.70","92","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","6.85","5","6.90","5","0.00",
="00631L","元大台灣50正2","2,038,166","1,846","273,963,882","135.10","135.10","133.85","134.30","+","0.35","134.30","162","134.35","18","0.00",
="00632R","元大台灣50反1","119,747,307","3,442","578,499,897","4.82","4.85","4.81","4.83","-","0.01","4.83","17,917","4.84","17,388","0.00",
="00633L","富邦上証正2","3,998,134","1,014","140,799,001","35.16","35.49","34.97","35.25","+","0.25","35.25","17","35.26","124","0.00",
="00634R","富邦上証反1","200,000","20","932,760","4.66","4.68","4.65","4.67","-","0.02","4.65","800","4.67","260","0.00",
="00635U","期元大S&P黃金","398,579","244","9,573,838","24.03","24.04","24.01","24.03","-","0.14","24.02","13","24.04","45","0.00",
="00636","國泰中國A50","715,484","627","14,342,349","20.10","20.11","19.98","20.08","+","0.07","20.07","12","20.08","175","0.00",
="00636K","國泰中國A50+U","200","2","1,294","6.47","6.47","6.47","6.47","+","0.02","6.44","10","6.49","10","0.00",
="00637L","元大滬深300正2","46,194,423","8,980","643,652,301","13.90","14.04","13.83","13.93","+","0.09","13.93","36","13.94","40","0.00",
="00638R","元大滬深300反1","66,000","25","647,420","9.80","9.83","9.78","9.83","-","0.01","9.81","1","9.83","389","0.00",
="00639","富邦深100","376,019","212","4,447,644","11.86","11.89","11.75","11.84","-","0.03","11.83","1","11.84","2","0.00",
="00640L","富邦日本正2","1,798,471","472","70,841,666","39.04","39.80","38.88","39.80","+","1.31","39.80","1","39.85","3","0.00",
="00641R","富邦日本反1","849,235","186","6,844,320","8.11","8.12","8.02","8.04","-","0.13","8.03","176","8.04","181","0.00",
="00642U","期元大S&P石油","31,593,985","6,529","455,228,655","14.43","14.46","14.38","14.45","-","0.36","14.44","90","14.45","1,536","0.00",
="00643","群益深証中小","205,570","55","2,830,054","13.81","13.82","13.66","13.79","-","0.12","13.79","60","13.80","1","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.19","2","3.25","1","0.00",
="00645","富邦日本","2,488,224","501","76,793,269","30.79","31.03","30.69","31.03","+","0.44","31.03","98","31.04","5","0.00",
="00646","元大S&P500","423,302","362","17,841,770","42.08","42.20","42.08","42.20","+","0.38","42.20","2","42.21","50","0.00",
="00647L","元大S&P500正2","107,170","38","6,634,559","61.85","62.00","61.80","61.90","+","0.85","61.90","56","61.95","1","0.00",
="00648R","元大S&P500反1","534,352","81","3,583,872","6.70","6.71","6.70","6.71","-","0.05","6.70","2,350","6.71","373","0.00",
="00650L","復華香港正2","6,739,321","735","82,485,507","12.33","12.38","12.14","12.24","+","0.02","12.24","2","12.25","476","0.00",
="00651R","復華香港反1","394,006","41","3,396,500","8.63","8.65","8.57","8.61","-","0.02","8.61","145","8.63","353","0.00",
="00652","富邦印度","385,541","297","12,077,374","31.07","31.47","31.07","31.46","+","0.42","31.45","5","31.46","25","0.00",
="00653L","富邦印度正2","609,262","130","28,151,293","46.05","46.57","46.05","46.53","+","0.88","46.50","6","46.53","6","0.00",
="00654R","富邦印度反1","199,000","23","1,533,850","7.72","7.74","7.68","7.69","-","0.07","7.68","29","7.69","59","0.00",
="00655L","國泰中國A50正2","2,784,200","444","68,857,177","24.74","24.94","24.54","24.72","+","0.12","24.72","274","24.73","10","0.00",
="00656R","國泰中國A50反1","284,040","22","2,487,662","8.76","8.79","8.74","8.75","-","0.01","8.75","1","8.76","150","0.00",
="00657","國泰日經225","984,070","136","38,166,705","38.58","39.00","38.47","38.98","+","0.62","38.97","99","38.99","2","0.00",
="00657K","國泰日經225+U","200","2","2,508","12.54","12.54","12.54","12.54","+","0.24","12.53","10","12.56","10","0.00",
="00660","元大歐洲50","3,033","7","95,135","31.34","31.38","31.34","31.37","+","0.03","31.23","1","31.38","4","0.00",
="00661","元大日經225","332,563","396","13,944,021","41.55","42.14","41.55","42.14","+","0.74","42.14","2","42.17","175","0.00",
="00662","富邦NASDAQ","349,205","389","20,785,219","59.35","59.65","59.30","59.65","+","0.90","59.60","4","59.65","73","0.00",
="00663L","國泰臺灣加權正2","11,000","11","1,366,650","124.70","124.70","124.10","124.15","-","0.55","124.30","1","124.45","200","0.00",
="00664R","國泰臺灣加權反1","3,518,057","202","19,173,987","5.44","5.47","5.44","5.46"," ","0.00","5.45","900","5.46","2,348","0.00",
="00665L","富邦恒生國企正2","32,211,980","1,978","244,157,496","7.67","7.70","7.51","7.58"," ","0.00","7.57","72","7.58","120","0.00",
="00666R","富邦恒生國企反1","109,000","14","1,638,900","14.97","15.10","14.90","15.07"," ","0.00","15.05","4","15.06","54","0.00",
="00668","國泰美國道瓊","235,659","948","9,027,323","38.29","38.36","38.25","38.36","+","0.23","38.33","83","38.36","121","0.00",
="00668K","國泰美國道瓊+U","200","2","2,470","12.35","12.35","12.35","12.35","+","0.06","12.32","10","12.36","10","0.00",
