上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/05/06
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.81","+0.24","25.19","26.02","25.00","144,900,000","3,726,717,310","19,197","25.81","1,436","25.82","158","9,011,192,000","9,999.95","0.01"
"00687B","國泰20年美債","26.77","+0.26","26.07","26.97","26.07","91,881,000","2,457,907,500","12,524","26.77","1,318","26.78","11","7,172,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.06","-0.05","9.06","9.06","9.06","50,800","460,248","12","9.05","10","9.07","158","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","39.29","+0.80","38.86","39.42","38.49","331,000","12,996,240","89","39.28","1","39.31","13","175,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.27","+0.47","32.80","33.37","32.80","396,000","13,176,150","57","33.25","2","33.27","3","41,186,000","9,999.95","0.01"
"00696B","富邦美債20年","27.74","+0.29","27.49","27.92","27.44","5,170,000","143,688,990","354","27.74","130","27.75","51","919,181,000","9,999.95","0.01"
"00697B","元大美債7-10","33.88","+0.37","33.50","33.99","33.50","1,042,000","35,271,350","252","33.88","30","33.89","1","60,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.72","+0.08","19.57","19.74","19.57","166,000","3,272,150","20","19.68","1","19.70","1","6,501,000","9,999.95","0.01"
"00719B","元大美債1-3","29.57","+0.47","29.10","29.68","29.10","5,306,000","156,642,600","1,104","29.56","13","29.57","3","470,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","30.53","+0.36","29.90","30.75","29.80","28,305,000","862,688,160","3,734","30.52","305","30.53","165","4,121,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","33.82","+0.43","33.36","34.02","33.36","5,876,000","199,020,500","554","33.81","113","33.82","66","1,491,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","29.30","+0.29","29.29","29.44","29.29","262,000","7,685,220","50","29.24","104","29.30","2","1,505,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","31.01","+0.46","30.50","31.21","30.34","8,493,000","263,673,430","287","31.00","118","31.01","83","2,845,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","32.55","+0.50","31.74","32.74","31.74","19,504,000","634,148,670","2,519","32.54","10","32.55","241","3,514,706,000","9,999.95","0.01"
