"112年02月03日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,848.24","+","10.53","0.06","",
"發行量加權股價指數","15,602.66","+","7.50","0.05","",
"臺灣公司治理100指數","8,989.25","+","2.58","0.03","",
"臺灣50指數","12,128.74","+","14.32","0.12","",
"臺灣50權重上限30%指數","11,360.41","+","4.08","0.04","",
"臺灣中型100指數","13,516.94","+","19.91","0.15","",
"臺灣資訊科技指數","21,104.56","+","61.71","0.29","",
"臺灣發達指數","9,951.13","-","9.33","-0.09","",
"臺灣高股息指數","6,334.89","-","0.06","--","",
"臺灣就業99指數","9,419.07","-","10.81","-0.11","",
"臺灣高薪100指數","8,427.57","-","18.23","-0.22","",
"未含金融指數","13,479.13","+","14.22","0.11","",
"未含電子指數","17,774.34","-","44.22","-0.25","",
"未含金融電子指數","14,865.06","-","28.21","-0.19","",
"小型股300指數","8,617.66","-","9.28","-0.11","",
"水泥窯製類指數","638.51","-","3.33","-0.52","",
"塑膠化工類指數","844.65","-","2.71","-0.32","",
"機電類指數","4,135.57","+","9.83","0.24","",
"水泥類指數","163.18","-","1.02","-0.62","",
"食品類指數","1,842.11","-","10.82","-0.58","",
"塑膠類指數","244.99","-","1.50","-0.61","",
"紡織纖維類指數","586.92","+","1.09","0.19","",
"電機機械類指數","249.44","+","1.05","0.42","",
"電器電纜類指數","118.84","-","0.09","-0.08","",
"化學生技醫療類指數","122.13","+","0.09","0.07","",
"化學類指數","135.47","-","0.22","-0.16","",
"生技醫療類指數","75.07","+","0.22","0.29","",
"玻璃陶瓷類指數","60.83","+","0.02","0.03","",
"造紙類指數","314.13","+","1.58","0.51","",
"鋼鐵類指數","148.85","-","1.72","-1.14","",
"橡膠類指數","238.49","+","1.02","0.43","",
"汽車類指數","355.25","-","0.57","-0.16","",
"電子工業類指數","737.34","+","1.74","0.24","",
"半導體類指數","361.78","+","1.26","0.35","",
"電腦及週邊設備類指數","129.69","+","0.42","0.32","",
"光電類指數","34.21","-","0.11","-0.32","",
"通信網路類指數","127.16","+","0.42","0.33","",
"電子零組件類指數","165.69","-","0.32","-0.19","",
"電子通路類指數","177.61","+","1.36","0.77","",
"資訊服務類指數","128.22","+","0.30","0.23","",
"其他電子類指數","96.47","-","0.19","-0.20","",
"建材營造類指數","356.19","+","1.41","0.40","",
"航運類指數","164.53","+","0.47","0.29","",
