"113年06月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,848.91","+","282.61","1.11","",
"發行量加權股價指數","22,757.43","+","260.90","1.16","",
"臺灣公司治理100指數","13,249.89","+","187.50","1.44","",
"臺灣50指數","18,304.58","+","285.60","1.58","",
"臺灣50權重上限30%指數","16,222.60","+","189.96","1.18","",
"臺灣中型100指數","20,789.96","+","106.11","0.51","",
"臺灣資訊科技指數","36,729.49","+","617.24","1.71","",
"臺灣發達指數","10,300.68","+","4.37","0.04","",
"臺灣高股息指數","10,152.34","+","48.57","0.48","",
"臺灣就業99指數","13,671.38","+","171.22","1.27","",
"臺灣高薪100指數","12,141.80","+","98.37","0.82","",
"未含金融指數","19,971.63","+","225.35","1.14","",
"未含電子指數","20,496.12","+","130.90","0.64","",
"未含金融電子指數","16,320.01","+","51.04","0.31","",
"小型股300指數","12,125.09","+","23.58","0.19","",
"水泥窯製類指數","621.01","-","1.10","-0.18","",
"塑膠化工類指數","753.98","+","3.70","0.49","",
"機電類指數","6,835.10","+","92.19","1.37","",
"水泥類指數","160.90","+","0.07","0.04","",
"食品類指數","2,237.45","-","1.57","-0.07","",
"塑膠類指數","173.94","+","0.22","0.13","",
"紡織纖維類指數","661.49","+","0.43","0.07","",
"電機機械類指數","450.29","+","2.73","0.61","",
"電器電纜類指數","121.57","+","0.42","0.35","",
"化學生技醫療類指數","140.37","+","1.17","0.84","",
"化學類指數","170.08","+","0.41","0.24","",
"生技醫療類指數","77.76","+","0.97","1.26","",
"玻璃陶瓷類指數","54.48","-","0.84","-1.52","",
"造紙類指數","340.63","+","0.43","0.13","",
"鋼鐵類指數","146.12","-","0.81","-0.55","",
"橡膠類指數","294.21","+","2.00","0.68","",
"汽車類指數","420.57","+","4.65","1.12","",
"電子工業類指數","1,220.41","+","16.79","1.39","",
"半導體類指數","607.20","+","12.89","2.17","",
"電腦及週邊設備類指數","284.98","+","0.79","0.28","",
"光電類指數","42.32","+","0.19","0.45","",
"通信網路類指數","159.13","+","0.12","0.08","",
"電子零組件類指數","233.63","-","0.84","-0.36","",
"電子通路類指數","282.92","+","4.20","1.51","",
"資訊服務類指數","205.98","+","1.80","0.88","",
"其他電子類指數","173.93","-","0.81","-0.46","",
"建材營造類指數","619.50","+","2.50","0.41","",
"航運類指數","195.66","+","0.62","0.32","",
"觀光餐旅類指數","135.67","+","0.06","0.04","",
"金融保險類指數","1,999.57","+","26.10","1.32","",
"貿易百貨類指數","297.53","+","2.80","0.95","",
"油電燃氣類指數","89.86","-","0.11","-0.12","",
"綠能環保類指數","113.16","-","0.15","-0.13","",
"數位雲端類指數","72.98","+","0.08","0.11","",
"運動休閒類指數","99.45","+","0.03","0.03","",
"居家生活類指數","112.31","-","1.00","-0.88","",
"其他類指數","378.42","+","2.50","0.67","",
"臺指日報酬兩倍指數","63,160.50","+","1,431.78","2.32","",
"臺指反向一倍指數","2,924.47","-","34.31","-1.16","",
"電子類兩倍槓桿指數","78,164.83","+","2,121.55","2.79","",
"電子類反向指數","2,242.58","-","31.73","-1.40","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,341.03","+","44.13","1.03","",
"臺灣中小型公司治理指數","10,947.85","+","128.81","1.19","",
"臺灣IPO指數","6,021.20","+","43.57","0.73","",
"智慧中立指數","3,813.78","-","10.24","-0.27","",
"臺灣5G指數","11,629.76","+","148.01","1.29","",
"臺灣企業社會責任中小型指數","12,943.01","+","26.31","0.20","",
"特選臺灣電動車代表指數","10,327.47","-","18.29","-0.18","",
"臺灣5G+通訊指數","10,058.64","+","109.63","1.10","",
"臺灣全市場指數","7,878.26","+","88.92","1.14","",
"臺灣全市場半導體指數","8,146.77","+","136.72","1.71","",
"臺灣智慧移動與電動車指數","6,024.60","+","32.94","0.55","",
"特選小資高價30指數","7,962.67","+","99.70","1.27","",
"特選臺灣綠能及電動車指數","6,345.17","+","31.32","0.50","",
"特選臺灣智能車供應鏈聯盟指數","7,275.59","+","85.71","1.19","",
"臺灣全市場半導體精選30指數","6,508.88","+","124.08","1.94","",
"特選臺灣高股息30指數","6,030.32","+","51.92","0.87","",
"臺灣友善環境指數","6,879.14","+","74.64","1.10","",
"台灣永續價值指數","6,166.06","+","82.72","1.36","",
"特選臺灣IC設計指數","4,943.14","+","68.16","1.40","",
"特選臺灣環境永續高股息指數","8,127.12","+","29.45","0.36","",
"臺灣友善環境50指數","5,818.20","+","62.70","1.09","",
"特選臺灣IC設計產業代表指數","6,505.16","+","105.80","1.65","",
"特選臺灣綠能指數","6,118.51","-","1.32","-0.02","",
"特選臺灣智慧50指數","5,279.67","+","69.89","1.34","",
"臺灣晶圓製造指數","6,626.74","+","120.53","1.85","",
"臺灣精選高息指數","5,954.71","+","82.55","1.41","",
"臺灣多因子優選高股息30指數","9,252.40","+","52.49","0.57","",
"特選臺灣優利高填息30指數","7,797.49","+","60.93","0.79","",
"特選臺灣科技優息指數","9,742.16","+","53.98","0.56","",
"臺灣半導體收益指數","7,533.84","+","114.07","1.54","",
"臺灣優選成長高股息指數","8,233.32","+","81.82","1.00","",
"特選臺灣ESG低碳高息40指數","9,232.20","+","8.42","0.09","",
"臺灣優選多因子30指數","8,720.47","+","49.23","0.57","",
"臺灣創新科技50指數","7,594.14","+","101.08","1.35","",
"臺灣全市場新經濟產業指數","4,992.39","-","4.13","-0.08","",
"臺灣ESG永續高股息等權重指數","6,774.89","+","34.24","0.51","",
"臺灣永續高息中小型指數","6,711.94","+","51.94","0.78","",
"特選臺灣高息優質成長指數","6,509.43","+","39.45","0.61","",
"特選臺灣高息動能指數","6,892.30","+","37.81","0.55","",
"臺灣電子成長高息等權重指數","6,209.42","+","0.34","0.01","",
"特選臺灣優利成長指數","5,744.27","+","51.20","0.90","",
"臺灣價值高息指數","5,982.67","+","35.96","0.60","",
"特選臺灣IC設計動能指數","5,507.87","+","36.97","0.68","",
"臺灣科技高股息指數","6,255.76","+","32.40","0.52","",
"臺灣趨勢動能高股息指數","5,993.53","+","59.73","1.01","",
"特選臺灣科技高息成長指數","6,056.49","+","63.30","1.06","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","43,275.72","+","1,115.18","2.65","",
"金融類日報酬反向一倍指數","3,739.68","-","50.12","-1.32","",
"漲升股利150指數","10,595.01","+","82.84","0.79","",
"藍籌30指數","10,740.19","+","134.00","1.26","",
"工業菁英30指數","11,445.79","+","97.75","0.86","",
"低波動股利精選30指數","8,302.54","+","81.14","0.99","",
"中小型A級動能50指數","27,017.40","-","81.71","-0.30","",
"特選高息低波指數","10,772.85","+","47.57","0.44","",
"臺灣永續指數","11,871.41","+","147.53","1.26","",
"價值投資指數","8,325.62","+","34.26","0.41","",
"存股雙十等權重指數","10,476.85","+","112.79","1.09","",
"特選大蘋果指數","11,650.65","+","93.87","0.81","",
"中小型300指數","12,633.78","+","55.06","0.44","",
"臺灣500指數","11,588.63","+","123.78","1.08","",
"臺灣勞工權益指數","10,101.00","+","35.47","0.35","",
"微波高息精選20指數","9,287.53","-","31.05","-0.33","",
"特選世代行動通訊指數","8,944.41","-","7.80","-0.09","",
"智慧投資多因子30指數","7,737.70","+","69.29","0.90","",
"臺股期貨指數","12,373.44","+","173.74","1.42","",
"特選價值成長指數","10,118.36","+","62.66","0.62","",
"臺灣上櫃永續指數","8,104.50","+","122.42","1.53","",
"特選台股領航指數","11,161.70","+","131.63","1.19","",
"特選Smart多因子指數","9,100.74","+","91.35","1.01","",
"特選ESG高股息指數","7,275.26","+","60.70","0.84","",
"特選上櫃ESG成長指數","6,017.50","+","124.06","2.11","",
