上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/12/29
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.24","-0.04","27.29","27.31","27.23","31,994,000","872,641,720","2,801","27.24","841","27.25","282","8,738,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.29","-0.04","28.35","28.37","28.28","27,354,000","774,894,640","2,285","28.29","1,376","28.30","209","6,863,231,176","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.41","-0.01","9.42","9.42","9.41","111,400","1,049,278","9","9.41","100","9.42","102","2,242,268","9,999.95","0.01"
"00694B","富邦美債1-3","41.68","-0.02","41.75","41.75","41.64","147,000","6,125,490","27","41.66","25","41.68","43","178,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.75","+0.02","35.82","35.82","35.73","236,000","8,435,330","19","35.72","63","35.75","1","40,186,000","9,999.95","0.01"
"00696B","富邦美債20年","29.63","-0.02","29.65","29.70","29.60","5,465,000","161,936,750","137","29.62","24","29.63","15","912,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.02","0.00","36.02","36.07","36.02","394,000","14,197,790","112","36.02","36","36.03","3","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","31.15","+0.01","31.14","31.16","31.14","1,662,000","51,770,680","356","31.14","6","31.15","81","514,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.73","+0.01","33.72","33.79","33.71","4,222,000","142,506,950","682","33.72","212","33.73","33","4,301,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.96","0.00","36.96","37.01","36.93","3,751,000","138,609,600","153","36.95","37","36.96","19","1,492,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.67","-0.02","31.73","31.73","31.67","110,000","3,483,910","8","31.64","52","31.66","1","1,511,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.84","-0.01","35.00","35.00","34.81","4,040,000","140,709,360","81","34.82","52","34.84","129","3,062,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.79","+0.04","35.76","35.85","35.76","4,192,000","150,097,360","638","35.78","1","35.79","1","3,801,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.73","+0.02","33.73","33.75","33.71","172,000","5,802,170","24","33.73","7","33.75","20","1,182,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.15","-0.03","40.18","40.18","40.15","133,000","5,341,340","11","40.11","40","40.14","61","55,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.98","+0.02","15.99","15.99","15.98","501,000","8,005,990","5","15.97","5","15.98","1","27,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.26","0.00","39.24","39.33","39.24","4,487,000","176,213,070","185","39.26","18","39.27","242","1,626,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.59","-0.02","37.59","37.65","37.59","268,000","10,080,800","16","37.56","25","37.58","2","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.36","+0.02","36.43","36.43","36.36","1,236,000","44,993,750","36","36.36","121","36.39","103","2,367,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.34","+0.05","32.34","32.34","32.34","100,000","3,234,000","2","32.25","10","32.29","1","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.91","+0.02","33.91","33.91","33.91","100,000","3,391,000","4","33.81","10","33.86","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.21","-0.01","32.22","32.33","32.18","8,306,000","267,568,100","1,744","32.20","40","32.21","99","4,833,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.40","-0.03","34.45","34.46","34.39","105,000","3,613,140","9","34.39","20","34.41","20","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.35","+0.01","33.34","33.35","33.31","123,000","4,099,590","9","33.34","1","33.37","15","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.08","-0.01","32.17","32.17","32.07","296,000","9,504,180","30","32.07","2","32.10","2","1,393,800,000","9,999.95","0.01"
"00758B","復華能源債","51.65","+0.05","51.65","51.65","51.65","100,000","5,165,000","2","51.50","2","51.70","30","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","55.50","+0.05","55.50","55.50","55.50","100,000","5,550,000","4","55.35","20","55.40","1","47,525,000","9,999.95","0.01"
"00760B","復華新興企業債","55.40","+0.10","55.35","55.45","55.35","105,000","5,816,950","7","55.30","5","55.35","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.20","+0.02","35.18","35.24","35.18","199,000","7,005,880","25","35.17","7","35.20","103","2,738,089,000","9,999.95","0.01"
"00764B","群益25年美債","28.28","-0.06","28.34","28.35","28.28","14,877,000","420,936,270","180","28.28","349","28.31","505","1,358,000,000","9,999.95","0.01"
"00768B","復華20年美債","51.75","-0.05","51.80","51.80","51.70","1,309,000","67,781,650","72","51.75","7","51.80","1,030","644,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.30","+0.01","34.25","34.35","34.25","2,565,000","88,024,200","365","34.30","8","34.31","3","3,459,790,000","9,999.95","0.01"
"00773B","中信優先金融債","36.80","+0.01","36.79","36.85","36.78","1,026,000","37,777,790","102","36.79","2","36.80","12","2,612,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.37","+0.03","33.35","33.37","33.33","150,000","5,004,280","11","33.23","10","33.33","1","1,862,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.51","+0.02","35.51","35.51","35.51","100,000","3,551,000","4","35.38","10","35.45","1","1,527,650,000","9,999.95","0.01"
"00779B","凱基美債25+","28.64","-0.04","28.71","28.71","28.64","322,000","9,243,380","5","28.63","105","28.67","93","1,163,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","38.09","+0.01","38.13","38.13","38.09","107,000","4,076,820","11","38.09","57","38.10","7","256,102,000","9,999.95","0.01"
"00781B","國泰A級科技債","29.43","-0.01","29.45","29.48","29.43","111,000","3,269,000","13","29.43","1","29.45","7","7,336,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.38","-0.01","31.39","31.43","31.38","163,000","5,115,740","17","31.36","2","31.40","34","17,467,000","9,999.95","0.01"
"00785B","富邦金融投等債","36.01","-0.01","36.03","36.03","36.01","101,000","3,637,030","5","36.00","1","36.01","1","1,016,966,000","9,999.95","0.01"
