"112年12月25日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","20,189.76","+","2.03","0.01","",
"發行量加權股價指數","17,604.84","+","8.21","0.05","",
"臺灣公司治理100指數","9,870.09","-","4.08","-0.04","",
"臺灣50指數","13,119.70","+","21.50","0.16","",
"臺灣50權重上限30%指數","12,327.30","+","33.23","0.27","",
"臺灣中型100指數","18,084.24","+","18.09","0.10","",
"臺灣資訊科技指數","25,016.71","+","50.36","0.20","",
"臺灣發達指數","9,780.65","-","11.04","-0.11","",
"臺灣高股息指數","8,778.05","+","66.77","0.77","",
"臺灣就業99指數","11,529.17","+","38.65","0.34","",
"臺灣高薪100指數","9,831.60","-","35.61","-0.36","",
"未含金融指數","15,282.19","+","2.63","0.02","",
"未含電子指數","18,399.07","-","36.80","-0.20","",
"未含金融電子指數","15,054.12","-","63.03","-0.42","",
"小型股300指數","10,138.05","-","33.25","-0.33","",
"水泥窯製類指數","609.89","+","3.57","0.59","",
"塑膠化工類指數","800.23","-","2.21","-0.28","",
"機電類指數","4,907.52","+","9.65","0.20","",
"水泥類指數","159.06","+","1.02","0.65","",
"食品類指數","2,052.92","-","0.52","-0.03","",
"塑膠類指數","216.22","+","0.18","0.08","",
"紡織纖維類指數","616.41","-","2.59","-0.42","",
"電機機械類指數","314.41","+","3.25","1.04","",
"電器電纜類指數","104.23","-","1.29","-1.22","",
"化學生技醫療類指數","126.53","-","0.90","-0.71","",
"化學類指數","159.11","-","1.41","-0.88","",
"生技醫療類指數","68.19","-","0.37","-0.54","",
"玻璃陶瓷類指數","51.38","+","0.10","0.20","",
"造紙類指數","347.36","-","4.33","-1.23","",
"鋼鐵類指數","146.39","+","0.32","0.22","",
"橡膠類指數","264.87","-","2.27","-0.85","",
"汽車類指數","412.46","+","3.12","0.76","",
"電子工業類指數","875.85","+","1.62","0.19","",
"半導體類指數","406.77","-","0.50","-0.12","",
"電腦及週邊設備類指數","237.85","+","3.26","1.39","",
"光電類指數","37.58","+","0.73","1.98","",
"通信網路類指數","147.29","+","0.66","0.45","",
"電子零組件類指數","202.12","+","0.13","0.06","",
"電子通路類指數","236.40","+","0.31","0.13","",
"資訊服務類指數","176.99","-","1.23","-0.69","",
"其他電子類指數","102.70","-","0.06","-0.06","",
"建材營造類指數","424.47","-","1.39","-0.33","",
"航運類指數","154.27","-","7.61","-4.70","",
"觀光餐旅類指數","129.32","+","0.58","0.45","",
"金融保險類指數","1,694.06","+","4.72","0.28","",
"貿易百貨類指數","282.32","+","0.18","0.06","",
"油電燃氣類指數","107.84","+","0.65","0.61","",
"綠能環保類指數","92.66","-","0.33","-0.35","",
"數位雲端類指數","82.00","-","0.11","-0.13","",
"運動休閒類指數","90.39","+","0.29","0.32","",
"居家生活類指數","102.94","+","0.23","0.22","",
"其他類指數","369.55","+","0.07","0.02","",
"臺指日報酬兩倍指數","38,238.87","+","35.65","0.09","",
"臺指反向一倍指數","3,824.83","-","1.79","-0.05","",
"電子類兩倍槓桿指數","41,080.77","+","151.69","0.37","",
"電子類反向指數","3,189.62","-","5.92","-0.19","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,043.20","-","23.09","-0.57","",
"臺灣中小型公司治理指數","9,666.91","-","36.36","-0.37","",
"臺灣IPO指數","5,104.47","-","37.33","-0.73","",
"智慧中立指數","3,396.66","-","23.87","-0.70","",
"臺灣5G指數","8,955.00","+","10.39","0.12","",
"臺灣企業社會責任中小型指數","11,454.94","+","42.04","0.37","",
"特選臺灣電動車代表指數","8,276.59","+","60.86","0.74","",
"臺灣5G+通訊指數","7,108.41","+","24.29","0.34","",
"臺灣全市場指數","6,025.88","+","0.20","--","",
"臺灣全市場半導體指數","6,222.97","-","0.83","-0.01","",
"臺灣智慧移動與電動車指數","4,690.40","+","29.23","0.63","",
