"113年09月11日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","23,956.51","-","26.08","-0.11","",
"發行量加權股價指數","21,031.00","-","33.08","-0.16","",
"臺灣公司治理100指數","12,261.72","-","37.80","-0.31","",
"臺灣50指數","17,064.91","-","52.23","-0.31","",
"臺灣50權重上限30%指數","14,928.74","-","43.53","-0.29","",
"臺灣中型100指數","18,809.10","+","29.76","0.16","",
"臺灣資訊科技指數","33,629.78","-","59.31","-0.18","",
"臺灣發達指數","9,666.47","-","10.97","-0.11","",
"臺灣高股息指數","9,133.40","-","1.11","-0.01","",
"臺灣就業99指數","12,706.14","-","13.48","-0.11","",
"臺灣高薪100指數","11,088.69","+","3.45","0.03","",
"未含金融指數","18,270.89","-","14.20","-0.08","",
"未含電子指數","19,317.79","-","18.31","-0.09","",
"未含金融電子指數","14,878.84","+","41.56","0.28","",
"小型股300指數","11,165.37","-","10.60","-0.09","",
"水泥窯製類指數","586.21","-","3.22","-0.55","",
"塑膠化工類指數","668.45","+","4.19","0.63","",
"機電類指數","6,242.06","-","8.08","-0.13","",
"水泥類指數","155.35","-","0.86","-0.55","",
"食品類指數","2,312.09","-","7.41","-0.32","",
"塑膠類指數","135.44","+","2.09","1.57","",
"紡織纖維類指數","639.13","-","1.91","-0.30","",
"電機機械類指數","374.90","+","6.61","1.79","",
"電器電纜類指數","104.29","+","1.51","1.47","",
"化學生技醫療類指數","138.67","+","0.21","0.15","",
"化學類指數","165.26","+","1.73","1.06","",
"生技醫療類指數","77.71","-","0.35","-0.45","",
"玻璃陶瓷類指數","44.05","-","0.24","-0.54","",
"造紙類指數","305.20","+","0.13","0.04","",
"鋼鐵類指數","126.19","-","0.87","-0.68","",
"橡膠類指數","278.15","-","1.42","-0.51","",
"汽車類指數","375.65","-","2.01","-0.53","",
"電子工業類指數","1,117.68","-","2.09","-0.19","",
"半導體類指數","560.21","-","1.63","-0.29","",
"電腦及週邊設備類指數","239.85","+","0.74","0.31","",
"光電類指數","39.86","+","0.54","1.37","",
"通信網路類指數","156.05","-","0.03","-0.02","",
"電子零組件類指數","217.00","-","1.17","-0.54","",
"電子通路類指數","250.10","-","2.15","-0.85","",
"資訊服務類指數","185.71","-","0.10","-0.05","",
"其他電子類指數","156.09","-","0.16","-0.10","",
"建材營造類指數","594.81","-","3.77","-0.63","",
"航運類指數","175.41","+","3.21","1.86","",
"觀光餐旅類指數","116.19","+","0.06","0.05","",
"金融保險類指數","2,011.39","-","15.98","-0.79","",
"貿易百貨類指數","306.44","-","2.43","-0.79","",
"油電燃氣類指數","67.96","","--","--","",
"綠能環保類指數","118.88","+","1.41","1.20","",
"數位雲端類指數","64.91","+","0.07","0.11","",
"運動休閒類指數","98.40","-","0.16","-0.16","",
"居家生活類指數","130.43","-","3.47","-2.59","",
"其他類指數","351.55","+","1.18","0.34","",
"臺指日報酬兩倍指數","52,663.22","-","165.93","-0.31","",
"臺指反向一倍指數","3,094.40","+","4.85","0.16","",
"電子類兩倍槓桿指數","63,375.22","-","237.46","-0.37","",
"電子類反向指數","2,372.27","+","4.42","0.19","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,262.03","-","0.93","-0.02","",
"臺灣中小型公司治理指數","9,893.39","-","53.54","-0.54","",
"臺灣IPO指數","5,410.39","+","57.20","1.07","",
"智慧中立指數","3,946.64","-","5.16","-0.13","",
"臺灣5G指數","10,497.13","-","32.85","-0.31","",
"臺灣企業社會責任中小型指數","11,362.87","+","9.03","0.08","",
"特選臺灣電動車代表指數","9,474.90","+","11.42","0.12","",
"臺灣5G+通訊指數","9,078.25","-","4.36","-0.05","",
"臺灣全市場指數","7,307.95","-","10.57","-0.14","",
"臺灣全市場半導體指數","7,135.46","-","7.52","-0.11","",
"臺灣智慧移動與電動車指數","5,374.03","+","5.24","0.10","",
"特選小資高價30指數","7,231.91","+","16.86","0.23","",
"特選臺灣綠能及電動車指數","5,668.16","+","12.76","0.23","",
"特選臺灣智能車供應鏈聯盟指數","6,530.81","-","6.52","-0.10","",
"臺灣全市場半導體精選30指數","5,609.91","-","7.19","-0.13","",
"特選臺灣高股息30指數","5,127.44","-","32.07","-0.62","",
"臺灣友善環境指數","6,402.77","-","15.47","-0.24","",
"台灣永續價值指數","5,900.79","-","20.45","-0.35","",
"特選臺灣IC設計指數","3,999.62","+","17.16","0.43","",
"特選臺灣環境永續高股息指數","6,782.05","+","1.26","0.02","",
"臺灣友善環境50指數","5,305.70","-","11.45","-0.22","",
