"114年06月02日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","23,636.22","-","401.21","-1.67","",
"發行量加權股價指數","21,002.71","-","344.59","-1.61","",
"臺灣公司治理100指數","12,525.87","-","192.65","-1.51","",
"臺灣50指數","17,618.81","-","281.83","-1.57","",
"臺灣50權重上限30%指數","15,289.45","-","188.37","-1.22","",
"臺灣中型100指數","17,881.93","-","358.58","-1.97","",
"臺灣資訊科技指數","34,656.83","-","704.64","-1.99","",
"臺灣發達指數","9,420.25","-","128.95","-1.35","",
"臺灣高股息指數","9,073.71","-","116.54","-1.27","",
"臺灣就業99指數","12,454.26","-","142.25","-1.13","",
"臺灣高薪100指數","11,486.49","-","85.32","-0.74","",
"未含金融指數","18,192.52","-","343.46","-1.85","",
"未含電子指數","18,321.32","-","162.10","-0.88","",
"未含金融電子指數","13,530.12","-","213.38","-1.55","",
"小型股300指數","10,178.71","-","213.01","-2.05","",
"水泥窯製類指數","538.71","-","18.09","-3.25","",
"塑膠化工類指數","561.20","-","10.27","-1.80","",
"機電類指數","6,362.42","-","125.71","-1.94","",
"水泥類指數","141.75","-","4.88","-3.33","",
"食品類指數","2,068.03","-","21.20","-1.01","",
"塑膠類指數","95.96","-","3.83","-3.84","",
"紡織纖維類指數","538.75","-","15.04","-2.72","",
"電機機械類指數","362.17","-","6.67","-1.81","",
"電器電纜類指數","80.56","-","2.37","-2.86","",
"化學生技醫療類指數","128.43","-","0.16","-0.12","",
"化學類指數","153.73","-","1.95","-1.25","",
"生技醫療類指數","71.50","+","0.36","0.51","",
"玻璃陶瓷類指數","42.65","-","1.16","-2.65","",
"造紙類指數","255.85","-","6.62","-2.52","",
"鋼鐵類指數","117.67","-","1.18","-0.99","",
"橡膠類指數","249.16","-","9.66","-3.73","",
"汽車類指數","348.71","-","10.88","-3.03","",
"電子工業類指數","1,142.36","-","22.55","-1.94","",
"半導體類指數","578.66","-","12.49","-2.11","",
"電腦及週邊設備類指數","258.07","-","3.08","-1.18","",
"光電類指數","34.04","-","0.84","-2.41","",
"通信網路類指數","164.25","-","1.21","-0.73","",
"電子零組件類指數","217.10","-","4.84","-2.18","",
"電子通路類指數","241.35","-","4.88","-1.98","",
"資訊服務類指數","213.74","-","2.07","-0.96","",
"其他電子類指數","145.74","-","2.75","-1.85","",
"建材營造類指數","510.65","-","5.61","-1.09","",
"航運類指數","213.31","+","1.42","0.67","",
"觀光餐旅類指數","116.43","-","1.87","-1.58","",
"金融保險類指數","2,056.88","+","6.20","0.30","",
"貿易百貨類指數","255.08","-","2.26","-0.88","",
"油電燃氣類指數","54.48","-","2.24","-3.95","",
"綠能環保類指數","104.34","-","1.04","-0.99","",
"數位雲端類指數","52.35","-","1.77","-3.27","",
"運動休閒類指數","78.02","-","2.96","-3.66","",
"居家生活類指數","120.18","-","1.08","-0.89","",
"其他類指數","290.79","-","3.46","-1.18","",
"臺指日報酬兩倍指數","49,972.75","-","1,667.15","-3.23","",
"臺指反向一倍指數","2,951.68","+","46.89","1.61","",
"電子類兩倍槓桿指數","62,088.76","-","2,500.61","-3.87","",
