"113年05月17日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","24,146.31","-","39.86","-0.16","",
"發行量加權股價指數","21,258.47","-","45.79","-0.21","",
"臺灣公司治理100指數","12,249.22","-","50.03","-0.41","",
"臺灣50指數","16,737.96","-","63.26","-0.38","",
"臺灣50權重上限30%指數","15,070.71","-","32.31","-0.21","",
"臺灣中型100指數","19,942.66","-","18.74","-0.09","",
"臺灣資訊科技指數","32,927.83","-","175.68","-0.53","",
"臺灣發達指數","10,285.11","-","12.02","-0.12","",
"臺灣高股息指數","9,806.63","+","5.67","0.06","",
"臺灣就業99指數","13,083.99","+","12.28","0.09","",
"臺灣高薪100指數","11,582.29","-","50.08","-0.43","",
"未含金融指數","18,535.39","-","57.42","-0.31","",
"未含電子指數","20,415.03","+","16.67","0.08","",
"未含金融電子指數","16,325.17","-","24.71","-0.15","",
"小型股300指數","11,784.78","+","31.08","0.26","",
"水泥窯製類指數","621.08","-","2.26","-0.36","",
"塑膠化工類指數","790.62","+","3.14","0.40","",
"機電類指數","6,206.78","-","19.82","-0.32","",
"水泥類指數","163.64","-","0.62","-0.38","",
"食品類指數","2,193.32","-","5.37","-0.24","",
"塑膠類指數","192.72","-","1.30","-0.67","",
"紡織纖維類指數","643.21","-","2.00","-0.31","",
"電機機械類指數","432.82","+","4.63","1.08","",
"電器電纜類指數","118.46","+","0.07","0.06","",
"化學生技醫療類指數","138.20","+","2.43","1.79","",
"化學類指數","172.97","+","0.76","0.44","",
"生技醫療類指數","74.78","+","2.03","2.79","",
"玻璃陶瓷類指數","48.69","-","0.13","-0.27","",
"造紙類指數","352.71","+","2.76","0.79","",
"鋼鐵類指數","147.56","-","0.24","-0.16","",
"橡膠類指數","307.09","+","0.91","0.30","",
"汽車類指數","413.23","-","2.24","-0.54","",
"電子工業類指數","1,105.92","-","4.01","-0.36","",
"半導體類指數","538.20","-","3.55","-0.66","",
"電腦及週邊設備類指數","278.11","+","2.15","0.78","",
"光電類指數","39.08","+","0.02","0.05","",
"通信網路類指數","153.94","+","0.32","0.21","",
"電子零組件類指數","222.70","+","0.61","0.27","",
"電子通路類指數","280.09","+","1.55","0.56","",
"資訊服務類指數","197.29","-","0.19","-0.10","",
"其他電子類指數","151.29","-","1.49","-0.98","",
"建材營造類指數","604.39","+","8.45","1.42","",
"航運類指數","192.77","-","3.79","-1.93","",
"觀光餐旅類指數","140.42","-","1.12","-0.79","",
