"112年07月05日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,572.92","-","86.10","-0.44","",
"發行量加權股價指數","17,056.43","-","84.34","-0.49","",
"臺灣公司治理100指數","9,656.52","-","50.16","-0.52","",
"臺灣50指數","12,797.47","-","64.63","-0.50","",
"臺灣50權重上限30%指數","11,913.52","-","59.73","-0.50","",
"臺灣中型100指數","16,722.70","-","143.61","-0.85","",
"臺灣資訊科技指數","23,515.98","-","148.27","-0.63","",
"臺灣發達指數","10,291.93","-","84.19","-0.81","",
"臺灣高股息指數","7,670.88","-","52.07","-0.67","",
"臺灣就業99指數","10,793.19","-","41.65","-0.38","",
"臺灣高薪100指數","9,147.87","-","42.16","-0.46","",
"未含金融指數","14,820.76","-","82.31","-0.55","",
"未含電子指數","18,602.78","-","62.44","-0.33","",
"未含金融電子指數","15,566.83","-","73.91","-0.47","",
"小型股300指數","9,803.92","+","4.14","0.04","",
"水泥窯製類指數","659.38","-","1.57","-0.24","",
"塑膠化工類指數","832.12","-","1.29","-0.15","",
"機電類指數","4,653.53","-","28.01","-0.60","",
"水泥類指數","173.27","-","0.44","-0.25","",
"食品類指數","2,085.82","-","15.65","-0.74","",
"塑膠類指數","232.08","-","0.76","-0.33","",
"紡織纖維類指數","622.45","-","4.25","-0.68","",
"電機機械類指數","322.55","-","3.91","-1.20","",
"電器電纜類指數","110.44","+","0.01","0.01","",
"化學生技醫療類指數","128.06","+","0.48","0.38","",
"化學類指數","148.72","+","1.71","1.16","",
"生技醫療類指數","75.29","-","0.32","-0.42","",
"玻璃陶瓷類指數","52.91","-","0.07","-0.13","",
"造紙類指數","394.35","-","2.15","-0.54","",
"鋼鐵類指數","145.56","-","0.63","-0.43","",
"橡膠類指數","249.76","-","1.63","-0.65","",
"汽車類指數","441.53","-","6.60","-1.47","",
"電子工業類指數","827.94","-","4.87","-0.58","",
"半導體類指數","385.90","-","1.91","-0.49","",
"電腦及週邊設備類指數","207.58","-","2.57","-1.22","",
"光電類指數","37.80","+","0.10","0.27","",
"通信網路類指數","136.34","-","1.83","-1.32","",
"電子零組件類指數","193.73","-","0.30","-0.15","",
"電子通路類指數","188.58","+","0.15","0.08","",
"資訊服務類指數","183.19","+","0.29","0.16","",
"其他電子類指數","107.34","-","0.99","-0.91","",
"建材營造類指數","385.94","+","0.04","0.01","",
"航運類指數","156.26","-","0.61","-0.39","",
"觀光餐旅類指數","153.52","+","0.41","0.27","",
"金融保險類指數","1,628.76","-","0.21","-0.01","",
"貿易百貨類指數","292.41","-","3.14","-1.06","",
"油電燃氣類指數","111.93","-","0.51","-0.45","",
"綠能環保類指數","100.72","-","1.19","-1.17","",
"數位雲端類指數","98.54","-","0.06","-0.06","",
"運動休閒類指數","100.38","-","0.51","-0.51","",
"居家生活類指數","100.54","-","0.84","-0.83","",
"其他類指數","385.42","+","0.62","0.16","",
"臺指日報酬兩倍指數","36,076.37","-","358.55","-0.98","",
"臺指反向一倍指數","3,978.36","+","19.48","0.49","",
"電子類兩倍槓桿指數","37,087.44","-","438.88","-1.17","",
"電子類反向指數","3,411.95","+","19.84","0.58","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,375.94","+","29.96","0.69","",
"臺灣中小型公司治理指數","8,860.60","-","45.63","-0.51","",
"臺灣IPO指數","5,207.44","+","41.31","0.80","",
"智慧中立指數","3,289.76","-","4.88","-0.15","",
"臺灣5G指數","8,172.18","-","45.05","-0.55","",
"臺灣企業社會責任中小型指數","10,140.05","-","59.73","-0.59","",
"特選臺灣電動車代表指數","8,668.97","-","122.46","-1.39","",
"臺灣5G+通訊指數","6,624.96","-","50.80","-0.76","",
"臺灣全市場指數","5,817.28","-","27.04","-0.46","",
"臺灣全市場半導體指數","5,446.70","-","28.33","-0.52","",
"臺灣智慧移動與電動車指數","4,535.27","-","28.68","-0.63","",
"特選小資高價30指數","5,497.20","-","24.28","-0.44","",
"特選臺灣綠能及電動車指數","5,355.29","-","40.40","-0.75","",
"特選臺灣智能車供應鏈聯盟指數","4,932.39","-","34.07","-0.69","",
"臺灣全市場半導體精選30指數","4,341.67","-","30.09","-0.69","",
"特選臺灣高股息30指數","4,243.33","-","46.90","-1.09","",
"臺灣友善環境指數","5,204.12","-","27.19","-0.52","",
"台灣永續價值指數","4,831.67","-","22.67","-0.47","",
"特選臺灣IC設計指數","3,550.92","-","42.15","-1.17","",
"特選臺灣環境永續高股息指數","4,837.88","-","40.15","-0.82","",
"臺灣友善環境50指數","4,245.90","-","24.38","-0.57","",
"特選臺灣IC設計產業代表指數","4,464.80","-","47.43","-1.05","",
"特選臺灣綠能指數","5,461.40","-","23.51","-0.43","",
"特選臺灣智慧50指數","4,110.28","-","21.80","-0.53","",
"特選臺灣標竿PCB指數","4,240.33","+","18.97","0.45","",
"臺灣晶圓製造指數","4,849.34","-","28.59","-0.59","",
"臺灣精選高息指數","4,131.95","-","28.11","-0.68","",
"臺灣多因子優選高股息30指數","5,803.62","-","10.98","-0.19","",
"特選臺灣優利高填息30指數","5,591.71","-","32.90","-0.58","",
"臺灣多因子優選成長30指數","6,605.23","-","53.60","-0.80","",
"特選臺灣科技優息指數","6,958.10","+","5.26","0.08","",
"臺灣工業4.0指數","6,041.87","-","46.54","-0.76","",
"臺灣半導體收益指數","5,241.75","-","28.19","-0.53","",
"臺灣優選成長高股息指數","5,732.53","-","32.07","-0.56","",
"特選臺灣ESG低碳高息40指數","6,352.86","-","3.06","-0.05","",
"臺灣優選多因子30指數","5,989.38","-","43.02","-0.71","",
"臺灣創新科技50指數","5,242.43","-","36.31","-0.69","",
"臺灣全市場新經濟產業指數","5,002.79","-","30.49","-0.61","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","29,155.71","-","7.52","-0.03","",
"金融類日報酬反向一倍指數","4,662.47","+","0.60","0.01","",
"漲升股利150指數","8,486.67","-","28.05","-0.33","",
"藍籌30指數","7,924.15","-","35.14","-0.44","",
"工業菁英30指數","8,504.79","-","25.04","-0.29","",
"電子菁英30指數","9,194.76","-","78.31","-0.84","",
"低波動股利精選30指數","7,217.66","-","55.96","-0.77","",
"中小型A級動能50指數","21,188.92","-","372.24","-1.73","",
"特選高息低波指數","8,073.43","-","69.62","-0.85","",
"臺灣永續指數","8,605.06","-","47.16","-0.55","",
"價值投資指數","6,618.43","-","41.18","-0.62","",
"存股雙十等權重指數","7,302.88","-","28.83","-0.39","",
"特選大蘋果指數","8,592.59","-","70.87","-0.82","",
"中小型300指數","10,329.01","-","39.29","-0.38","",
"臺灣500指數","8,761.32","-","44.46","-0.50","",
"臺灣勞工權益指數","7,689.75","-","59.85","-0.77","",
"微波高息精選20指數","6,952.41","-","54.18","-0.77","",
"特選世代行動通訊指數","7,158.49","-","59.91","-0.83","",
"智慧投資多因子30指數","5,285.10","-","37.44","-0.70","",
"臺股期貨指數","9,203.97","-","54.67","-0.59","",
"特選價值成長指數","7,411.66","-","28.32","-0.38","",
"臺灣上櫃永續指數","6,565.95","-","45.56","-0.69","",
"特選台股領航指數","7,507.80","-","22.82","-0.30","",
"特選Smart多因子指數","6,340.39","-","33.06","-0.52","",
"特選ESG高股息指數","4,693.10","-","11.82","-0.25","",
"特選上櫃ESG成長指數","4,687.29","-","60.87","-1.28","",
"特選上櫃ESG電子菁英指數","4,733.69","-","61.47","-1.28","",
"臺灣優息存股指數","4,662.07","-","9.53","-0.20","",
"特選上櫃ESG永續高股息指數","6,408.60","-","19.23","-0.30","",
"特選臺灣金融高股息存股指數","5,256.01","-","2.45","-0.05","",
"特選臺灣產業龍頭存股等權重指數","6,155.62","+","14.26","0.23","",
"上櫃ESG 30指數","6,022.07","-","16.64","-0.28","",
"臺灣ESG低碳50指數","5,672.87","-","37.23","-0.65","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","27,965.57","-","105.49","-0.38","",
"發行量加權股價報酬指數","36,239.97","-","161.05","-0.44","",
"臺灣公司治理100報酬指數","13,618.69","-","64.20","-0.47","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","17,187.35","-","44.21","-0.26","",
"臺灣高薪100報酬指數","14,009.76","-","57.56","-0.41","",
"未含金融電子報酬指數","34,064.52","-","156.06","-0.46","",
"小型股300報酬指數","13,186.36","+","9.18","0.07","",
"水泥類報酬指數","344.32","-","0.88","-0.25","",
"食品類報酬指數","3,269.58","-","24.53","-0.74","",
"塑膠類報酬指數","440.01","-","1.42","-0.32","",
"紡織纖維類報酬指數","1,034.50","-","6.61","-0.63","",
"電機機械類報酬指數","490.26","-","5.91","-1.19","",
"電器電纜類報酬指數","175.29","+","0.02","0.01","",
"化學生技醫療類報酬指數","203.78","+","0.99","0.49","",
"化學類報酬指數","254.74","+","2.93","1.16","",
"生技醫療類報酬指數","107.69","-","0.22","-0.20","",
"玻璃陶瓷類報酬指數","67.04","-","0.09","-0.13","",
"造紙類報酬指數","618.70","-","3.39","-0.54","",
"鋼鐵類報酬指數","248.20","-","0.96","-0.39","",
"橡膠類報酬指數","411.43","-","2.09","-0.51","",
"汽車類報酬指數","711.57","-","10.64","-1.47","",
"電子工業類報酬指數","1,593.97","-","8.27","-0.52","",
"半導體類報酬指數","695.53","-","3.46","-0.49","",
"電腦及週邊設備類報酬指數","472.78","-","4.88","-1.02","",
"光電類報酬指數","56.47","+","0.16","0.28","",
"通信網路類報酬指數","294.72","-","2.46","-0.83","",
"電子零組件類報酬指數","368.11","-","0.03","-0.01","",
"電子通路類報酬指數","465.66","+","0.38","0.08","",
"資訊服務類報酬指數","438.51","+","0.68","0.16","",
"其他電子類報酬指數","180.05","-","1.65","-0.91","",
"建材營造類報酬指數","791.80","+","0.06","0.01","",
"航運類報酬指數","295.27","-","1.16","-0.39","",
"觀光餐旅類報酬指數","215.47","+","0.58","0.27","",
"金融保險類報酬指數","2,841.14","+","0.13","--","",
"貿易百貨類報酬指數","457.21","-","4.92","-1.06","",
"油電燃氣類報酬指數","179.19","-","0.80","-0.44","",
"綠能環保類報酬指數","100.72","-","1.19","-1.17","",
