"113年09月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,290.39","-","636.89","-2.46","",
"發行量加權股價指數","22,224.54","-","598.25","-2.62","",
"臺灣公司治理100指數","12,987.74","-","423.16","-3.16","",
"臺灣50指數","18,056.17","-","639.93","-3.42","",
"臺灣50權重上限30%指數","15,773.32","-","471.32","-2.90","",
"臺灣中型100指數","19,732.39","-","298.48","-1.49","",
"臺灣資訊科技指數","35,575.54","-","1,433.73","-3.87","",
"臺灣發達指數","10,306.23","-","175.92","-1.68","",
"臺灣高股息指數","9,481.91","-","124.97","-1.30","",
"臺灣就業99指數","13,294.47","-","239.35","-1.77","",
"臺灣高薪100指數","11,746.27","-","282.85","-2.35","",
"未含金融指數","19,356.84","-","570.93","-2.86","",
"未含電子指數","20,457.02","-","158.63","-0.77","",
"未含金融電子指數","15,944.91","-","139.80","-0.87","",
"小型股300指數","11,771.64","-","76.16","-0.64","",
"水泥窯製類指數","637.06","+","12.21","1.95","",
"塑膠化工類指數","723.51","-","1.11","-0.15","",
"機電類指數","6,597.33","-","233.75","-3.42","",
"水泥類指數","166.72","+","2.72","1.66","",
"食品類指數","2,342.96","-","26.24","-1.11","",
"塑膠類指數","156.94","-","1.31","-0.83","",
"紡織纖維類指數","660.81","-","5.06","-0.76","",
"電機機械類指數","411.84","-","9.04","-2.15","",
"電器電纜類指數","112.95","-","1.70","-1.48","",
"化學生技醫療類指數","142.07","-","0.40","-0.28","",
"化學類指數","176.19","-","1.86","-1.04","",
"生技醫療類指數","77.45","+","0.21","0.27","",
"玻璃陶瓷類指數","52.36","+","2.01","3.99","",
"造紙類指數","337.17","-","0.89","-0.26","",
"鋼鐵類指數","139.97","-","0.62","-0.44","",
"橡膠類指數","293.01","+","7.75","2.72","",
"汽車類指數","413.31","-","1.60","-0.39","",
"電子工業類指數","1,179.95","-","42.37","-3.47","",
"半導體類指數","592.62","-","25.67","-4.15","",
"電腦及週邊設備類指數","253.33","-","8.05","-3.08","",
"光電類指數","41.22","-","0.35","-0.84","",
"通信網路類指數","159.99","-","1.47","-0.91","",
"電子零組件類指數","226.46","-","6.87","-2.94","",
"電子通路類指數","255.41","-","4.72","-1.81","",
"資訊服務類指數","195.53","-","1.01","-0.51","",
"其他電子類指數","169.48","-","2.69","-1.56","",
"建材營造類指數","587.07","+","0.52","0.09","",
"航運類指數","194.46","-","7.58","-3.75","",
"觀光餐旅類指數","121.96","-","0.43","-0.35","",
"金融保險類指數","2,082.29","-","12.06","-0.58","",
"貿易百貨類指數","314.75","-","2.47","-0.78","",
