上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/04/14
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.85","-0.03","27.75","27.88","27.61","122,154,000","3,386,492,710","14,550","27.84","198","27.85","582","9,405,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.92","-0.03","28.86","28.95","28.68","102,855,000","2,960,310,950","13,613","28.92","145","28.93","1,126","7,632,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.01","+0.06","8.99","9.01","8.99","51,500","463,495","7","9.00","120","9.02","230","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","42.50","-0.50","42.54","42.54","42.45","302,000","12,833,340","44","42.49","2","42.50","1","175,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.75","-0.39","35.79","35.80","35.71","467,000","16,696,210","64","35.75","7","35.76","40","41,686,000","9,999.95","0.01"
"00696B","富邦美債20年","30.19","-0.03","30.15","30.22","29.99","4,874,000","146,898,380","372","30.19","49","30.20","48","928,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.13","-0.31","36.39","36.39","36.05","1,463,000","52,897,910","408","36.13","106","36.14","2","58,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.98","-0.10","20.98","20.99","20.97","103,000","2,159,950","5","20.92","1","20.93","1","6,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.10","-0.36","32.15","32.15","32.00","6,249,000","200,390,660","1,405","32.10","456","32.11","111","459,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.17","+0.04","33.13","33.20","32.91","23,472,000","774,692,170","3,169","33.16","38","33.17","256","4,218,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.82","+0.08","36.87","36.87","36.53","2,691,000","98,743,940","433","36.81","110","36.82","4","1,496,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.85","-0.05","31.69","31.87","31.64","168,000","5,347,690","16","31.84","2","31.86","1","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","33.25","-0.09","33.28","33.28","32.98","6,463,000","214,709,610","282","33.25","1","33.26","167","2,845,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.37","-0.04","35.34","35.38","35.07","16,825,000","593,016,020","3,066","35.36","113","35.37","114","3,487,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.02","-0.11","33.00","33.03","32.91","389,000","12,835,240","84","33.00","11","33.02","37","1,167,989,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.88","-0.13","39.69","39.88","39.64","176,000","7,007,690","20","39.87","10","39.91","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.27","-0.14","15.41","15.41","15.18","503,000","7,659,850","13","15.20","51","15.27","4","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","38.20","-0.10","38.30","38.30","37.95","4,455,000","170,039,340","253","38.18","26","38.20","37","1,645,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.64","-0.16","37.80","37.80","37.57","429,000","16,142,930","24","37.58","1","37.61","4","18,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.58","-0.11","35.55","35.61","35.37","1,083,000","38,510,670","47","35.56","247","35.58","4","2,378,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","30.25","-0.13","30.15","30.25","30.07","113,000","3,417,160","8","30.22","1","30.27","4","954,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.82","-0.02","33.82","33.82","33.82","100,000","3,382,000","10","33.66","20","33.76","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.07","+0.07","31.99","32.09","31.82","16,064,000","512,888,510","2,211","32.06","309","32.07","94","4,661,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.63","+0.18","34.40","34.63","34.40","131,000","4,530,180","8","34.57","15","34.60","1","831,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","32.86","+0.01","32.81","32.86","32.80","65,000","2,134,730","8","32.85","1","32.86","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","30.51","-0.11","30.77","30.77","30.49","313,000","9,563,390","74","30.50","15","30.52","34","1,273,800,000","9,999.95","0.01"
"00758B","復華能源債","49.38","-0.07","49.45","49.45","49.38","101,000","4,987,450","3","49.34","25","49.45","1","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","54.05","-0.15","54.00","54.05","54.00","101,000","5,459,000","3","53.85","25","53.95","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","52.45","-0.25","52.15","52.45","52.05","180,000","9,426,550","27","52.35","67","52.45","5","459,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","34.84","+0.01","34.89","34.89","34.62","373,000","12,971,140","94","34.84","2","34.88","163","2,688,089,000","9,999.95","0.01"
"00764B","群益25年美債","29.07","-0.02","28.95","29.09","28.79","8,059,000","234,060,640","311","29.07","75","29.08","240","1,368,000,000","9,999.95","0.01"
"00768B","復華20年美債","53.70","0.00","53.50","53.80","53.35","1,362,000","72,836,650","65","53.70","130","53.75","121","441,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","33.83","-0.01","33.85","33.87","33.51","10,186,000","343,212,860","1,222","33.82","135","33.83","165","3,520,790,000","9,999.95","0.01"
"00773B","中信優先金融債","35.09","-0.13","35.15","35.15","34.79","3,710,000","129,781,710","334","35.08","4","35.09","136","2,661,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.18","+0.02","33.06","33.18","33.06","101,000","3,351,060","3","33.09","1","33.15","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","33.92","+0.05","33.79","33.92","33.79","104,000","3,527,420","5","33.79","1","33.86","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","29.31","0.00","29.20","29.31","29.13","929,000","27,140,660","41","29.25","192","29.31","91","1,166,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.21","-0.35","37.56","37.56","36.98","474,000","17,591,690","49","37.21","55","37.23","4","301,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","29.80","-0.05","29.90","29.90","29.78","117,000","3,492,150","15","29.79","1","29.85","8","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.23","-0.12","31.16","31.27","31.14","180,000","5,624,030","20","31.23","63","31.26","1","18,467,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.35","-0.45","39.70","39.70","39.35","102,000","4,014,250","4","39.35","1","39.46","25","2,493,000","9,999.95","0.01"
"00785B","富邦金融投等債","34.38","-0.17","34.55","34.55","34.24","137,000","4,708,280","10","34.30","25","34.37","1","1,023,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","31.83","+0.04","31.79","31.83","31.63","110,000","3,490,110","34","31.83","1","31.89","1","39,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","32.34","-0.06","32.17","32.36","32.16","58,000","1,867,250","18","32.34","2","32.36","4","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.15","+0.05","30.00","30.15","30.00","125,000","3,759,650","29","30.13","2","30.15","21","38,206,000","9,999.95","0.01"
"00789B","復華公司債A3","49.33","+0.07","49.20","49.36","49.02","699,000","34,414,190","56","49.33","2","49.35","1","417,100,000","9,999.95","0.01"
"00790B","復華次順位金融債","52.80","-0.35","52.80","52.80","52.80","100,000","5,280,000","4","52.45","10","52.95","3","600,000","9,999.95","0.01"
"00791B","復華信用債1-5","57.65","-0.25","57.65","57.65","57.65","100,000","5,765,000","4","57.30","2","57.50","1","253,600,000","9,999.95","0.01"
"00792B","群益A級公司債","31.74","+0.09","31.60","31.74","31.60","148,000","4,690,140","10","31.72","6","31.74","1","1,909,615,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","30.86","+0.04","30.85","30.87","30.72","117,000","3,608,010","19","30.77","5","30.87","4","4,526,000","9,999.95","0.01"
"00794B","群益7+中國政金債","41.89","-0.48","41.94","41.94","41.89","151,000","6,327,900","7","41.89","1","41.90","2","2,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","28.24","-0.05","28.14","28.25","28.04","22,554,000","634,807,440","3,416","28.23","95","28.24","102","2,116,598,000","9,999.95","0.01"
