"112年12月20日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","20,223.42","+","70.99","0.35","",
"發行量加權股價指數","17,635.20","+","58.65","0.33","",
"臺灣公司治理100指數","9,888.76","+","14.92","0.15","",
"臺灣50指數","13,139.33","+","7.93","0.06","",
"臺灣50權重上限30%指數","12,324.85","+","9.79","0.08","",
"臺灣中型100指數","17,979.66","+","205.57","1.16","",
"臺灣資訊科技指數","24,986.36","+","108.65","0.44","",
"臺灣發達指數","9,835.14","+","29.45","0.30","",
"臺灣高股息指數","8,726.70","+","96.53","1.12","",
"臺灣就業99指數","11,490.76","+","47.34","0.41","",
"臺灣高薪100指數","9,800.99","+","52.59","0.54","",
"未含金融指數","15,312.05","+","68.66","0.45","",
"未含電子指數","18,520.92","+","23.13","0.13","",
"未含金融電子指數","15,199.89","+","67.68","0.45","",
"小型股300指數","10,237.09","+","64.18","0.63","",
"水泥窯製類指數","611.62","+","2.38","0.39","",
"塑膠化工類指數","815.10","+","4.52","0.56","",
"機電類指數","4,902.65","+","23.23","0.48","",
"水泥類指數","159.37","+","0.37","0.23","",
"食品類指數","2,074.79","+","10.20","0.49","",
"塑膠類指數","220.67","+","0.77","0.35","",
"紡織纖維類指數","628.93","-","0.81","-0.13","",
"電機機械類指數","312.69","+","4.77","1.55","",
"電器電纜類指數","106.14","-","0.10","-0.09","",
"化學生技醫療類指數","128.08","+","0.93","0.73","",
"化學類指數","161.29","+","1.79","1.12","",
"生技醫療類指數","68.94","+","0.25","0.36","",
"玻璃陶瓷類指數","51.85","+","0.74","1.45","",
"造紙類指數","352.30","+","0.76","0.22","",
"鋼鐵類指數","146.76","+","0.03","0.02","",
"橡膠類指數","272.10","+","3.06","1.14","",
"汽車類指數","412.56","-","1.06","-0.26","",
"電子工業類指數","874.96","+","3.94","0.45","",
"半導體類指數","408.00","-","0.10","-0.02","",
"電腦及週邊設備類指數","231.93","+","6.82","3.03","",
"光電類指數","36.72","+","0.35","0.96","",
"通信網路類指數","147.97","-","0.75","-0.50","",
"電子零組件類指數","202.52","+","0.59","0.29","",
"電子通路類指數","233.26","+","0.29","0.12","",
"資訊服務類指數","178.76","+","2.00","1.13","",
"其他電子類指數","103.59","+","1.55","1.52","",
"建材營造類指數","429.56","+","1.77","0.41","",
"航運類指數","154.78","+","2.38","1.56","",
"觀光餐旅類指數","130.32","+","2.32","1.81","",
"金融保險類指數","1,693.93","-","9.87","-0.58","",
"貿易百貨類指數","281.54","-","1.61","-0.57","",
"油電燃氣類指數","110.47","+","0.47","0.43","",
"綠能環保類指數","92.54","+","0.23","0.25","",
"數位雲端類指數","82.02","-","0.45","-0.55","",
"運動休閒類指數","92.31","+","0.35","0.38","",
"居家生活類指數","103.35","-","1.59","-1.52","",
"其他類指數","371.64","-","0.13","-0.03","",
"臺指日報酬兩倍指數","38,372.26","+","254.39","0.67","",
"臺指反向一倍指數","3,818.39","-","12.78","-0.33","",
"電子類兩倍槓桿指數","41,000.93","+","367.60","0.90","",
"電子類反向指數","3,193.14","-","14.51","-0.45","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,087.27","+","13.32","0.33","",
"臺灣中小型公司治理指數","9,627.89","-","6.77","-0.07","",
"臺灣IPO指數","5,126.90","+","50.54","1.00","",
"智慧中立指數","3,417.56","-","3.90","-0.11","",
"臺灣5G指數","8,952.73","-","1.20","-0.01","",
"臺灣企業社會責任中小型指數","11,454.02","+","120.85","1.07","",
"特選臺灣電動車代表指數","8,262.26","+","98.74","1.21","",
"臺灣5G+通訊指數","7,089.00","+","36.06","0.51","",
"臺灣全市場指數","6,034.85","+","20.51","0.34","",
"臺灣全市場半導體指數","6,207.89","-","0.67","-0.01","",
"臺灣智慧移動與電動車指數","4,668.03","+","28.34","0.61","",
"特選小資高價30指數","5,768.83","-","14.47","-0.25","",
"特選臺灣綠能及電動車指數","5,244.85","+","32.39","0.62","",
"特選臺灣智能車供應鏈聯盟指數","5,236.41","+","23.22","0.45","",
"臺灣全市場半導體精選30指數","4,962.33","-","4.90","-0.10","",
"特選臺灣高股息30指數","4,876.58","+","6.35","0.13","",
"臺灣友善環境指數","5,327.33","+","28.61","0.54","",
"台灣永續價值指數","4,864.28","+","5.95","0.12","",
"特選臺灣IC設計指數","4,333.83","-","10.03","-0.23","",
"特選臺灣環境永續高股息指數","6,365.11","-","1.53","-0.02","",
"臺灣友善環境50指數","4,374.35","+","6.74","0.15","",
"特選臺灣IC設計產業代表指數","5,496.92","-","30.57","-0.55","",
"特選臺灣綠能指數","5,060.58","+","12.02","0.24","",
"特選臺灣智慧50指數","4,147.45","-","9.29","-0.22","",
"特選臺灣標竿PCB指數","5,020.33","-","2.17","-0.04","",
"臺灣晶圓製造指數","5,172.59","-","17.98","-0.35","",
"臺灣精選高息指數","4,771.03","-","8.18","-0.17","",
"臺灣多因子優選高股息30指數","7,154.22","+","35.21","0.49","",
"特選臺灣優利高填息30指數","6,380.61","+","56.27","0.89","",
"特選臺灣科技優息指數","8,397.71","+","18.90","0.23","",
"臺灣工業4.0指數","6,457.11","+","80.84","1.27","",
"臺灣半導體收益指數","5,978.48","-","11.32","-0.19","",
"臺灣優選成長高股息指數","6,914.33","+","24.22","0.35","",
"特選臺灣ESG低碳高息40指數","7,582.36","+","10.59","0.14","",
"臺灣優選多因子30指數","6,478.67","+","1.55","0.02","",
"臺灣創新科技50指數","5,723.63","-","12.46","-0.22","",
"臺灣全市場新經濟產業指數","4,674.34","-","1.25","-0.03","",
"臺灣ESG永續高股息等權重指數","5,997.75","+","41.42","0.70","",
"臺灣永續高息中小型指數","5,815.18","+","3.10","0.05","",
"特選臺灣高息優質成長指數","5,432.01","+","26.61","0.49","",
"特選臺灣高息動能指數","5,678.25","+","32.70","0.58","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,329.07","-","367.23","-1.16","",
"金融類日報酬反向一倍指數","4,453.68","+","25.65","0.58","",
"漲升股利150指數","8,935.05","+","21.88","0.25","",
"藍籌30指數","8,420.99","-","3.32","-0.04","",
"工業菁英30指數","9,309.56","+","8.83","0.09","",
"電子菁英30指數","10,458.56","-","0.58","-0.01","",
"低波動股利精選30指數","7,431.43","-","33.31","-0.45","",
"中小型A級動能50指數","23,119.55","+","39.05","0.17","",
"特選高息低波指數","8,987.50","+","75.31","0.85","",
"臺灣永續指數","8,941.47","+","27.02","0.30","",
"價值投資指數","6,929.60","+","39.13","0.57","",
"存股雙十等權重指數","8,077.28","+","65.92","0.82","",
"特選大蘋果指數","9,211.96","+","82.16","0.90","",
"中小型300指數","10,771.83","+","97.68","0.92","",
"臺灣500指數","9,073.52","+","29.74","0.33","",
"臺灣勞工權益指數","8,354.17","+","45.91","0.55","",
"微波高息精選20指數","7,257.33","+","34.29","0.47","",
"特選世代行動通訊指數","8,682.50","-","55.93","-0.64","",
"智慧投資多因子30指數","5,682.42","+","18.94","0.33","",
"臺股期貨指數","9,597.43","+","53.26","0.56","",
"特選價值成長指數","8,011.69","+","40.78","0.51","",
"臺灣上櫃永續指數","7,047.67","+","0.23","--","",
"特選台股領航指數","8,299.78","+","30.76","0.37","",
"特選Smart多因子指數","6,700.63","+","26.84","0.40","",
"特選ESG高股息指數","5,740.50","+","91.80","1.63","",
"特選上櫃ESG成長指數","5,211.66","+","11.81","0.23","",
"特選上櫃ESG電子菁英指數","5,263.25","+","11.93","0.23","",
"臺灣優息存股指數","4,772.46","+","7.40","0.16","",
"特選上櫃ESG永續高股息指數","7,026.03","+","3.54","0.05","",
"特選臺灣金融高股息存股指數","5,484.79","-","41.63","-0.75","",
"特選臺灣產業龍頭存股等權重指數","6,510.21","+","16.23","0.25","",
"上櫃ESG 30指數","6,089.91","+","22.28","0.37","",
"臺灣ESG低碳50指數","5,992.76","+","4.04","0.07","",
"臺灣創新板指數","4,981.94","+","26.54","0.54","",
"特選上櫃ESG龍頭指數","5,998.81","-","3.97","-0.07","",
