上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/08/06
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","26.14","+0.04","26.10","26.16","26.10","29,094,000","760,493,690","3,692","26.14","368","26.15","1,270","9,102,192,000","9,999.95","0.01"
"00687B","國泰20年美債","27.16","+0.05","27.13","27.18","27.12","25,099,000","681,645,190","3,095","27.16","624","27.17","2,088","7,277,233,575","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.28","-0.01","9.28","9.28","9.28","50,000","464,000","2","9.27","234","9.28","112","2,872,268","9,999.95","0.01"
"00694B","富邦美債1-3","39.33","+0.09","39.24","39.33","39.24","656,000","25,769,780","68","39.33","2","39.34","40","174,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.57","0.00","33.57","33.58","33.56","259,000","8,692,620","28","33.57","5","33.58","2","34,186,000","9,999.95","0.01"
"00696B","富邦美債20年","28.11","+0.04","28.09","28.13","28.09","5,125,000","144,070,240","184","28.10","367","28.11","25","969,681,000","9,999.95","0.01"
"00697B","元大美債7-10","34.16","+0.01","34.15","34.17","34.13","426,000","14,548,770","89","34.16","25","34.17","26","62,212,000","9,999.95","0.01"
"00719B","元大美債1-3","29.47","+0.07","29.42","29.48","29.42","3,546,000","104,446,250","412","29.46","118","29.47","22","529,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","31.95","+0.07","31.90","31.98","31.90","5,647,000","180,421,330","841","31.95","35","31.96","243","4,070,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","35.22","+0.08","35.14","35.24","35.14","5,371,000","189,152,830","159","35.21","22","35.22","32","1,492,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","30.44","+0.02","30.41","30.44","30.41","130,000","3,956,600","7","30.42","20","30.43","1","1,506,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","32.46","+0.04","32.41","32.47","32.41","4,506,000","146,194,530","101","32.45","18","32.46","38","2,858,775,000","9,999.95","0.01"
