"113年08月05日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","22,549.96","-","2,043.70","-8.31","",
"發行量加權股價指數","19,830.88","-","1,807.21","-8.35","",
"臺灣公司治理100指數","11,496.30","-","1,064.82","-8.48","",
"臺灣50指數","15,886.18","-","1,516.63","-8.71","",
"臺灣50權重上限30%指數","14,109.61","-","1,256.08","-8.17","",
"臺灣中型100指數","17,816.32","-","1,537.21","-7.94","",
"臺灣資訊科技指數","30,957.54","-","3,207.15","-9.39","",
"臺灣發達指數","9,411.42","-","630.40","-6.28","",
"臺灣高股息指數","8,709.99","-","715.27","-7.59","",
"臺灣就業99指數","12,175.62","-","994.49","-7.55","",
"臺灣高薪100指數","10,607.66","-","869.45","-7.58","",
"未含金融指數","17,209.90","-","1,604.51","-8.53","",
"未含電子指數","18,883.06","-","1,396.17","-6.88","",
"未含金融電子指數","14,754.86","-","1,086.91","-6.86","",
"小型股300指數","10,756.01","-","982.02","-8.37","",
"水泥窯製類指數","586.22","-","27.43","-4.47","",
"塑膠化工類指數","690.03","-","50.04","-6.76","",
"機電類指數","5,791.66","-","576.15","-9.05","",
"水泥類指數","155.06","-","6.01","-3.73","",
"食品類指數","2,132.50","-","87.18","-3.93","",
"塑膠類指數","158.26","-","9.64","-5.74","",
"紡織纖維類指數","616.58","-","46.99","-7.08","",
"電機機械類指數","358.93","-","33.77","-8.60","",
"電器電纜類指數","102.36","-","10.41","-9.23","",
"化學生技醫療類指數","130.03","-","10.68","-7.59","",
"化學類指數","155.70","-","12.83","-7.61","",
"生技醫療類指數","72.64","-","5.94","-7.56","",
"玻璃陶瓷類指數","44.67","-","4.75","-9.61","",
"造紙類指數","296.57","-","28.45","-8.75","",
"鋼鐵類指數","129.17","-","8.88","-6.43","",
"橡膠類指數","264.01","-","21.94","-7.67","",
"汽車類指數","367.06","-","29.92","-7.54","",
"電子工業類指數","1,035.85","-","103.18","-9.06","",
"半導體類指數","509.67","-","53.40","-9.48","",
"電腦及週邊設備類指數","231.79","-","23.67","-9.27","",
"光電類指數","37.78","-","3.71","-8.94","",
"通信網路類指數","148.98","-","5.29","-3.43","",
"電子零組件類指數","207.70","-","20.40","-8.94","",
"電子通路類指數","239.40","-","19.73","-7.61","",
"資訊服務類指數","180.02","-","15.37","-7.87","",
