上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:115/01/12
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.35","-0.05","27.47","27.47","27.35","33,517,000","918,296,250","3,525","27.35","1,658","27.36","98","8,680,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.44","-0.03","28.50","28.52","28.41","34,158,000","971,932,840","2,793","28.43","146","28.44","64","6,721,044,730","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.39","0.00","9.39","9.41","9.39","46,300","435,259","7","9.38","106","9.39","103","2,212,268","9,999.95","0.01"
"00694B","富邦美債1-3","42.02","-0.01","41.95","42.03","41.92","644,000","27,050,340","35","42.01","34","42.02","25","179,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.92","-0.05","35.97","35.98","35.91","570,000","20,487,590","39","35.92","29","35.94","5","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.77","-0.03","29.93","29.93","29.75","10,193,000","303,521,870","191","29.76","23","29.77","162","882,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.22","-0.05","36.27","36.28","36.19","669,000","24,235,290","136","36.22","5","36.23","2","69,212,000","9,999.95","0.01"
"00719B","元大美債1-3","31.39","-0.02","31.40","31.41","31.33","2,132,000","66,897,010","434","31.39","21","31.40","17","518,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.91","+0.06","33.94","34.00","33.89","5,944,000","201,707,960","990","33.90","387","33.91","41","4,351,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.13","+0.03","37.17","37.21","37.09","3,126,000","116,069,680","189","37.12","82","37.13","24","1,489,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.86","+0.04","31.83","31.87","31.83","143,000","4,555,650","7","31.82","55","31.85","1","1,516,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","35.03","0.00","35.06","35.10","35.00","4,682,000","164,031,130","155","35.02","7","35.03","15","3,063,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.01","+0.06","36.01","36.08","35.96","5,808,000","209,143,340","873","36.00","35","36.01","221","3,802,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.88","+0.01","33.87","33.94","33.83","207,000","7,012,580","28","33.87","16","33.88","44","1,180,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.60","+0.01","40.57","40.63","40.51","109,000","4,424,950","7","40.61","1","40.62","61","55,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.99","+0.06","15.99","15.99","15.99","101,000","1,614,990","3","15.98","1","15.99","15","27,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.54","+0.07","39.52","39.63","39.49","2,833,000","112,040,010","113","39.54","138","39.55","216","1,664,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.10","+0.01","38.06","38.12","37.94","141,000","5,369,400","19","38.10","1","38.12","5","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.57","+0.01","36.68","36.68","36.52","1,349,000","49,347,080","48","36.54","123","36.57","13","2,374,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.32","-0.03","32.30","32.34","32.30","104,000","3,362,260","6","32.31","6","32.34","19","1,077,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.09","+0.07","34.09","34.09","34.09","100,000","3,409,000","4","34.01","10","34.07","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.34","+0.03","32.37","32.42","32.30","5,513,000","178,412,220","826","32.34","26","32.35","286","4,723,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.52","+0.02","34.50","34.56","34.50","181,000","6,247,460","10","34.45","20","34.50","1","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.53","+0.06","33.58","33.58","33.51","104,000","3,486,270","6","33.49","1","33.50","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.07","-0.04","32.01","32.09","32.01","218,000","6,987,880","25","32.07","1","32.08","20","1,297,800,000","9,999.95","0.01"
"00758B","復華能源債","51.90","+0.05","51.90","51.90","51.90","100,000","5,190,000","2","51.70","20","52.00","20","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","55.65","+0.05","55.70","55.70","55.65","102,000","5,676,400","5","55.45","30","55.60","1","47,525,000","9,999.95","0.01"
"00760B","復華新興企業債","55.45","-0.05","55.40","55.50","55.40","111,000","6,159,450","15","55.45","2","55.50","1","458,020,000","9,999.95","0.01"
