"113年03月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","22,337.21","+","123.46","0.56","",
"發行量加權股價指數","19,499.45","+","112.53","0.58","",
"臺灣公司治理100指數","11,054.44","+","65.27","0.59","",
"臺灣50指數","15,005.49","+","107.04","0.72","",
"臺灣50權重上限30%指數","13,629.02","+","98.84","0.73","",
"臺灣中型100指數","19,640.56","+","117.53","0.60","",
"臺灣資訊科技指數","29,852.08","+","231.70","0.78","",
"臺灣發達指數","9,776.68","+","34.41","0.35","",
"臺灣高股息指數","9,418.48","+","89.51","0.96","",
"臺灣就業99指數","12,158.64","+","86.95","0.72","",
"臺灣高薪100指數","10,503.69","+","51.54","0.49","",
"未含金融指數","17,093.84","+","98.48","0.58","",
"未含電子指數","18,571.62","+","59.57","0.32","",
"未含金融電子指數","15,115.11","+","30.19","0.20","",
"小型股300指數","10,686.96","+","20.46","0.19","",
"水泥窯製類指數","587.21","+","1.30","0.22","",
"塑膠化工類指數","766.51","-","0.90","-0.12","",
"機電類指數","5,707.61","+","40.33","0.71","",
"水泥類指數","151.61","+","0.04","0.03","",
"食品類指數","2,116.80","+","9.85","0.47","",
"塑膠類指數","192.51","-","0.45","-0.23","",
"紡織纖維類指數","627.66","-","0.26","-0.04","",
"電機機械類指數","382.01","+","3.68","0.97","",
"電器電纜類指數","103.24","+","0.19","0.18","",
"化學生技醫療類指數","133.65","-","0.01","-0.01","",
"化學類指數","175.81","+","1.25","0.72","",
"生技醫療類指數","69.53","-","0.42","-0.60","",
"玻璃陶瓷類指數","52.79","+","0.77","1.48","",
"造紙類指數","334.38","-","0.73","-0.22","",
"鋼鐵類指數","140.97","+","0.24","0.17","",
"橡膠類指數","263.85","+","0.03","0.01","",
"汽車類指數","414.54","+","3.24","0.79","",
"電子工業類指數","1,018.54","+","7.16","0.71","",
"半導體類指數","493.82","+","3.51","0.72","",
"電腦及週邊設備類指數","271.74","+","0.88","0.32","",
"光電類指數","37.75","+","0.08","0.21","",
"通信網路類指數","151.04","+","0.11","0.07","",
"電子零組件類指數","219.38","+","3.36","1.56","",
"電子通路類指數","284.51","+","6.10","2.19","",
"資訊服務類指數","186.94","+","0.75","0.40","",
"其他電子類指數","108.06","+","0.57","0.53","",
"建材營造類指數","456.41","+","4.05","0.90","",
"航運類指數","155.99","-","1.68","-1.07","",
"觀光餐旅類指數","121.01","-","0.17","-0.14","",
"金融保險類指數","1,729.76","+","10.13","0.59","",
"貿易百貨類指數","279.78","+","1.56","0.56","",
"油電燃氣類指數","97.06","-","0.43","-0.44","",
"綠能環保類指數","107.47","-","0.59","-0.55","",
"數位雲端類指數","69.69","-","1.21","-1.71","",
"運動休閒類指數","93.73","+","1.38","1.49","",
"居家生活類指數","111.57","+","2.20","2.01","",
"其他類指數","364.10","+","1.95","0.54","",
"臺指日報酬兩倍指數","46,761.10","+","536.61","1.16","",
"臺指反向一倍指數","3,441.73","-","20.09","-0.58","",
"電子類兩倍槓桿指數","55,213.21","+","770.84","1.42","",
"電子類反向指數","2,724.90","-","19.43","-0.71","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,065.49","-","22.11","-0.54","",
"臺灣中小型公司治理指數","10,156.95","+","26.91","0.27","",
"臺灣IPO指數","5,848.62","-","16.89","-0.29","",
"智慧中立指數","3,489.14","+","6.01","0.17","",
"臺灣5G指數","10,065.04","+","143.50","1.45","",
"臺灣企業社會責任中小型指數","12,194.88","+","67.26","0.55","",
"特選臺灣電動車代表指數","8,804.81","+","12.53","0.14","",
"臺灣5G+通訊指數","8,166.42","+","86.93","1.08","",
"臺灣全市場指數","6,743.34","+","40.65","0.61","",
"臺灣全市場半導體指數","7,136.85","+","48.29","0.68","",
"臺灣智慧移動與電動車指數","5,189.57","+","39.02","0.76","",
"特選小資高價30指數","6,978.58","+","78.58","1.14","",
"特選臺灣綠能及電動車指數","5,648.89","+","22.58","0.40","",
"特選臺灣智能車供應鏈聯盟指數","5,963.90","+","51.18","0.87","",
"臺灣全市場半導體精選30指數","5,699.75","+","44.21","0.78","",
"特選臺灣高股息30指數","5,264.20","+","45.59","0.87","",
"臺灣友善環境指數","5,864.46","+","37.31","0.64","",
"台灣永續價值指數","5,328.35","+","26.96","0.51","",
"特選臺灣IC設計指數","5,007.20","-","19.30","-0.38","",
"特選臺灣環境永續高股息指數","6,821.46","+","25.20","0.37","",
"臺灣友善環境50指數","4,819.34","+","34.73","0.73","",
"特選臺灣IC設計產業代表指數","6,232.80","+","7.01","0.11","",
"特選臺灣綠能指數","5,345.86","+","29.10","0.55","",
"特選臺灣智慧50指數","4,558.43","+","26.71","0.59","",
"特選臺灣標竿PCB指數","5,534.86","+","37.87","0.69","",
"臺灣晶圓製造指數","5,777.83","+","57.91","1.01","",
"臺灣精選高息指數","5,444.26","+","74.04","1.38","",
"臺灣多因子優選高股息30指數","7,599.61","+","104.10","1.39","",
"特選臺灣優利高填息30指數","6,617.13","+","38.50","0.59","",
"特選臺灣科技優息指數","9,149.42","+","142.74","1.58","",
"臺灣工業4.0指數","7,267.11","+","37.26","0.52","",
"臺灣半導體收益指數","6,699.18","+","87.53","1.32","",
"臺灣優選成長高股息指數","7,528.07","+","100.35","1.35","",
"特選臺灣ESG低碳高息40指數","8,427.06","+","152.43","1.84","",
"臺灣優選多因子30指數","6,681.46","+","49.27","0.74","",
"臺灣創新科技50指數","6,591.60","+","85.07","1.31","",
"臺灣全市場新經濟產業指數","4,748.06","+","35.67","0.76","",
"臺灣ESG永續高股息等權重指數","6,290.64","+","24.34","0.39","",
"臺灣永續高息中小型指數","6,107.13","+","73.23","1.21","",
"特選臺灣高息優質成長指數","5,865.73","+","69.07","1.19","",
"特選臺灣高息動能指數","6,755.75","+","128.30","1.94","",
"臺灣電子成長高息等權重指數","5,629.82","+","36.10","0.65","",
"特選臺灣優利成長指數","5,483.90","+","82.51","1.53","",
"臺灣價值高息指數","5,407.76","+","44.87","0.84","",
"特選臺灣IC設計動能指數","5,526.19","-","44.72","-0.80","",
"臺灣科技高股息指數","5,369.94","+","48.27","0.91","",
"臺灣趨勢動能高股息指數","5,581.43","+","67.41","1.22","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","32,616.64","+","379.80","1.18","",
"金融類日報酬反向一倍指數","4,354.57","-","25.80","-0.59","",
"漲升股利150指數","9,452.83","+","54.97","0.58","",
"藍籌30指數","9,324.86","+","77.13","0.83","",
"工業菁英30指數","10,578.90","+","113.23","1.08","",
"電子菁英30指數","12,100.73","+","177.26","1.49","",
"低波動股利精選30指數","7,499.18","+","45.74","0.61","",
"中小型A級動能50指數","26,856.41","+","323.44","1.22","",
"特選高息低波指數","9,423.53","+","79.91","0.86","",
"臺灣永續指數","9,917.60","+","65.32","0.66","",
"價值投資指數","7,601.70","+","5.08","0.07","",
"存股雙十等權重指數","9,060.95","+","77.74","0.87","",
"特選大蘋果指數","9,824.08","+","66.10","0.68","",
"中小型300指數","11,552.06","+","64.74","0.56","",
"臺灣500指數","9,988.21","+","57.24","0.58","",
"臺灣勞工權益指數","8,740.07","+","57.02","0.66","",
"微波高息精選20指數","7,565.62","+","58.77","0.78","",
"特選世代行動通訊指數","8,977.24","-","82.27","-0.91","",
"智慧投資多因子30指數","6,276.59","+","40.44","0.65","",
