"112年08月25日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,823.86","-","308.76","-1.61","",
"發行量加權股價指數","16,481.58","-","289.29","-1.72","",
"臺灣公司治理100指數","9,289.65","-","196.54","-2.07","",
"臺灣50指數","12,286.88","-","265.65","-2.12","",
"臺灣50權重上限30%指數","11,530.75","-","204.43","-1.74","",
"臺灣中型100指數","16,848.85","-","404.90","-2.35","",
"臺灣資訊科技指數","23,006.79","-","652.25","-2.76","",
"臺灣發達指數","9,649.39","-","130.97","-1.34","",
"臺灣高股息指數","8,107.77","-","171.84","-2.08","",
"臺灣就業99指數","10,840.02","-","117.01","-1.07","",
"臺灣高薪100指數","9,006.59","-","138.86","-1.52","",
"未含金融指數","14,286.44","-","272.74","-1.87","",
"未含電子指數","17,505.29","-","65.13","-0.37","",
"未含金融電子指數","14,354.42","-","40.80","-0.28","",
"小型股300指數","9,480.51","-","11.80","-0.12","",
"水泥窯製類指數","607.24","-","1.82","-0.30","",
"塑膠化工類指數","777.77","-","2.82","-0.36","",
"機電類指數","4,557.42","-","113.19","-2.42","",
"水泥類指數","158.73","-","0.80","-0.50","",
"食品類指數","1,983.03","-","1.06","-0.05","",
"塑膠類指數","215.71","-","0.69","-0.32","",
"紡織纖維類指數","583.72","+","0.19","0.03","",
"電機機械類指數","300.93","-","3.19","-1.05","",
"電器電纜類指數","99.87","+","0.27","0.27","",
"化學生技醫療類指數","120.15","-","0.51","-0.42","",
"化學類指數","146.58","-","1.52","-1.03","",
"生技醫療類指數","66.99","+","0.18","0.27","",
"玻璃陶瓷類指數","50.47","+","0.51","1.02","",
"造紙類指數","329.69","+","0.98","0.30","",
"鋼鐵類指數","134.54","-","0.29","-0.22","",
"橡膠類指數","238.58","-","1.03","-0.43","",
"汽車類指數","394.89","+","0.05","0.01","",
"電子工業類指數","812.49","-","20.68","-2.48","",
"半導體類指數","365.14","-","9.14","-2.44","",
"電腦及週邊設備類指數","242.01","-","12.01","-4.73","",
"光電類指數","34.02","-","0.11","-0.32","",
"通信網路類指數","140.80","-","2.19","-1.53","",
"電子零組件類指數","194.10","-","4.47","-2.25","",
"電子通路類指數","181.87","+","1.01","0.56","",
"資訊服務類指數","169.53","-","2.32","-1.35","",
"其他電子類指數","104.52","-","1.46","-1.38","",
"建材營造類指數","372.85","+","0.08","0.02","",
"航運類指數","139.40","-","0.51","-0.36","",
"觀光餐旅類指數","135.21","+","5.31","4.09","",
"金融保險類指數","1,604.13","-","9.04","-0.56","",
"貿易百貨類指數","278.17","+","0.18","0.06","",
"油電燃氣類指數","106.79","-","0.93","-0.86","",
"綠能環保類指數","86.78","-","0.16","-0.18","",
"數位雲端類指數","82.24","-","2.03","-2.41","",
"運動休閒類指數","88.93","-","1.35","-1.50","",
"居家生活類指數","90.29","-","1.21","-1.32","",
"其他類指數","352.93","+","1.36","0.39","",
"臺指日報酬兩倍指數","33,656.29","-","1,202.60","-3.45","",
"臺指反向一倍指數","4,102.85","+","69.57","1.72","",
"電子類兩倍槓桿指數","35,582.11","-","1,858.62","-4.96","",
"電子類反向指數","3,460.76","+","83.82","2.48","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,013.93","+","3.86","0.10","",
"臺灣中小型公司治理指數","8,528.64","-","198.79","-2.28","",
"臺灣IPO指數","4,514.29","-","35.70","-0.78","",
"智慧中立指數","3,269.03","+","9.29","0.28","",
"臺灣5G指數","7,940.18","-","121.05","-1.50","",
"臺灣企業社會責任中小型指數","10,186.75","-","120.05","-1.16","",
"特選臺灣電動車代表指數","8,701.73","-","275.55","-3.07","",
"臺灣5G+通訊指數","6,620.80","-","193.34","-2.84","",
"臺灣全市場指數","5,606.33","-","100.73","-1.77","",
"臺灣全市場半導體指數","5,172.33","-","66.41","-1.27","",
"臺灣智慧移動與電動車指數","4,236.33","-","114.50","-2.63","",
"特選小資高價30指數","5,070.35","-","132.85","-2.55","",
"特選臺灣綠能及電動車指數","5,184.40","-","92.15","-1.75","",
"特選臺灣智能車供應鏈聯盟指數","4,857.65","-","117.20","-2.36","",
"臺灣全市場半導體精選30指數","4,088.23","-","61.46","-1.48","",
"特選臺灣高股息30指數","4,279.23","-","57.19","-1.32","",
"臺灣友善環境指數","5,008.87","-","96.97","-1.90","",
"台灣永續價值指數","4,667.87","-","89.41","-1.88","",
"特選臺灣IC設計指數","3,326.99","-","36.77","-1.09","",
"特選臺灣環境永續高股息指數","5,015.29","+","18.85","0.38","",
"臺灣友善環境50指數","4,038.02","-","61.95","-1.51","",
"特選臺灣IC設計產業代表指數","4,327.75","-","23.83","-0.55","",
"特選臺灣綠能指數","5,035.37","-","47.35","-0.93","",
"特選臺灣智慧50指數","3,868.21","-","80.01","-2.03","",
"特選臺灣標竿PCB指數","4,825.01","-","148.46","-2.99","",
"臺灣晶圓製造指數","4,455.76","-","77.65","-1.71","",
"臺灣精選高息指數","4,116.05","-","48.64","-1.17","",
"臺灣多因子優選高股息30指數","6,184.49","-","87.23","-1.39","",
"特選臺灣優利高填息30指數","5,619.02","-","114.59","-2.00","",
"臺灣多因子優選成長30指數","6,528.29","-","149.67","-2.24","",
"特選臺灣科技優息指數","7,173.85","-","11.39","-0.16","",
"臺灣工業4.0指數","6,290.53","-","246.82","-3.78","",
"臺灣半導體收益指數","5,019.97","-","27.72","-0.55","",
"臺灣優選成長高股息指數","6,179.87","-","113.66","-1.81","",
"特選臺灣ESG低碳高息40指數","6,357.87","-","6.08","-0.10","",
"臺灣優選多因子30指數","6,436.03","-","227.31","-3.41","",
"臺灣創新科技50指數","5,086.04","-","123.99","-2.38","",
"臺灣全市場新經濟產業指數","4,408.86","-","54.29","-1.22","",
"臺灣ESG永續高股息等權重指數","5,347.94","-","69.19","-1.28","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,204.32","-","319.69","-1.12","",
"金融類日報酬反向一倍指數","4,721.35","+","26.31","0.56","",
"漲升股利150指數","8,161.60","-","93.26","-1.13","",
"藍籌30指數","7,535.38","-","113.97","-1.49","",
"工業菁英30指數","7,980.60","-","124.80","-1.54","",
"電子菁英30指數","8,975.73","-","154.32","-1.69","",
"低波動股利精選30指數","7,321.42","-","134.52","-1.80","",
"中小型A級動能50指數","23,757.35","-","581.03","-2.39","",
"特選高息低波指數","8,224.07","-","90.69","-1.09","",
"臺灣永續指數","8,391.03","-","180.32","-2.10","",
"價值投資指數","6,121.05","-","109.13","-1.75","",
"存股雙十等權重指數","7,110.23","-","86.31","-1.20","",
"特選大蘋果指數","9,266.32","-","306.39","-3.20","",
"中小型300指數","10,007.33","-","108.58","-1.07","",
"臺灣500指數","8,489.28","-","147.54","-1.71","",
"臺灣勞工權益指數","7,471.61","-","67.23","-0.89","",
"微波高息精選20指數","7,243.96","-","139.93","-1.90","",
"特選世代行動通訊指數","7,802.82","-","94.26","-1.19","",
"智慧投資多因子30指數","5,127.69","-","73.92","-1.42","",
"臺股期貨指數","8,934.08","-","183.89","-2.02","",
"特選價值成長指數","7,323.19","-","56.37","-0.76","",
