"113年06月24日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,895.31","-","483.13","-1.83","",
"發行量加權股價指數","22,813.70","-","439.69","-1.89","",
"臺灣公司治理100指數","13,303.60","-","298.76","-2.20","",
"臺灣50指數","18,384.08","-","453.84","-2.41","",
"臺灣50權重上限30%指數","16,356.27","-","343.14","-2.05","",
"臺灣中型100指數","20,761.62","-","246.07","-1.17","",
"臺灣資訊科技指數","36,756.71","-","1,100.27","-2.91","",
"臺灣發達指數","10,394.59","-","81.09","-0.77","",
"臺灣高股息指數","10,199.39","-","125.93","-1.22","",
"臺灣就業99指數","13,816.02","-","130.19","-0.93","",
"臺灣高薪100指數","12,221.44","-","187.68","-1.51","",
"未含金融指數","19,991.46","-","438.38","-2.15","",
"未含電子指數","20,601.59","-","63.62","-0.31","",
"未含金融電子指數","16,321.53","-","105.73","-0.64","",
"小型股300指數","12,103.83","-","101.92","-0.84","",
"水泥窯製類指數","633.95","-","2.80","-0.44","",
"塑膠化工類指數","751.94","-","6.02","-0.79","",
"機電類指數","6,840.03","-","180.36","-2.57","",
"水泥類指數","165.37","-","0.54","-0.33","",
"食品類指數","2,270.93","+","22.45","1.00","",
"塑膠類指數","173.42","-","2.26","-1.29","",
"紡織纖維類指數","671.21","+","3.59","0.54","",
"電機機械類指數","444.84","-","9.44","-2.08","",
"電器電纜類指數","118.01","-","1.20","-1.01","",
"化學生技醫療類指數","140.05","-","0.65","-0.46","",
"化學類指數","171.25","-","2.51","-1.44","",
"生技醫療類指數","77.08","+","0.19","0.25","",
"玻璃陶瓷類指數","53.23","-","0.64","-1.19","",
"造紙類指數","340.44","-","4.10","-1.19","",
"鋼鐵類指數","144.90","-","1.61","-1.10","",
"橡膠類指數","293.32","-","0.17","-0.06","",
"汽車類指數","418.45","-","4.89","-1.16","",
"電子工業類指數","1,221.96","-","32.51","-2.59","",
"半導體類指數","604.44","-","19.43","-3.11","",
"電腦及週邊設備類指數","288.46","-","6.65","-2.25","",
"光電類指數","42.19","-","0.46","-1.08","",
"通信網路類指數","159.06","-","0.01","-0.01","",
"電子零組件類指數","237.65","-","2.82","-1.17","",
"電子通路類指數","274.14","-","7.28","-2.59","",
"資訊服務類指數","206.27","-","2.26","-1.08","",
"其他電子類指數","178.70","-","4.33","-2.37","",
"建材營造類指數","617.97","+","3.21","0.52","",
"航運類指數","196.76","-","2.65","-1.33","",
"觀光餐旅類指數","134.02","-","1.34","-0.99","",
"金融保險類指數","2,030.54","+","7.61","0.38","",
"貿易百貨類指數","300.41","+","0.85","0.28","",
"油電燃氣類指數","90.59","-","0.57","-0.63","",
"綠能環保類指數","119.57","+","1.73","1.47","",
"數位雲端類指數","70.88","-","0.95","-1.32","",
"運動休閒類指數","99.10","+","0.03","0.03","",
"居家生活類指數","113.38","+","1.95","1.75","",
"其他類指數","375.80","-","3.96","-1.04","",
"臺指日報酬兩倍指數","63,418.36","-","2,492.57","-3.78","",
"臺指反向一倍指數","2,914.72","+","54.09","1.89","",
"電子類兩倍槓桿指數","78,237.51","-","4,276.77","-5.18","",
"電子類反向指數","2,236.12","+","56.49","2.59","",
"價格指數(跨市場)"
