"112年03月15日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","17,665.18","+","40.29","0.23","",
"發行量加權股價指數","15,387.59","+","27.17","0.18","",
"臺灣公司治理100指數","8,778.36","+","17.04","0.19","",
"臺灣50指數","11,751.51","+","21.91","0.19","",
"臺灣50權重上限30%指數","11,104.03","+","20.38","0.18","",
"臺灣中型100指數","13,632.96","+","31.88","0.23","",
"臺灣資訊科技指數","20,499.48","+","72.49","0.35","",
"臺灣發達指數","9,947.13","+","19.80","0.20","",
"臺灣高股息指數","6,461.99","-","6.23","-0.10","",
"臺灣就業99指數","9,449.10","+","24.52","0.26","",
"臺灣高薪100指數","8,363.84","+","2.91","0.03","",
"未含金融指數","13,332.37","+","32.63","0.25","",
"未含電子指數","17,567.68","-","30.70","-0.17","",
"未含金融電子指數","14,846.53","-","15.12","-0.10","",
"小型股300指數","8,753.79","+","16.01","0.18","",
"水泥窯製類指數","640.26","+","5.26","0.83","",
"塑膠化工類指數","834.75","+","0.77","0.09","",
"機電類指數","4,080.02","+","17.68","0.44","",
"水泥類指數","166.27","+","1.49","0.90","",
"食品類指數","1,908.47","+","6.21","0.33","",
"塑膠類指數","242.00","-","0.29","-0.12","",
"紡織纖維類指數","572.26","+","1.91","0.33","",
"電機機械類指數","264.16","+","3.59","1.38","",
"電器電纜類指數","115.65","+","1.48","1.30","",
"化學生技醫療類指數","120.38","+","0.86","0.72","",
"化學類指數","133.56","+","0.07","0.05","",
"生技醫療類指數","73.98","+","0.98","1.34","",
"玻璃陶瓷類指數","55.49","+","0.19","0.34","",
"造紙類指數","307.06","-","0.76","-0.25","",
"鋼鐵類指數","147.60","-","0.54","-0.36","",
"橡膠類指數","238.33","-","0.73","-0.31","",
"汽車類指數","344.55","+","0.28","0.08","",
"電子工業類指數","726.17","+","2.90","0.40","",
"半導體類指數","348.84","+","1.34","0.39","",
"電腦及週邊設備類指數","134.60","+","0.33","0.25","",
"光電類指數","35.76","-","0.07","-0.20","",
"通信網路類指數","133.78","+","1.31","0.99","",
"電子零組件類指數","161.81","+","0.55","0.34","",
"電子通路類指數","179.79","+","0.12","0.07","",
"資訊服務類指數","142.72","-","0.14","-0.10","",
"其他電子類指數","98.51","+","0.62","0.63","",
"建材營造類指數","362.87","-","0.24","-0.07","",
"航運類指數","167.22","-","1.24","-0.74","",
"觀光類指數","132.80","+","0.02","0.02","",
"金融保險類指數","1,502.84","-","5.24","-0.35","",
"貿易百貨類指數","289.00","-","4.32","-1.47","",
"油電燃氣類指數","108.96","-","0.18","-0.16","",
"其他類指數","362.12","-","2.99","-0.82","",
"臺指日報酬兩倍指數","29,469.64","+","103.89","0.35","",
"臺指反向一倍指數","4,426.09","-","7.84","-0.18","",
"電子類兩倍槓桿指數","28,720.36","+","228.48","0.80","",
"電子類反向指數","3,916.45","-","15.77","-0.40","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,366.74","+","66.71","1.55","",
"臺灣中小型公司治理指數","7,451.62","+","94.57","1.29","",
"臺灣IPO指數","5,123.22","+","22.82","0.45","",
"智慧中立指數","3,483.15","-","1.01","-0.03","",
"臺灣5G指數","7,806.55","+","44.28","0.57","",
"臺灣企業社會責任中小型指數","8,493.18","+","25.03","0.30","",
"特選臺灣電動車代表指數","5,995.04","+","55.39","0.93","",
"臺灣5G+通訊指數","5,850.40","+","26.30","0.45","",
"臺灣全市場指數","5,239.23","+","12.11","0.23","",
"臺灣全市場半導體指數","5,154.82","+","38.36","0.75","",
"臺灣智慧移動與電動車指數","4,030.64","+","26.73","0.67","",
"特選小資高價30指數","4,906.14","+","38.60","0.79","",
"特選臺灣綠能及電動車指數","4,651.44","+","31.15","0.67","",
"特選臺灣智能車供應鏈聯盟指數","4,387.65","+","19.11","0.44","",
"臺灣全市場半導體精選30指數","4,095.29","+","32.91","0.81","",
"特選臺灣高股息30指數","4,079.43","-","3.25","-0.08","",
"臺灣友善環境指數","4,658.93","+","14.72","0.32","",
"台灣永續價值指數","4,334.91","+","13.94","0.32","",
"特選臺灣IC設計指數","3,292.85","+","40.57","1.25","",
"特選臺灣環境永續高股息指數","4,522.10","-","3.15","-0.07","",
